,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
17,1.07,-1.44,-2.02,5.73,-1.42,3.01,-0.447,5.48,-6.89,-1.49,90.0,1070000000.0,-1.3134605286623922,-1.5396180121541494,6.504744060249644,-1.1366071483067608,2.620562474919712,-0.28651655487643646,4.756172349959138,-4.842150888651075,-1.4832830506698846
18,1.12,-1.44,-2.02,5.73,-0.184,-0.35600000000000004,0.395,11.7,5.81,4.35,90.0,1120000000.0,-1.363150502262115,-1.7452526953129075,6.139489846791574,-0.38603104659285126,0.6355864082347562,0.2077993817389716,7.8174927298036945,-0.4020387106783172,1.59163036429599
19,1.27,2.95,5.79,9.11,-1.25,1.21,0.489,11.0,5.1,3.66,90.0,1270000000.0,0.33055218805680653,1.480324857929137,7.5399410495489825,-1.066767539538851,1.0186448237681307,0.41175912439849693,9.22056249641558,1.8913637329113144,2.681935403945726
20,1.32,1.86,5.02,7.17,0.19,0.16399999999999998,0.0777,10.5,5.76,1.01,90.0,1320000000.0,0.9311409876734167,2.995535713977174,7.365531835603466,-0.07653806159616638,0.4487090261944995,0.16946017084322063,9.784627218840562,3.5039188282620533,1.8006037985221799
21,1.37,1.19,5.62,4.53,-0.402,1.24,0.35700000000000004,10.0,5.51,4.26,90.0,1370000000.0,1.0327906520008034,4.118976839694153,6.028716295477469,-0.33297531490176535,0.9763961396622771,0.3054860984302916,9.879578467097197,4.340109250638547,3.0970317507403005
22,1.42,0.539,5.62,7.57,-1.06,2.52,0.982,10.6,2.59,4.65,90.0,1420000000.0,0.8388872407129524,4.76151219557328,6.755356837479987,-0.9058109399727259,2.0057770785099014,0.796173510101437,10.19719037550297,3.6106150910199064,3.9156519398369154
23,1.47,1.23,3.22,6.85,-0.715,0.622,1.42,10.1,3.54,7.38,90.0,1470000000.0,0.9924707436676173,4.101644866060567,6.799976450177714,-0.7554675885900797,1.0829795758404457,1.248645790290405,10.154342290419445,3.5811807446982487,5.741822684142575
24,1.52,0.737,4.68,9.03,-0.838,1.3,1.33,10.7,1.63,7.95,90.0,1520000000.0,0.8921516141297424,4.349218354386174,7.8513241946961765,-0.8204963419398412,1.2277036513537574,1.3076534587954656,10.394905941303318,2.7678744377571944,6.905824759252923
25,1.57,1.24,3.28,9.59,-0.9229999999999999,1.52,0.669,9.8,1.01,11.0,90.0,1570000000.0,1.0287459112904662,3.8915234401449075,8.671025522876125,-0.9012607785497577,1.4226268966281985,0.8444269079296574,10.132630256746808,2.03514356431384,9.063997861345218
26,1.62,0.175,2.7,11.0,-0.289,1.38,-0.156,7.97,4.58,10.3,90.0,1620000000.0,0.6934940468145367,3.3814740380750834,9.769023952963444,-0.4188496335300221,1.394200354398407,0.11879969568378423,9.179192866846542,3.095910347675029,9.715534941356822
27,1.67,-1.82,6.75,10.7,1.06,0.20600000000000002,0.691,6.63,1.66,9.73,90.0,1670000000.0,-0.293513409440452,4.8234219373840315,10.207933884656136,0.7463622299305797,0.6018268428745299,0.533826616659395,8.055332030798123,2.4973830357170597,9.723159703540903
28,1.72,-3.02,4.06,10.4,0.375,2.13,2.19,5.76,0.78,14.7,90.0,1720000000.0,-1.3641594778858783,4.496627739016855,10.298483556341592,0.4537593290756274,1.6209176192478785,1.735078305591447,7.043390695457409,1.7815300948532076,12.346614201211182
29,1.77,-3.26,4.26,13.2,0.166,0.614,0.767,5.54,1.21,11.9,90.0,1770000000.0,-2.108624612033057,4.395335795592748,11.666407645624542,0.2270286346266113,0.9494358870406878,1.0329141193747022,6.380591868188788,1.5433004998469635,12.111189110035008
30,1.82,-3.45,4.7,10.3,1.03,0.0935,0.8220000000000001,6.54,-0.0569,8.23,90.0,1820000000.0,-2.6353605041182195,4.525751781538999,11.022212848702049,0.8597040213620898,0.37863911903026537,0.8799344230237178,6.4508700035904045,0.8762925058874858,10.065287692338025
31,1.87,-2.04,3.88,6.2,0.256,0.486,1.07,6.99,-3.55,4.56,90.0,1870000000.0,-2.401572290909832,4.249328126096741,8.748773444854628,0.3840349034135352,0.4502347208073126,1.0177923627582275,6.688555769290379,-0.9687090777109582,7.163271231946526
32,1.92,-2.1,0.19399999999999998,2.54,-0.73,1.57,0.495,8.03,-6.78,8.79,90.0,1920000000.0,-2.2831498152239162,2.513384294794959,5.821638088041967,-0.49373301077192033,1.196971064397562,0.6386018820901314,7.279957236720326,-3.3910165602631466,8.020772922236743
33,1.97,0.455,-2.01,6.4,-1.34,2.49,1.36,7.33,-5.61,10.0,90.0,1970000000.0,-1.2079237792018094,0.5770820244188941,6.0943077039193145,-1.1605218378394628,2.059251472053452,1.1618446195307848,7.302019521332118,-4.315950519165834,9.064087971297017
34,2.02,-0.611,0.11,7.41,-1.2,1.94,0.527,4.34,-4.93,12.6,90.0,2020000000.0,-0.9735217093303438,0.3771405804792816,6.714592692966225,-1.1916274209870767,1.9797264475114327,0.701380672509873,5.99615610201744,-4.571903319060824,10.927982554763016
35,2.07,-2.73,0.804,8.96,-1.41,2.55,-0.017,3.27,-4.26,12.6,90.0,2070000000.0,-1.6632616172049326,0.5598641453600468,7.773193276240834,-1.3636870306345832,2.3600239435938195,0.18032655092820682,4.794277548676742,-4.441893451718482,11.80935760288108
36,2.12,-3.69,1.75,9.18,-1.89,-0.524,0.0893,3.22,-4.29,13.3,90.0,2120000000.0,-2.459128197024311,1.0693195911212179,8.43643451154795,-1.7783783616215136,0.43675892956360785,0.1143033939627098,4.100226913155119,-4.378580028128351,12.595123855854721
37,2.17,-3.88,1.86,10.5,-1.26,-0.058,-0.6579999999999999,1.22,-7.78,9.54,90.0,2170000000.0,-3.0170810393590597,1.407782167370251,9.40930548499925,-1.3699388303053508,0.10681973397159233,-0.44586181849628814,2.830423289471039,-5.796386393374727,10.984668556830735
38,2.22,-6.09,-1.7,7.11,-1.22,0.0208,-0.49200000000000005,0.379,-7.29,15.3,90.0,2220000000.0,-4.223765422711601,0.07744952717100229,8.325294607671175,-1.25179938371998,0.049455874093988626,-0.47932666186538153,1.7496660121316132,-6.418965995863283,13.259420396031558
39,2.27,-7.26,-1.52,13.1,-2.24,1.86,-2.4,-4.33,-8.65,12.1,90.0,2270000000.0,-5.416044486948794,-0.606362617514772,10.576336641516894,-2.0304202192172145,1.2568509174680453,-1.8724248419084353,-0.9306720812110527,-7.348922749907594,12.648252348178723
40,2.32,-12.5,-4.02,9.2,-0.833,2.95,-2.95,-4.95,-7.83,11.5,90.0,2320000000.0,-8.197796357072452,-2.067621126670468,9.927460625086676,-1.0869515511862455,2.3859589144026643,-2.6540090674412036,-2.7026703016441047,-7.549449072077326,12.042971140967513
41,2.37,-13.2,-3.71,8.18,-1.53,1.03,-1.18,-3.18,-7.01,13.2,90.0,2370000000.0,-10.162078710658632,-2.7706659741917945,9.103617896560285,-1.4360372753725443,1.4817124669111477,-1.5848843602044929,-2.9131103432551515,-7.324591817532079,12.65287863232686
42,2.42,-11.3,-2.7,9.87,-2.28,1.16,0.085,1.4,-6.95,12.8,90.0,2420000000.0,-10.60892160788238,-2.7404163678557256,9.464929808319429,-2.1010104825674962,1.2671725009338353,-0.3736878997593174,-1.0115923960655147,-7.168451468700204,12.730431196988484
43,2.47,-6.66,-2.19,8.92,-0.924,1.58,0.26899999999999996,-1.5,-6.83,6.76,90.0,2470000000.0,-9.058245510055116,-2.504802437063143,9.208021887623454,-1.173623024922513,1.4757873671669886,0.092464918953989,-1.226916316774235,-7.027375468326981,9.583222598043552
44,2.52,-9.0,-2.23,2.44,-0.512,2.49,-0.667,1.07,-6.62,6.71,90.0,2520000000.0,-9.03537346403173,-2.3871691535960875,6.017228077913543,-0.6523185043060138,2.1521339362054834,-0.45838832448037403,-0.21427639434544066,-6.857570015473754,8.068653416104464
45,2.57,-6.12,-1.73,2.19,-1.63,0.45799999999999996,0.773,4.72,-6.74,8.27,90.0,2570000000.0,-7.890554599897968,-2.105858080525375,4.212875819190309,-1.4226511264752264,1.0223692059370566,0.4347592593278482,1.9610945158435635,-6.808563473527326,8.174789998918508
46,2.62,-2.06,-0.898,4.26,-1.91,0.0177,1.67,0.44,-6.84,7.42,90.0,2620000000.0,-5.600992463120592,-1.5888163718334396,4.235092691194843,-1.8066419388465418,0.35238685485350274,1.330701035761173,1.2904906333592205,-6.821667154135307,7.776915649885657
47,2.67,-6.08,-0.5579999999999999,3.64,-0.41,0.301,-0.0421,-1.62,-8.6,8.03,90.0,2670000000.0,-5.789090750416706,-1.1475600246439996,3.954535419347589,-0.7062029311289144,0.3181185740542685,0.33498432895879726,0.007344649678500792,-7.5629258150980805,7.9103245121265475
48,2.72,-8.06,-2.11,4.48,-0.204,-0.418,0.78,-5.71,-8.25,5.68,90.0,2720000000.0,-6.68083932330661,-1.5595468001938322,4.202266474896985,-0.310508313478,-0.17277580027561024,0.6577619915991846,-2.513257127010652,-7.849317410584313,6.734647737576642
49,2.77,-11.9,-1.52,2.12,0.0761,-0.069,0.92,-3.46,-11.9,9.19,90.0,2770000000.0,-8.730317031765594,-1.5426181929598595,3.220578840028713,-0.005892753032609943,-0.10357097605775871,0.8479678376940175,-2.930647015879797,-9.537754213819676,8.028943655977816
50,2.82,-10.1,-5.24,6.25,0.425,-0.183,1.52,-1.72,-15.5,5.43,90.0,2820000000.0,-9.26816897232297,-3.1253376553691607,4.648803885169419,0.3336153143505092,-0.15653969726311992,1.335404556158226,-2.396909920484265,-12.022983787142977,6.65895572609228
51,2.87,-7.02,-8.15,1.68,0.5489999999999999,-0.0941,0.87,-9.09,-11.4,6.81,90.0,2870000000.0,-8.385350286540817,-5.276219330147258,3.249156918333164,0.5033207555522132,-0.1149006224936889,0.9978384596965351,-5.347687956747417,-11.763306689775208,6.738576051679898
52,2.92,-14.8,-4.35,3.52,0.546,-0.527,0.7290000000000001,-5.41,-11.7,6.49,90.0,2920000000.0,-10.904276941896756,-4.879737257568246,3.37684627708251,0.5369484937587776,-0.3897167657836176,0.8028451823780471,-5.375159356653169,-11.736918624391667,6.607543398952363
53,2.97,-10.4,-4.22,2.56,0.174,0.27699999999999997,0.20199999999999999,-8.29,-11.0,1.5,90.0,2970000000.0,-10.706255598488932,-4.597326771221399,2.991742875779954,0.250974921218545,0.05489571979654606,0.3670416221996029,-6.660223107292079,-11.429750482696493,3.9151909388811483
54,3.02,-13.1,-3.31,-2.17,-1.52,0.0452,0.8740000000000001,-2.06,-11.6,3.3,90.0,3020000000.0,-11.64623948381792,-4.046267276066059,0.5582315970773459,-1.1444076781530372,0.04842994963634109,0.734747448233326,-4.632125919741357,-11.500715367147793,3.5909037352851327
55,3.07,-6.83,-3.78,-0.129,-0.534,2.11,-1.75,-0.828,-7.49,5.12,90.0,3070000000.0,-9.75498206716397,-3.932287575457407,0.23423525677894846,-0.6634566041446983,1.4232262213397475,-1.0674835232697084,-2.955003574882374,-9.828937757350953,4.396940113305909
56,3.12,-5.9,-0.113,1.36,0.0571,1.23,-0.7759999999999999,4.11,-5.23,6.22,90.0,3120000000.0,-8.241194566722832,-2.297384427500847,0.7649787013949039,-0.09571724856625097,1.2943697335663693,-0.8560654202173409,0.15973969704609647,-7.911972827872272,5.357934239548034
57,3.17,-0.9890000000000001,2.24,2.44,0.0834,-0.585,-0.8909999999999999,-10.0,-11.5,4.89,90.0,3170000000.0,-5.393378018613287,-0.35508918284568725,1.5546699741521965,0.0454124177176187,0.04107707713725506,-0.8814040648837788,-4.319377678123681,-9.407562167501302,5.111270792552174
58,3.22,-15.5,-4.34,1.07,0.32899999999999996,-0.6940000000000001,-0.00725,4.11,-4.49,7.74,90.0,3220000000.0,-9.362080891684554,-2.060889900044282,1.3261716293380204,0.2688561107436631,-0.4491227509866187,-0.24736476600254453,-0.6031237440828114,-7.357785634557756,6.496959445487425
59,3.27,-1.38,2.46,3.54,1.06,0.511,-0.905,-9.85,-17.4,5.47,90.0,3270000000.0,-6.227650075415571,-0.12565537222208345,2.369884240815913,0.8922123963047299,0.19115295274595068,-0.7243591325496603,-4.679787816944176,-11.54365922475035,5.955615566765495
60,3.32,-15.7,-11.1,0.74,0.594,1.02,-1.48,-3.71,-8.16,7.16,90.0,3320000000.0,-9.947284753817438,-4.823387825896075,1.6014729315693372,0.6572455351139953,0.7438850134091238,-1.2724387412018503,-4.252238153294742,-10.133256055846275,6.5904857435974975
61,3.37,-9.71,-2.08,2.35,-0.524,-0.21,-0.647,-2.02,-10.9,7.87,90.0,3370000000.0,-9.854106980417818,-3.6490396192126955,1.9543670699011635,-0.27347880659376556,0.10776905045426743,-0.8187970464160116,-3.26811286253766,-10.452856059850522,7.2649593170404145
62,3.42,-8.46,-5.1,3.26,0.192,-0.484,-1.22,-2.26,-7.59,5.3,90.0,3420000000.0,-9.30666430002979,-4.270144862037234,2.5699096235567476,0.0932802189798137,-0.2868631483999499,-1.1097966169695104,-2.8236668416663164,-9.259538236324417,6.22916536984982
63,3.47,-9.21,-2.33,0.804,0.368,-0.858,-1.27,-5.0,-11.5,6.31,90.0,3470000000.0,-9.26870584718925,-3.4396368149556573,1.7373689532329968,0.3097368173610119,-0.6677363703169746,-1.2259949309943698,-3.7831453277622478,-10.193424901294293,6.2717759057349936
64,3.52,-12.5,-6.59,2.23,0.355,-2.04,-0.526,0.9390000000000001,-10.6,7.03,90.0,3520000000.0,-10.537581482551525,-4.788196941285626,1.9696205911183067,0.3454004749313649,-1.5828558760088414,-0.718276327970806,-1.701296396259203,-10.362896849173758,6.6714606290750655
65,3.57,-6.95,-5.79,3.69,0.841,-2.68,-0.0836,-0.736,-4.18,11.8,90.0,3570000000.0,-9.128797645541335,-5.217033701743073,2.780696011432654,0.7358921647406828,-2.3145068909472237,-0.2579344381829805,-1.2757268459366657,-7.785693715313005,9.37488085027955
