,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM/SPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
3111,156.0,-4.44,-8.98,5.42,-0.6779999999999999,0.18,-0.17,-1.36,-0.5489999999999999,1.47,0.0,0.0,0.0,1.0,30.0,156000000000.0,-4.53559681440713,-9.007132203733061,5.346286552916487,-0.6880883595885021,0.1916549722707064,-0.2990957573775973,-1.32174452568357,-0.6333698684487645,1.1841055378922638
3112,156.0,-3.51,-9.38,6.51,-0.0699,-0.0208,0.114,-0.429,-0.8540000000000001,2.77,0.0,0.0,0.0,1.0,30.0,156000000000.0,-3.940850540017406,-9.285128507017994,6.059521013671432,-0.21834076139490594,0.04187579121733093,-0.0007055367027705706,-0.8297277735533694,-0.7573448287577099,2.186815979968607
3113,156.0,-2.53,-8.65,4.94,0.544,-0.106,0.139,0.594,-0.191,1.08,0.0,0.0,0.0,1.0,30.0,156000000000.0,-3.122694613807332,-8.811600273457042,5.373372056097485,0.36094506499678486,-0.06237554484718279,0.10020754397858048,-0.04507115755281044,-0.43910821248766974,1.4870115873027008
3114,156.0,-2.63,-8.23,4.87,0.691,-0.0648,0.113,0.535,0.0811,0.746,0.0,0.0,0.0,1.0,30.0,156000000000.0,-2.8369797879914116,-8.377980622572547,5.06485769725816,0.6117464640644147,-0.06408476894802709,0.10944787898459912,0.2746224709279721,-0.14679636747420888,1.01849360511305
3115,156.0,-3.44,-8.8,5.29,0.7390000000000001,-0.0055,0.0679,-0.247,-0.6509999999999999,0.867,0.0,0.0,0.0,1.0,30.0,156000000000.0,-3.186672815633911,-8.692622554725695,5.202846297889033,0.7084436152368863,-0.02278294097206838,0.07943672549779701,-0.012858416155736407,-0.43011504005848933,0.9227090233092212
3116,156.0,-4.46,-8.72,7.02,0.972,-0.27899999999999997,0.19699999999999998,-1.25,-0.77,2.25,0.0,0.0,0.0,1.0,30.0,156000000000.0,-3.925078594579754,-8.713034348269996,6.316570965733095,0.908714257469785,-0.20341407875913817,0.16435585106508704,-0.6946821180454297,-0.6211008634338713,1.761912747016833
3117,156.0,-3.55,-7.24,5.84,1.2,-0.221,0.34299999999999997,-0.292,0.392,0.609,0.0,0.0,0.0,1.0,30.0,156000000000.0,-3.7075695112037677,-7.614795118507112,6.024483028686897,1.1300558565307628,-0.21581202349847195,0.2933953400894683,-0.4727526162632395,-0.0518261550190251,1.0329628297881075
3118,156.0,-4.31,-7.1,6.09,1.28,-0.5,0.315,-1.02,0.138,0.34600000000000003,0.0,0.0,0.0,1.0,30.0,156000000000.0,-4.056920490452015,-7.230983151062085,6.064638155760553,1.24399505736957,-0.4161624409037842,0.3090009676245572,-0.7743561100724519,0.054839658893328966,0.5986181482254673
3119,156.0,-4.28,-6.86,6.72,1.17,-0.29,0.503,-0.9740000000000001,-0.0564,0.48200000000000004,0.0,0.0,0.0,1.0,30.0,156000000000.0,-4.186285001809303,-6.95439215329036,6.466306118926143,1.1877678249744998,-0.3272188491341146,0.44913172253914174,-0.8843854892978847,-0.007667370667420431,0.5248842107817053
3120,156.0,-5.5,-6.36,7.55,1.18,-0.72,0.675,-2.14,-0.0271,0.855,0.0,0.0,0.0,1.0,30.0,156000000000.0,-4.948111757258166,-6.511235798306396,7.130496952885921,1.181865187535002,-0.6041266698862263,0.6122824872194657,-1.576390201239776,-0.0185868212475708,0.7336059006284313
3121,156.0,-3.78,-5.4,6.92,1.08,-0.659,0.708,-0.46399999999999997,0.42200000000000004,-0.247,0.0,0.0,0.0,1.0,30.0,156000000000.0,-4.270720684570938,-5.682740214149505,7.001484439440863,1.104460127775192,-0.6428119465121725,0.6814218345194023,-0.9633205057715728,0.22898470951545097,0.1136000898101528
3122,156.0,-2.6,-5.2,8.01,1.13,-0.7829999999999999,0.59,0.657,0.11800000000000001,0.44799999999999995,0.0,0.0,0.0,1.0,30.0,156000000000.0,-3.3018653447183857,-5.322827107791388,7.619598869219377,1.123867305511055,-0.7416434799525786,0.615385355782426,-0.07031606432654691,0.1666209403583091,0.3250304893019227
3123,156.0,-2.23,-4.69,8.08,1.2,-0.848,0.4,0.868,0.10099999999999999,0.109,0.0,0.0,0.0,1.0,30.0,156000000000.0,-2.6802878454595547,-4.851015038086999,7.901776439707594,1.1817188844741677,-0.8166240313515846,0.4598067014234064,0.4468164296774526,0.12974767194766193,0.18844130393018596
3124,156.0,-2.43,-3.5,7.8,1.04,-1.0,0.29600000000000004,0.312,0.78,-0.5870000000000001,0.0,0.0,0.0,1.0,30.0,156000000000.0,-2.5351453094910052,-3.8437489916269065,7.83939827095959,1.0740298244375481,-0.9459027303067318,0.3414847003679787,0.372515287456128,0.4951330005636434,-0.301845491962616
3125,156.0,-1.96,-2.96,8.61,0.882,-0.183,0.423,0.602,0.8590000000000001,-0.054,0.0,0.0,0.0,1.0,30.0,156000000000.0,-2.2016170658588368,-3.1848589797914837,8.311696118059663,0.9281106502168925,-0.40806195789757604,0.4003654081829205,0.4989907992137024,0.69959467368145,-0.14514069833683335
3126,156.0,-2.69,-2.7,7.58,0.598,-0.35700000000000004,0.345,-0.177,0.7390000000000001,-1.25,0.0,0.0,0.0,1.0,30.0,156000000000.0,-2.4848316369323618,-2.823366379141687,7.863243073814627,0.6772668951925751,-0.37206365127766117,0.360373477925264,0.12643315834727342,0.721737057964064,-0.8437079728921346
3127,156.0,-1.57,-1.73,6.69,0.326,-0.0147,0.28,0.945,1.44,-2.24,0.0,0.0,0.0,1.0,30.0,156000000000.0,-1.9543184139375651,-2.0081935055682107,7.144168126464809,0.41034699115676154,-0.12012492556013926,0.3023175453066392,0.5775684824132141,1.1253384942698856,-1.7265388646208824
3128,156.0,-1.81,-2.0,7.67,-0.134,0.401,0.10800000000000001,0.805,1.07,-1.27,0.0,0.0,0.0,1.0,30.0,156000000000.0,-1.870627755929489,-2.0020847356969096,7.4664479749619,-0.003290193537305086,0.24726428019140734,0.16195673707941532,0.7029124253775604,1.0942430951978017,-1.4378838990240743
3129,157.0,-2.5,-3.16,8.23,-0.5589999999999999,0.5670000000000001,-0.00359,0.33799999999999997,0.0387,-0.601,0.0,0.0,0.0,1.0,30.0,157000000000.0,-2.235602362545199,-2.8653829107610416,7.9344250225735555,-0.4255617381374975,0.4726755733611525,0.042377858458434406,0.5017988711079998,0.5011195318694732,-0.9087489259835644
3130,157.0,-2.56,-2.72,7.68,-0.821,0.546,-0.17,0.503,0.778,-0.9590000000000001,0.0,0.0,0.0,1.0,30.0,157000000000.0,-2.4237213658037104,-2.7569908967577215,7.778489056570499,-0.7260464707206189,0.5243687534464665,-0.11102840496719825,0.5024608587604364,0.6567023108564015,-0.9405210708806067
3131,157.0,-2.07,-1.91,7.12,-0.9590000000000001,0.613,-0.315,1.21,2.01,-1.26,0.0,0.0,0.0,1.0,30.0,157000000000.0,-2.21859738406358,-2.1255062859024636,7.374904241422822,-0.9030626744287954,0.5868531083037432,-0.25836259430722963,0.89240570324806,1.4171380952475319,-1.142517395475757
3132,157.0,-3.07,-2.82,7.42,-1.23,0.907,-0.469,0.419,1.59,-0.607,0.0,0.0,0.0,1.0,30.0,157000000000.0,-2.712327943976044,-2.6432946529651113,7.402543259620248,-1.1514950974565668,0.8125542981388917,-0.4105116888486817,0.6314984364792485,1.514271494273427,-0.8039268332795027
3133,157.0,-3.72,-4.83,6.82,-1.47,0.899,-0.522,0.0068,0.193,-0.728,0.0,0.0,0.0,1.0,30.0,157000000000.0,-3.2966796152674,-4.273619934874253,7.045505429964942,-1.393519916856723,0.8734978695970637,-0.4910427172578822,0.2872094674349948,0.7718316471710811,-0.7559207104763344
3134,157.0,-3.92,-5.96,6.52,-1.7,0.867,-0.777,-0.0281,-0.25,-0.436,0.0,0.0,0.0,1.0,30.0,157000000000.0,-3.6581447771044364,-5.53092157221035,6.723425692216917,-1.626407357702507,0.8689169082551478,-0.6975973916953703,0.11343350548502174,0.19765099065953085,-0.5536450489662283
3135,157.0,-4.07,-7.33,6.05,-1.64,0.6920000000000001,-1.0,-0.16399999999999998,-0.907,-0.244,0.0,0.0,0.0,1.0,30.0,157000000000.0,-3.8969807951003883,-6.872246788655739,6.3106864726578245,-1.6367360936599473,0.7441917791773436,-0.9160309616367872,-0.03946794516290478,-0.42306694834801695,-0.3578663686447367
3136,157.0,-5.72,-9.62,6.55,-1.53,0.503,-1.09,-1.98,-2.52,0.9109999999999999,0.0,0.0,0.0,1.0,30.0,157000000000.0,-4.954154267325925,-8.920868247736845,6.45736068830829,-1.5556296862258674,0.5741533770455356,-1.041693519949374,-1.1089500315689127,-1.6013612286631513,0.44439734847437234
3137,157.0,-4.62,-8.28,6.21,-1.28,0.319,-0.9,-2.24,-1.95,1.52,0.0,0.0,0.0,1.0,30.0,157000000000.0,-4.760377269399392,-8.443060764496098,6.305754547061005,-1.346184790936824,0.3942721411243568,-0.9393444470313563,-1.7323036501611728,-1.7972659714305514,1.1244665648221293
3138,157.0,-4.41,-7.79,5.67,-0.9129999999999999,0.159,-0.773,-1.21,0.285,1.12,0.0,0.0,0.0,1.0,30.0,157000000000.0,-4.557192488116746,-7.956163169553132,5.916103719288494,-1.0170172850705945,0.2284070212100257,-0.8191893624172768,-1.4444473636177324,-0.6272133078981494,1.121642501451622
3139,157.0,-3.5,-10.5,5.9,-0.5429999999999999,-0.0996,-0.539,-0.589,-2.15,1.67,0.0,0.0,0.0,1.0,30.0,157000000000.0,-3.9441238056276835,-9.852752322751579,5.90623388638994,-0.6568220706641785,-0.0028354995150918494,-0.6168010015632739,-0.9729861299531684,-1.4828872535787898,1.4683514196704515
3140,157.0,-4.04,-8.09,4.98,-0.11699999999999999,-0.047,-0.154,-1.31,0.40299999999999997,0.907,0.0,0.0,0.0,1.0,30.0,157000000000.0,-3.9997226388012845,-8.538510542109469,5.33854964710281,-0.2466232740400487,-0.03397114393308104,-0.28250734023225593,-1.158723969865729,-0.42318237682956283,1.1134268360130515
3141,157.0,-2.95,-8.29,4.93,0.162,-0.242,0.0208,-0.252,0.204,0.85,0.0,0.0,0.0,1.0,30.0,157000000000.0,-3.3909857690739384,-8.353230391539975,5.0881514471881415,0.06388047188135071,-0.18062994489897194,-0.06342025794758246,-0.6590027584572504,-0.07076034362368111,0.9468704700158508
3142,157.0,-3.74,-9.45,6.56,0.5760000000000001,-0.0153,0.207,-1.03,-1.03,2.32,0.0,0.0,0.0,1.0,30.0,157000000000.0,-3.593380037833464,-9.170940457028692,5.9902402425228525,0.4530287021901539,-0.0640735590146713,0.13191159832798335,-0.8634698109076129,-0.6097697203125341,1.815056405812467
3143,157.0,-3.97,-8.27,4.74,0.644,-0.105,0.376,-1.16,-0.0247,0.233,0.0,0.0,0.0,1.0,30.0,157000000000.0,-3.8117829532342937,-8.499233447429146,5.223973929035888,0.5981435429411096,-0.09292639430512048,0.3082232328247262,-1.02689596287839,-0.28101134163283864,0.8147726292399347
3144,157.0,-3.01,-7.29,5.02,0.637,-0.34299999999999997,0.44799999999999995,-0.0718,0.748,0.23399999999999999,0.0,0.0,0.0,1.0,30.0,157000000000.0,-3.346826920956911,-7.5976743989169275,5.098959286781071,0.6276697196752418,-0.2692264294048511,0.4091877762216818,-0.5005155769020864,0.29720369419717724,0.44756862963039007
3145,157.0,-3.62,-8.23,6.01,0.726,-0.429,0.5,-0.589,-0.433,0.898,0.0,0.0,0.0,1.0,30.0,157000000000.0,-3.505240635945198,-8.069112265434317,5.657331855983622,0.7023887229425181,-0.3818656057510233,0.47478389771490104,-0.5492818366420544,-0.11310737487546685,0.7323620106808644
3146,157.0,-4.55,-9.33,6.11,0.8240000000000001,-0.315,0.736,-1.41,-1.83,0.629,0.0,0.0,0.0,1.0,30.0,157000000000.0,-4.111099427955483,-9.009182724143683,5.934770045027601,0.7947984306700017,-0.3347258475358226,0.6634673432072415,-1.0236479312991449,-1.0778519705475507,0.6670095152794616
3147,157.0,-2.06,-6.34,5.33,0.82,-0.406,0.6890000000000001,1.27,0.802,-0.507,0.0,0.0,0.0,1.0,30.0,157000000000.0,-2.921661484378318,-7.019140496384221,5.5641093745635715,0.8139485377421408,-0.3849735885965187,0.6819102782601438,0.24044627648405226,-0.021538404959892343,-0.07527925078829611
3148,157.0,-5.12,-6.97,7.73,0.9159999999999999,-0.6829999999999999,0.636,-1.73,-0.163,1.54,0.0,0.0,0.0,1.0,30.0,157000000000.0,-4.196483659550804,-6.982503032365364,6.891573232552303,0.8914951826569723,-0.5950800198892255,0.6487480283411377,-0.8455223831718002,-0.10102753917644301,0.946010243287653
3149,158.0,-4.15,-7.23,7.68,1.1,-0.732,0.7290000000000001,-0.727,-0.8690000000000001,1.04,0.0,0.0,0.0,1.0,30.0,158000000000.0,-4.169527719387002,-7.167027485672169,7.374796064340401,1.0499333781004334,-0.6916075864898128,0.7067161745864367,-0.7802013460271674,-0.5325613863512588,1.0054369426290053
3150,158.0,-3.25,-7.07,7.71,1.16,-0.747,0.742,0.113,-1.22,0.6,0.0,0.0,0.0,1.0,30.0,158000000000.0,-3.6362911955057347,-7.0946875662581865,7.5802409520637655,1.1335705328292123,-0.7306588127272992,0.7322026227627174,-0.2879328337623264,-0.9188422106107361,0.7490921185098687
3151,158.0,-1.81,-5.26,8.11,1.33,-0.779,0.601,1.53,0.0459,0.5710000000000001,0.0,0.0,0.0,1.0,30.0,158000000000.0,-2.5772201325390967,-5.726813627988621,7.9049274894990145,1.2828329525074846,-0.7647389804196245,0.6374314333183106,0.7139813296464361,-0.37674086107256477,0.6364901431721385
3152,158.0,-2.79,-3.75,7.52,1.38,-0.9279999999999999,0.249,0.233,0.9740000000000001,-0.527,0.0,0.0,0.0,1.0,30.0,158000000000.0,-2.7006117107843384,-4.252975667996715,7.669007288785805,1.356668029037626,-0.8798367705220707,0.3568569185165832,0.44889891856926395,0.3822582004585754,-0.09914754758123556
3153,158.0,-2.97,-3.26,7.41,1.1,-0.38799999999999996,0.151,-0.195,0.9259999999999999,-1.02,0.0,0.0,0.0,1.0,30.0,158000000000.0,-2.856830699231432,-3.5126503150262542,7.51026288576378,1.1616317155391256,-0.5330955002205835,0.20816090239723994,0.09402802492371598,0.6877938762719261,-0.6813731519285854
3154,158.0,-2.07,-2.66,8.59,0.804,-0.29,0.135,0.601,1.09,-0.0686,0.0,0.0,0.0,1.0,30.0,158000000000.0,-2.4005454848843146,-2.8769463434470692,8.172028613163588,0.8898753373739909,-0.36171496818692317,0.15531481086188778,0.37343461895676333,0.9137988116053032,-0.29393624412334046
3155,158.0,-1.7,-2.48,7.77,0.601,-0.0916,0.185,0.907,0.915,-1.05,0.0,0.0,0.0,1.0,30.0,158000000000.0,-1.9942973578536698,-2.5809980797069456,7.9256272168031,0.6703653961950238,-0.1712859179578416,0.17675722630586518,0.6674975876825711,0.914473787237102,-0.7719711968340317
3156,158.0,-2.49,-1.75,7.58,0.175,0.195,0.10800000000000001,0.16399999999999998,1.41,-1.31,0.0,0.0,0.0,1.0,30.0,158000000000.0,-2.281756619047471,-1.9614371371821573,7.713793927304487,0.2939482373202173,0.086942934729489,0.1270920270751537,0.39000583530700206,1.1929164717881506,-1.1121496015610295
3157,158.0,-1.84,-2.14,7.74,-0.196,0.29100000000000004,0.0172,0.9540000000000001,1.0,-1.12,0.0,0.0,0.0,1.0,30.0,158000000000.0,-2.025580822301767,-2.0945669762076466,7.729855361716669,-0.07835253674542053,0.23080165959307067,0.04771404885893689,0.7008389619563299,1.0845141662519366,-1.11711316096127
3158,158.0,-1.77,-2.5,7.4,-0.606,0.581,-0.115,1.17,0.802,-1.36,0.0,0.0,0.0,1.0,30.0,158000000000.0,-1.877368825477524,-2.3968426041369537,7.527688670819429,-0.479300123455822,0.4776888735271837,-0.069818704005958,0.9594068499474879,0.9257657287364554,-1.2706827665303329
3159,158.0,-3.21,-2.59,7.46,-0.73,0.618,-0.261,-0.0335,1.02,-1.09,0.0,0.0,0.0,1.0,30.0,158000000000.0,-2.650165143062444,-2.5408534363899036,7.486202636565057,-0.6698014031086329,0.5766071573824516,-0.207914122026872,0.4121878141697607,0.9787171957791507,-1.156442840897261
3160,158.0,-2.87,-2.32,7.44,-1.1,0.649,-0.301,0.53,1.7,-0.8320000000000001,0.0,0.0,0.0,1.0,30.0,158000000000.0,-2.777647883871375,-2.3761933632667787,7.457885300054428,-0.9966997751747249,0.6276435672152612,-0.2751525646530154,0.477117424662483,1.3840155270489274,-0.9513079981333874
3161,158.0,-3.7,-2.97,7.02,-1.25,0.951,-0.371,-0.0835,1.56,-0.89,0.0,0.0,0.0,1.0,30.0,158000000000.0,-3.3125223104449804,-2.8189132999812303,7.189507514426338,-1.1891769872081535,0.8556074385543839,-0.3443857495758365,0.16814531398745824,1.482903487350168,-0.912544898530481
3162,158.0,-4.23,-5.61,6.86,-1.56,1.02,-0.525,-0.313,-0.452,-0.503,0.0,0.0,0.0,1.0,30.0,158000000000.0,-3.844570027738113,-4.899842764778748,6.987554040824215,-1.4709571107576318,0.9715029626649881,-0.47484828267289964,-0.09702746738596274,0.39565574628499633,-0.6536027431924423
3163,158.0,-4.19,-6.21,6.35,-1.74,0.7340000000000001,-0.735,-0.132,-0.355,-0.391,0.0,0.0,0.0,1.0,30.0,158000000000.0,-4.044885803197458,-5.876646797141832,6.596800206852538,-1.6753968308965144,0.8040651532078912,-0.662762903467512,-0.11630181841827297,-0.026147595047251726,-0.4875674113683086
3164,158.0,-3.77,-7.04,6.92,-1.57,0.649,-0.97,0.258,-0.484,0.8390000000000001,0.0,0.0,0.0,1.0,30.0,158000000000.0,-3.885478797577531,-6.743999202422774,6.7948878373050094,-1.5953081610728623,0.6947453616038762,-0.8846885754705012,0.08998648804950898,-0.2834208882390586,0.35117881663700057
3165,158.0,-5.02,-9.91,6.53,-1.37,0.5479999999999999,-0.946,-1.17,-2.76,1.03,0.0,0.0,0.0,1.0,30.0,158000000000.0,-4.543390592212686,-9.104450317226096,6.63253949676367,-1.4241014998715373,0.5912909536934836,-0.9289754585719753,-0.6044276627404916,-1.6750432937054216,0.7803757680246557
3166,158.0,-4.69,-7.93,6.24,-1.21,0.299,-0.941,-1.06,-0.266,1.32,0.0,0.0,0.0,1.0,30.0,158000000000.0,-4.6284098035323336,-8.22882416403399,6.391953805172981,-1.2614105568474945,0.38522799388672396,-0.9376610985296645,-0.8555064256815446,-0.8832833162502779,1.121562980811727
3167,158.0,-4.36,-8.31,5.89,-0.887,0.14,-0.794,-1.04,-0.23199999999999998,1.43,0.0,0.0,0.0,1.0,30.0,158000000000.0,-4.472758335502753,-8.28934612990567,6.084308673747905,-0.9769043132908415,0.21234407592480356,-0.8338908290477964,-0.9571860292530915,-0.5173186419637084,1.3165778310289982
3168,158.0,-3.62,-9.39,5.94,-0.436,0.0452,-0.40299999999999997,-0.547,-1.05,1.79,0.0,0.0,0.0,1.0,30.0,158000000000.0,-3.978241485198905,-9.109952553086636,5.995862623471952,-0.565883137569188,0.09450874207142565,-0.5226467455508174,-0.7311209072344932,-0.8166392838095826,1.615907534952448
3169,159.0,-3.86,-8.7,5.09,-0.0797,0.0403,-0.17,-0.883,-0.26899999999999996,1.06,0.0,0.0,0.0,1.0,30.0,159000000000.0,-3.9096728785594093,-8.804307191737255,5.440663914130347,-0.19644337568543252,0.056291980958674416,-0.2679204797948664,-0.814825777942407,-0.5089135562505358,1.2644249063641262
3170,159.0,-3.98,-8.92,5.24,0.24,-0.0556,0.0941,-1.04,-0.491,1.18,0.0,0.0,0.0,1.0,30.0,159000000000.0,-3.9504557708546364,-8.890563459170066,5.317677835346472,0.13520024282224363,-0.022591035492033888,-0.006423312480309806,-0.9389256365591202,-0.4988476912585878,1.211045699350249
3171,159.0,-3.75,-8.0,5.16,0.344,-0.0623,0.256,-0.728,0.35200000000000004,1.01,0.0,0.0,0.0,1.0,30.0,159000000000.0,-3.8342109462682457,-8.226592807954937,5.221037762259766,0.29386254725237476,-0.050585561438944625,0.18313214128479638,-0.8226785470594851,-0.02074517190959002,1.083930914049703
3172,159.0,-3.54,-8.91,5.15,0.5489999999999999,-0.327,0.309,-0.445,-0.6890000000000001,0.7879999999999999,0.0,0.0,0.0,1.0,30.0,159000000000.0,-3.663597228693921,-8.73611541677189,5.1774991211956625,0.48773584679888304,-0.2454556866567336,0.27404988401653785,-0.6145292185428403,-0.39624636429839694,0.8968232339732964
3173,159.0,-3.05,-8.38,5.9,0.8370000000000001,-0.069,0.423,0.16,-0.38299999999999995,1.22,0.0,0.0,0.0,1.0,30.0,159000000000.0,-3.3077705670063917,-8.470609228794315,5.620316459645219,0.7531339249254477,-0.12105573400307124,0.3816405806658039,-0.1876642715824144,-0.3888030501542956,1.1011576069465776
3174,159.0,-3.64,-7.55,5.33,0.674,-0.159,0.41600000000000004,-0.301,0.196,0.33,0.0,0.0,0.0,1.0,30.0,159000000000.0,-3.5004313429505842,-7.784237722956303,5.4423828646077235,0.6930018327220377,-0.1478061563878527,0.40645932327913625,-0.25012679508411656,-0.060194519332307794,0.6135792720708093
3175,159.0,-4.31,-7.95,6.8,0.818,-0.599,0.5710000000000001,-0.884,-0.478,1.46,0.0,0.0,0.0,1.0,30.0,159000000000.0,-3.969902286473638,-7.907823705807904,6.274459930908948,0.7879851764714461,-0.46589445634187165,0.5253114828012022,-0.5994722402814947,-0.29496491165724203,1.148744108710884
3176,159.0,-3.69,-8.58,6.92,1.01,-0.49,0.5579999999999999,-0.205,-1.45,1.16,0.0,0.0,0.0,1.0,30.0,159000000000.0,-3.8075862533549385,-8.408973036081434,6.670108351133449,0.9566893000336766,-0.482888692705536,0.5489233018034685,-0.38206743561485046,-0.9439943623829464,1.1558608284339238
3177,159.0,-2.85,-6.35,6.07,1.11,-0.6729999999999999,0.511,0.65,0.363,-0.168,0.0,0.0,0.0,1.0,30.0,159000000000.0,-3.252279431012189,-6.873880037547021,6.302304962189569,1.073186704953767,-0.6169157400289915,0.5215302606563397,0.18673409242703543,-0.20957701851212873,0.3188258794270754
3178,159.0,-4.0,-5.32,7.39,1.18,-0.6409999999999999,0.525,-0.546,0.946,0.6779999999999999,0.0,0.0,0.0,1.0,30.0,159000000000.0,-3.6858845400646736,-5.7153655983585345,6.968947886951913,1.154351714408271,-0.6338949456661301,0.524036529858146,-0.2170963830209776,0.4397569118634461,0.5459201958418176
3179,159.0,-4.79,-7.47,8.99,1.13,-0.5710000000000001,0.688,-1.4,-1.7,1.83,0.0,0.0,0.0,1.0,30.0,159000000000.0,-4.326163954230253,-7.023554919399705,8.207640772094225,1.1358473841473156,-0.5895544609472918,0.6424717888248745,-0.8690279948783721,-0.7626006968574428,1.3578029013874424
3180,159.0,-1.93,-4.97,6.81,1.58,-1.47,0.337,1.33,0.19399999999999998,-0.862,0.0,0.0,0.0,1.0,30.0,159000000000.0,-2.9366221942227493,-5.492501379748401,7.351033495052105,1.4733491196308703,-1.2102620614427622,0.42182127586996326,0.3429185251219482,-0.22507416697640026,-0.04570762030833886
3181,159.0,-2.26,-3.71,7.16,1.33,-0.687,0.0795,0.589,0.878,-1.02,0.0,0.0,0.0,1.0,30.0,159000000000.0,-2.5442472126897084,-4.163535358980051,7.233949900114084,1.364421341723042,-0.8413661693850294,0.1745533723743183,0.4785409754991571,0.3947577428843726,-0.6617215851204693
3182,159.0,-1.9,-2.26,7.54,1.07,-0.21899999999999997,0.0978,0.775,1.8,-0.982,0.0,0.0,0.0,1.0,30.0,159000000000.0,-2.170646559131139,-2.744330915735803,7.421526496708874,1.1406971466053664,-0.40260262986060663,0.11911233997495166,0.6419279119076202,1.1843818425128574,-0.8642234008548817
3183,159.0,-2.72,-2.36,7.74,0.843,-0.237,0.0587,-0.106,1.26,-0.993,0.0,0.0,0.0,1.0,30.0,159000000000.0,-2.4892180695608928,-2.4577881484249673,7.616717220019524,0.9144836963093153,-0.2858540054754147,0.07547487474059682,0.22972369579403434,1.2268726754739925,-0.945644716163189
3184,159.0,-2.32,-2.71,7.61,0.506,-0.19899999999999998,0.1,0.214,0.5870000000000001,-1.27,0.0,0.0,0.0,1.0,30.0,159000000000.0,-2.391088030753492,-2.6458278562510427,7.612600350320155,0.6040859993596518,-0.22462257593546722,0.09319003605880435,0.22105792337393185,0.8673198011956829,-1.1507241981861918
3185,159.0,-1.64,-1.81,7.35,0.0785,0.0971,0.0868,0.858,1.33,-1.6,0.0,0.0,0.0,1.0,30.0,159000000000.0,-1.955530113540486,-2.0226659711579376,7.451653812402548,0.20470487995662145,0.0021894538713753964,0.08857434158748562,0.5720946979160522,1.1273059209063,-1.4347869639876087
3186,159.0,-2.11,-2.17,7.4,-0.331,0.435,0.0807,0.508,0.988,-1.51,0.0,0.0,0.0,1.0,30.0,159000000000.0,-2.0451075429367185,-2.1325127436995808,7.4199955000732984,-0.20236535412535983,0.3073176831492156,0.08288649390893962,0.5367703068186434,1.0490280761099566,-1.4823417601838824
3187,159.0,-2.72,-2.6,7.67,-0.86,0.569,0.0606,0.114,0.794,-1.08,0.0,0.0,0.0,1.0,30.0,159000000000.0,-2.4364794564381853,-2.4810536045256617,7.573222090762872,-0.7020873185068142,0.49180178131716257,0.06678835852859513,0.3037696386915783,0.9057244589240286,-1.2279539332007607
3188,159.0,-3.16,-2.94,7.7,-1.05,0.638,0.0282,-0.0428,0.858,-0.789,0.0,0.0,0.0,1.0,30.0,159000000000.0,-2.8560509573722097,-2.823226834216243,7.650923538773007,-0.966458397660203,0.5948704501272615,0.03891494551716925,0.11276531200140422,0.8789074461040225,-0.9504173545936514
3189,160.0,-1.87,-2.97,7.94,-1.14,0.72,-0.159,1.53,1.3,-0.21100000000000002,0.0,0.0,0.0,1.0,30.0,160000000000.0,-2.2842374369632727,-2.9326554127854987,7.8280971331116245,-1.0983287939846063,0.6830858756615596,-0.1040443600013832,0.8938433992061718,1.115524869667309,-0.4829073571267272
3190,160.0,-2.78,-4.09,6.55,-1.15,0.878,-0.498,0.836,0.67,-1.22,0.0,0.0,0.0,1.0,30.0,160000000000.0,-2.5717314243162432,-3.7955281622278854,7.044757723842898,-1.1375925770866304,0.8204989036638421,-0.38860915407032215,0.8619642805504208,0.8651785887673837,-0.9489475287918556
3191,160.0,-3.95,-5.56,6.8,-1.47,1.17,-0.628,-0.0879,-0.20600000000000002,-0.45299999999999996,0.0,0.0,0.0,1.0,30.0,160000000000.0,-3.3709929954508646,-5.111052019758934,6.894747020396273,-1.3901816127755369,1.0668945562824526,-0.5615276416580939,0.33846722327268686,0.2632692359114407,-0.6353757403658657
3192,160.0,-4.47,-6.63,6.77,-1.37,0.907,-0.889,-0.461,-0.638,0.124,0.0,0.0,0.0,1.0,30.0,160000000000.0,-4.0083099034611465,-6.243522642939286,6.818290165703745,-1.3748460573244898,0.954170082729735,-0.7980697679919646,-0.10214176258712943,-0.24316582075658688,-0.15524669669797503
3193,160.0,-4.18,-7.37,6.44,-1.34,0.652,-1.19,-0.252,-0.765,0.342,0.0,0.0,0.0,1.0,30.0,160000000000.0,-4.107873338904,-7.083381746363893,6.586437995272571,-1.3483673380727352,0.7411424207528055,-1.0811715994355309,-0.18473287607756464,-0.5363913087750289,0.1591465246838678
