,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Biking,RPM,COUNT,Time(m),Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
3171,158.62129290000001,-3.935595036,-1.188335538,7.564011573999999,158.66867219999997,0.35053825380000003,0.38347470759999996,-0.1160430908,163.4759195,-0.9674293398999999,0.23830679059999998,-0.9329164623999999,0,0,0,1,32,,,-3.7201949627340705,-0.8233992264080368,7.553604450437103,-0.9612618647959671,0.30078521142583003,-0.9615260443625675,0.6387021921229379,0.376011098522606,-0.7408465341421419
3172,158.6712929,-4.61067009,-1.288834095,8.603095055,158.7186722,0.9149885178,0.21753501890000002,-0.6261386871,163.5274546,-0.9223793745000001,0.09475768357999999,-0.7700493335999999,0,0,0,1,32,,,-4.2175229628544955,-1.1366636030905262,8.086046470364366,-0.9327133014259611,0.157108958829353,-0.8265383575896821,0.7825772725648182,0.2986672465459811,-0.6806304360368994
3173,158.7212929,-4.076771736,-1.7676976919999998,7.9447693820000005,158.7686722,0.9230742455,0.4944102764,-0.6621794701,163.5789897,-0.8015843034000001,0.1561478376,-0.5544965863,0,0,0,1,32,,,-4.138913775497717,-1.561385758306927,8.014371833408092,-0.8364348870989504,0.15643870717714706,-0.6347537313687042,0.8557405506583363,0.39419913984834964,-0.6709445670554625
3174,158.7712929,-4.435994148,-2.2274186609999997,7.477869987,158.81867219999998,0.5887598990999999,0.01464056969,-1.109293461,163.63052480000002,-0.6094728708,0.1247655526,-0.353527844,0,0,0,1,32,,,-4.304832376905395,-2.0096641238269948,7.742186331797858,-0.669793309990769,0.13435097837775115,-0.4364944660703387,0.7167113655368118,0.20895653452388618,-0.901056635943742
3175,158.8212929,-5.020142078,-3.374179125,6.671189308,158.8686722,0.9114766121,0.2683243752,0.07364463806,163.6820599,-0.2594573796,0.1829487532,-0.18180342019999998,0,0,0,1,32,,,-4.70433095078957,-2.9280610255370085,7.198833379115803,-0.368513705099251,0.16824133394940488,-0.2569417936653813,0.8181346460793361,0.23793085979302725,-0.38938538528787425
3176,158.87129290000001,-4.548456669,-3.713959932,7.662117004,158.91867219999997,-0.9928922653,-1.5652766230000001,0.1277532578,163.733595,-0.03283303976,0.049631338569999996,-0.06207735091,0,0,0,1,32,,,-4.617275577140237,-3.4570160905394305,7.433872805155413,-0.12204799072322517,0.08552695187204279,-0.11956581591498,-0.12495090822017474,-0.6421200158040112,-0.11791249066540599
3177,158.9212929,-6.2889361379999995,-6.1848483089999995,7.327122211,158.9686722,-0.5988340378,-0.4788398743,-0.05234336853,163.7851301,0.1747786701,0.09926267712999999,0.0829988718,0,0,0,1,32,,,-5.550893573300472,-5.293003716598767,7.379714624500243,0.09589007528088972,0.09510575696080457,0.023238698034100752,-0.37172379221313445,-0.562431553485562,-0.08349185777813495
3178,158.9712929,-5.76460886,-5.457130909,6.975078106000001,159.0186722,-0.43311166759999997,0.40175008770000004,0.8162584305,163.83666519999997,0.3441360891,-0.050242185589999995,0.017790926619999998,0,0,0,1,32,,,-5.670252994935177,-5.403470735902661,7.174428855932411,0.2781589321180302,-0.006254716207732672,0.0193981157608154,-0.4036913008974416,-0.09186512904598482,0.3888337331998246
3179,159.0212929,-5.803193092000001,-5.679663658,7.11625433,159.06867219999998,-1.09121418,-1.9646978380000002,1.042617798,163.8882003,0.5383091569,-0.1055238619,0.081166327,0,0,0,1,32,,,-5.744499687265478,-5.589364422576734,7.144914954481786,0.46916817874822914,-0.0754814792851145,0.06294360971056202,-0.7617162929303817,-1.0058964211450347,0.7320388966081002
3180,159.0712929,-5.554040432000001,-7.6740813260000005,6.912864685,159.1186722,-0.4367456436,-0.027811527250000002,1.055035591,163.93973540000002,0.6258893609,-0.1575222313,0.1500393599,0,0,0,1,32,,,-5.638128697591893,-6.992498534847633,7.027188017543857,0.5842370585095311,-0.13269377483837896,0.12434456965484011,-0.592489031308294,-0.5285445492161849,0.9015966134686718
3181,159.12129290000001,-5.697609901,-6.421737671,6.896114826,159.16867219999997,-0.5877985954,-0.8418321609,0.1686887741,163.9912705,0.8005917072,-0.2564795017,0.2660239935,0,0,0,1,32,,,-5.6713487924066115,-6.608343718900476,6.960690161843598,0.7430904229163608,-0.21901752753992132,0.22422605188934353,-0.5900465042018272,-0.6814437799955333,0.5168552770387728
3182,159.1712929,-5.635396481,-7.017849922000001,5.837889194,159.2186722,0.7888660431,0.9492878914,0.1064934731,164.04280559999998,0.8607601523,-0.3829248846,0.4231644273,0,0,0,1,32,,,-5.6512695214552515,-6.883964894223623,6.391055319331991,0.8294866825685391,-0.3333206746726622,0.3644740799319028,0.1280170959626512,0.1144307098458881,0.30143508311207934
3183,159.2212929,-4.373780727,-5.576772213,5.809175014,159.2686722,-1.26458025,-1.4086031909999999,1.596049786,164.09434069999998,0.9556705356,-0.4228590131,0.6779640912999999,0,0,0,1,32,,,-4.937795413223008,-6.004149203296228,6.095847793294011,0.9221342392574944,-0.39576151964310297,0.5854789806662092,-0.5971728122961348,-0.62888215419973,0.9810454843836596
3184,159.2712929,-6.030511379,-7.8798642160000005,7.262516022000001,159.31867219999998,1.503927231,0.7120504379000001,-0.3816008568,164.14587580000003,0.9747595190999999,-0.5396072268,0.6919372081999999,0,0,0,1,32,,,-5.548074386335097,-7.266613049243051,6.687737978544823,0.9607731259433944,-0.49607438743791166,0.660530143860617,0.49696725063873237,0.025556624048437282,0.265721747583455
3185,159.3212929,-3.935595036,-5.5217375760000005,5.495416164,159.3686722,-0.9943985939,-1.146111012,1.189942837,164.19741090000002,1.126784086,-0.7076665759,0.7572978734999999,0,0,0,1,32,,,-4.6475089393553395,-6.092211721484488,6.082832863059842,1.0826628090425754,-0.6436312359586511,0.7287496778393181,-0.27965598743120257,-0.5462728179582829,0.7508933311179717
3186,159.37129290000001,-6.281757832,-7.3675007820000005,7.195217609,159.41867219999997,-0.0651717186,-0.6193089485000001,0.7092971802,164.248946,1.124264359,-0.6827745437999999,0.8131140470999999,0,0,0,1,32,,,-5.560232617573451,-6.950554444804666,6.64718320494599,1.1132077790244832,-0.6709283832773407,0.7882250625943183,-0.16796409909511723,-0.5819179177428315,0.7290573541446351
3187,159.4212929,-5.405685425,-6.642176628,6.639783859,159.4686722,-0.20861244199999998,-0.141576767,0.07769441605,164.30048109999998,1.075778365,-0.8244147301000001,0.7469898462000001,0,0,0,1,32,,,-5.473918419709299,-6.742998477155144,6.643429267034373,1.0857261031776098,-0.7779642894120102,0.7591549660395547,-0.18913157307033715,-0.3670105268586125,0.3871231656335244
3188,159.4712929,-5.841478348,-6.113063812,6.524928093,159.5186722,0.2712278366,-0.1283783913,0.2276420593,164.35201619999998,0.9912523627,-0.6202390193999999,0.5578562617,0,0,0,1,32,,,-5.679199666103413,-6.319016297335157,6.583309620190572,1.0163609584613726,-0.6679723093481087,0.6172429479514873,0.05059888389946296,-0.2505467134014795,0.30340326160083136
3189,159.5212929,-5.1110692019999995,-5.71077013,6.747759819,159.56867219999998,-0.7114562987999999,-0.5824670792000001,0.2167873383,164.4035513,0.7505022287,-0.231358394,0.495015353,0,0,0,1,32,,,-5.36190030675415,-5.9096317211293385,6.666740758781415,0.8211603749587644,-0.3634933310325834,0.5310746602311089,-0.3462385291096144,-0.41253961291019825,0.2579340711872201
3190,159.5712929,-6.2650079729999995,-5.828018665,7.176074982,159.6186722,-0.4187617302,-0.8763651848,-0.2212967873,164.4550863,0.3395547271,0.040392275899999996,0.4378247857,0,0,0,1,32,,,-5.866283546436847,-5.854701451000438,6.9251432079131146,0.4675526390683603,-0.08183790815271202,0.4653351517467411,-0.38400471737762215,-0.6389085164326527,0.006360938746383715
3191,159.62129290000001,-5.702395439,-5.349154949,6.798008919,159.66867219999997,0.07444334030000001,-0.08736181258999999,0.34760665890000003,164.5066215,0.09132166207,0.17844375969999998,0.2580829561,0,0,0,1,32,,,-5.77475247255134,-5.514439643257285,6.8606436902925525,0.19131380230621892,0.09967324738976172,0.31922602778703313,-0.1452695898803542,-0.3697275351306532,0.1854985156499799
3192,159.6712929,-5.539683342000001,-4.3271207810000005,7.971090317000001,159.7186722,-0.06379127502000001,-1.234921694,-0.3784198761,164.5581566,-0.22990763190000002,0.3110739589,0.08872556686000001,0,0,0,1,32,,,-5.643466985675828,-4.715305911721636,7.424010758529493,-0.11795823032933406,0.24709656668650168,0.1567272889499231,-0.10284005929434062,-0.7919833677300536,-0.11053149525600717
3193,159.7212929,-5.245366573,-4.71236515,7.324729443,159.7686722,0.5121908188000001,0.00034260749819999995,-0.4793348312,164.60969169999998,-0.5001311897999999,0.433701545,-0.1372879148,0,0,0,1,32,,,-5.421128959697521,-4.713326610624158,7.373641994687853,-0.3985598294170103,0.37722822569166603,-0.05054821761234238,0.21743499179155543,-0.4052906687479523,-0.30413549393800454
3194,159.7712929,-4.569992065,-2.778067112,7.736294746,159.81867219999998,0.607380867,-0.19016408920000002,-0.8578748703,164.6612268,-0.8292251825,0.6997255087,-0.2989333868,0,0,0,1,32,,,-4.9457712583691364,-3.410785908425562,7.5576279807294995,-0.7147658396908345,0.6021263331295785,-0.2256553587332047,0.4204978615684549,-0.3002986827877421,-0.5948220117430092
3195,159.8212929,-4.335495472,-2.746960402,7.7315092089999995,159.8686722,1.3119869229999999,0.3513503075,-1.3847999569999998,164.7127619,-1.027368784,0.8451835513,-0.5254813433,0,0,0,1,32,,,-4.60493384788882,-2.963993247036539,7.6458437988296355,-0.9442872745800103,0.7716257715745808,-0.43702736277440135,0.8847374874765828,0.017736967573280304,-1.0095224067882742
3196,159.87129290000001,-3.363411427,-0.8267202376999999,7.39412117,159.91867219999997,1.289614677,0.9359967709,-1.251044273,164.764297,-1.1120474340000002,0.8085327148,-0.7521820664,0,0,0,1,32,,,-3.9115468635709703,-1.5254858591310496,7.5181364097429295,-1.0674612663181875,0.7973633579982174,-0.6592058420679459,1.0955757840840556,0.4658913545311968,-1.1363097608563593
3197,159.9212929,-3.4639098639999997,-0.33349967,7.942376614,159.9686722,0.5163989067,-0.45099675659999994,-1.678529739,164.8158321,-1.125257015,0.6762842536,-0.9003124833,0,0,0,1,32,,,-3.66154278505397,-0.7232107488198233,7.733367789788974,-1.1098964495559533,0.7129271073207082,-0.8291817500132399,0.7939715710268971,0.018406418501081157,-1.4209491492934676
3198,159.9712929,-3.947559118,-1.3558331730000002,7.499405384,160.0186722,0.9382214546,0.45136055350000004,-1.200597286,164.8673672,-1.052489877,0.4220190942,-0.9933140278,0,0,0,1,32,,,-3.8212821496802873,-1.1490019447436441,7.61467076154105,-1.0677470098110957,0.5100582304896797,-0.9448920962475782,0.8690891634658082,0.2297085949205066,-1.3052750280341276
3199,160.0212929,-3.382553816,-0.2784647346,7.540083407999999,160.06867219999998,1.461386204,0.7045000792,-1.8515610690000002,164.9189023,-0.9937721491,0.2638860047,-0.9156600237000001,0,0,0,1,32,,,-3.5762535371436908,-0.5630804443774062,7.576830078801728,-1.013432690348925,0.33838649678625937,-0.9242840032949728,1.1775256527556281,0.4614293843840325,-1.5920489037860381
3200,160.0712929,-2.994916677,-0.02243271284,7.020541668,160.1186722,0.4291596413,1.109585285,-0.7619533539,164.9704374,-0.9811733961,0.08994726092000001,-0.7988355159999999,0,0,0,1,32,,,-3.2515784406102495,-0.19919349465789082,7.294606184695437,-0.9897470545029943,0.16513383108612875,-0.8358450435777854,0.7878168249505966,0.7777602412266231,-1.1562886975455988
3201,160.12129290000001,-4.459922314,-0.3526422381,8.29890728,160.16867219999997,0.5977449417,-0.3233462572,-2.089762688,165.0219725,-0.8508338928,0.1474432498,-0.6307761668999999,0,0,0,1,32,,,-3.926435293591136,-0.30247330505319514,7.804122040909564,-0.8877532992316508,0.15279705041974095,-0.6912751208155513,0.6888375959656018,0.240367984681635,-1.64631760868643
3202,160.1712929,-4.117748736999999,-1.4036896230000002,6.652047157,160.2186722,0.6631541252,0.7776473761,-0.1304044724,165.0735076,-0.8819107412999999,0.018630841750000002,-0.4443913698,0,0,0,1,32,,,-4.033283345254586,-1.0436550829440572,7.21963555223161,-0.8834635370978688,0.059234319806586846,-0.5172264529059072,0.6754630237281567,0.5025858400282359,-0.8505361820683498
3203,160.2212929,-4.723432064,-1.001695395,8.078767776,160.2686722,1.433493614,0.6545131207,-0.4079117775,165.1250427,-0.5675534606,0.09445225447000001,-0.2822877765,0,0,0,1,32,,,-4.418729576940464,-1.0154138046725347,7.655502338501387,-0.6515139173466844,0.0837940518482791,-0.35159885080920283,1.0702046452293954,0.5767335671379024,-0.6181796758256518
3204,160.2712929,-4.2206401819999995,-1.7198412419999998,7.676474094,160.31867219999998,0.9188833237,0.39845728869999997,-0.13255453109999998,165.1765779,-0.139044106,0.06543701142000001,-0.1259108931,0,0,0,1,32,,,-4.308097174755534,-1.4895338951767718,7.666142018382888,-0.27524488790869817,0.07099250632226416,-0.19249284141366854,0.99140462766894,0.4897262779505024,-0.36324985088351996
3205,160.3212929,-4.785645485,-2.562413931,7.602296829,160.3686722,0.40723228450000004,0.3038704395,0.4556689262,165.22811299999998,0.042148459699999995,0.07353074104,0.1173590273,0,0,0,1,32,,,-4.574806641263107,-2.2116437290609188,7.633751198166971,-0.04220621087221238,0.07276258071802791,0.025947233218829635,0.6871990443322433,0.3990198035604272,0.06664308765140703
3206,160.37129290000001,-5.5444693570000005,-3.49382019,7.662117004,160.41867219999997,-0.04009485245,-1.109080791,0.40628719329999996,165.2796481,0.1523300409,-0.07047650218,0.1678302884,0,0,0,1,32,,,-5.116360699723798,-3.074622068396988,7.648142129447708,0.1006275034988964,-0.027127248912287072,0.1259722719481517,0.30846344219076394,-0.33700489796745325,0.24493989401561106
3207,160.4212929,-5.793622017000001,-5.648557186000001,7.520940781,160.4686722,-0.20351552960000002,-0.1455359459,0.44613790509999995,165.3311832,0.3512371778,-0.07910472155,0.1932567954,0,0,0,1,32,,,-5.494609351736067,-4.807028114196582,7.5836085901987795,0.28463182306815416,-0.06337448521793862,0.1734066682241024,0.04185228948366848,-0.24355895757924872,0.3505591649832762
3208,160.4712929,-5.716752529,-4.987838745,7.106683254,160.5186722,-0.2063117027,-0.360804081,0.6419482231,165.38271830000002,0.45263782140000003,-0.09972081332999999,0.2933593988,0,0,0,1,32,,,-5.618675728002592,-4.928724045066813,7.341648263714973,0.407986316438797,-0.08872111862093134,0.2579712168909386,-0.08737819001901473,-0.30078014509710743,0.5035243942052752
3209,160.5212929,-5.470291615,-5.993422507999999,7.204789162000001,160.56867219999998,-0.41204214100000003,-1.018329144,1.092440128,165.4342534,0.5719820857,-0.07353074104,0.39491274950000005,0,0,0,1,32,,,-5.535803593604655,-5.645327211109792,7.2722150201576525,0.528396392443663,-0.07812789086294385,0.35451256981916124,-0.2564457395996831,-0.6509781286653494,0.8126768065853731
3210,160.5712929,-5.901299,-6.874280453,7.070790767999999,160.6186722,0.2013969421,-0.06521034241000001,0.5619921684,165.4857885,0.6924717426000001,-0.2525089979,0.43858832119999996,0,0,0,1,32,,,-5.739931809992318,-6.472483269209166,7.17002569570927,0.6488648988867592,-0.19973505785926798,0.41378448412646707,-0.01802585938067333,-0.3650956341785577,0.6810794385016372
