,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
3711,186.0,-2.64,-2.18,6.89,0.733,-0.643,0.386,1.89,0.444,-1.41,0.0,0.0,0.0,1,60,186000000000.0,-2.900279891995791,-2.043914003531245,6.7962279044538585,0.8041221586251259,-0.8210963806568007,0.4534391009860871,1.6801530039168338,0.8277101127200545,-1.301483830263214
3712,186.0,-2.9,-1.46,6.69,0.441,-0.0379,0.29100000000000004,1.74,1.02,-1.58,0.0,0.0,0.0,1,60,186000000000.0,-2.900093899136489,-1.612860635446075,6.738498329709573,0.5182986753605807,-0.21406310733174028,0.32955346647702966,1.7159839013439304,0.9304232590964441,-1.480819040820017
3713,186.0,-2.7,-0.601,6.91,-0.0681,0.6729999999999999,-0.0592,2.3,2.02,-1.11,0.0,0.0,0.0,1,60,186000000000.0,-2.7670829054776855,-0.8658911226903401,6.831700912109775,0.05672806030562011,0.4734742999278123,0.03306713949837198,2.065639143096027,1.512429239762457,-1.2420505053539
3714,186.0,-3.34,-0.67,7.42,-0.5820000000000001,1.24,-0.397,2.1,2.36,-0.158,0.0,0.0,0.0,1,60,186000000000.0,-3.147925495376498,-0.7212815979564904,7.151412376243563,-0.4460324761623034,1.0675866101546698,-0.29492744297155965,2.0862112153221966,1.96516577548111,-0.5440357561350285
3715,186.0,-4.62,-1.7,5.97,-0.8340000000000001,1.36,-0.743,1.16,1.91,-1.08,0.0,0.0,0.0,1,60,186000000000.0,-4.126476690009664,-1.443785098766543,6.509373137319033,-0.751412438279545,1.2942279359488862,-0.6366539855723543,1.5316808774337278,1.9356985245373648,-0.889140507149025
3716,186.0,-5.85,-4.36,5.39,-1.11,1.43,-1.04,0.203,0.0542,-0.9390000000000001,0.0,0.0,0.0,1,60,186000000000.0,-5.272176738794597,-3.596575385194132,5.9010491941316,-1.0336666376047958,1.3994609665753457,-0.9442694213581673,0.7361886393704018,0.9306812812924035,-0.9212447945254815
3717,186.0,-6.51,-6.33,5.38,-1.49,1.51,-1.27,-0.331,-1.06,-0.122,0.0,0.0,0.0,1,60,186000000000.0,-6.095011279662892,-5.614427198272128,5.617884820807213,-1.39285925645576,1.4851366249766456,-1.1926907616534983,0.09725397112585188,-0.13265676071663313,-0.40661502880398537
3718,186.0,-6.98,-8.24,6.17,-1.56,1.23,-1.46,-0.9620000000000001,-2.13,1.41,0.0,0.0,0.0,1,60,186000000000.0,-6.683301378290126,-7.55266119809181,5.917932122331177,-1.5244203136342378,1.2873874869419946,-1.3965565850748056,-0.5369301528706899,-1.199553431708787,0.7630943737583837
3719,186.0,-7.95,-9.21,6.56,-1.47,0.8440000000000001,-1.5,-2.23,-2.39,2.46,0.0,0.0,0.0,1,60,186000000000.0,-7.525330334936001,-8.776131660206893,6.266864188609745,-1.4815846020718046,0.9437304227942231,-1.4754486356533478,-1.5505850898963027,-1.8354398907182614,1.8557235306766278
3720,186.0,-8.13,-7.49,5.69,-1.09,0.687,-1.24,-2.67,-0.207,2.04,0.0,0.0,0.0,1,60,186000000000.0,-7.927280358004957,-7.826691305190559,5.9533670985560905,-1.173357557148356,0.7447459444379043,-1.2958816237399065,-2.220788104073932,-0.9655959088800374,1.9743782124669198
3721,186.0,-6.6,-7.26,5.7,-0.5479999999999999,0.375,-0.775,-1.32,0.24100000000000002,2.23,0.0,0.0,0.0,1,60,186000000000.0,-7.044979924057657,-7.408352112111097,5.815674523155012,-0.6811213097792477,0.45816636270530064,-0.8986265513298177,-1.6814788446232085,-0.32108321032204357,2.1389718283077186
3722,186.0,-7.03,-6.8,5.47,-0.127,-0.00367,-0.243,-1.77,0.701,1.97,0.0,0.0,0.0,1,60,186000000000.0,-7.035022263377136,-6.959258306797269,5.627817423029718,-0.24495710350557798,0.10021011289226261,-0.3986070669660865,-1.7344771813346214,0.2248705667699139,2.030171722962471
3723,186.0,-6.35,-7.19,5.62,0.319,-0.0812,0.255,-0.978,0.13,1.93,0.0,0.0,0.0,1,60,186000000000.0,-6.579658423091331,-7.12959505942542,5.623568978525936,0.19894913575429918,-0.04039571685474541,0.09987223639685411,-1.281568025074788,0.17419470437470358,1.9656716126645608
3724,186.0,-6.95,-7.79,5.33,0.519,-0.165,0.537,-1.39,-0.758,1.37,0.0,0.0,0.0,1,60,186000000000.0,-6.825840279306853,-7.617115095539024,5.464028734284736,0.4508700184647545,-0.13697296337223133,0.4332516564210455,-1.346487137042943,-0.32374444176982003,1.5821216131598714
3725,186.0,-6.37,-6.21,5.77,0.716,-0.276,0.731,-0.611,0.46399999999999997,1.47,0.0,0.0,0.0,1,60,186000000000.0,-6.522823553495457,-6.578363291798489,5.630308955645138,0.6595611763462326,-0.24472886610546465,0.660332112797486,-0.9061449036746079,0.09703544402451886,1.5099270799163553
3726,186.0,-7.52,-6.09,5.79,0.6859999999999999,-0.365,0.718,-1.61,0.17300000000000001,1.1,0.0,0.0,0.0,1,60,186000000000.0,-7.1856896360999265,-6.217846865604026,5.717093109884968,0.6803718974627921,-0.337947613998523,0.7043130415344496,-1.3275487819690568,0.13761250566425234,1.2459770778176602
3727,186.0,-6.97,-5.5,6.7,0.927,-0.652,0.948,-0.987,0.253,1.47,0.0,0.0,0.0,1,60,186000000000.0,-7.042311313787283,-5.687922377525783,6.251254229086161,0.8744996876143735,-0.581360707897196,0.8901631022409636,-1.1236594017182802,0.1992476391227901,1.3902243468271702
3728,186.0,-5.74,-5.06,6.37,0.9620000000000001,-1.13,0.9179999999999999,0.124,0.13,0.469,0.0,0.0,0.0,1,60,186000000000.0,-6.176608789266519,-5.224381348471131,6.3157866132909435,0.9433736134379351,-1.0065954396138563,0.9113931495404648,-0.3766753962322118,0.16225846517642162,0.7970525578672041
3729,186.0,-5.88,-5.19,6.96,1.13,-1.6,0.877,-0.319,-0.601,0.316,0.0,0.0,0.0,1,60,186000000000.0,-5.979440239208969,-5.199000603581828,6.6658847093183,1.0902724004789879,-1.4665264817373758,0.8851628851348321,-0.3421446627388386,-0.24544205651196993,0.4873052066292068
3730,187.0,-3.99,-2.79,6.88,1.31,-1.56,0.82,1.15,1.17,-0.478,0.0,0.0,0.0,1,60,187000000000.0,-4.656973707367753,-3.420642999729757,6.782245829362185,1.2632260265056894,-1.5389751069935245,0.8354658193728554,0.5512146782826233,0.5106274342307473,-0.13425002774317368
3731,187.0,-1.45,0.21100000000000002,5.79,1.13,-1.81,0.767,3.2,3.56,-2.17,0.0,0.0,0.0,1,60,187000000000.0,-2.525160310728419,-0.739713894474356,6.243009334743025,1.1583601323681314,-1.7490387608269156,0.7832497614787344,2.137064394476807,2.1394737574827882,-1.4450594062042605
3732,187.0,-2.34,-1.56,6.46,1.11,-1.46,0.639,1.96,1.32,-1.87,0.0,0.0,0.0,1,60,187000000000.0,-2.4020762271657725,-1.3452604045368952,6.360933037022804,1.1202945458398965,-1.5250130548085088,0.673236382670537,2.0310544993461708,1.7017454288843847,-1.7186765539888023
3733,187.0,-2.85,-1.58,6.29,0.752,-0.418,0.439,1.46,0.988,-2.14,0.0,0.0,0.0,1,60,187000000000.0,-2.6998303709867573,-1.5185484533670606,6.322384423156438,0.8303997018191266,-0.6669986820462384,0.4945939071226088,1.6891594686329294,1.3204926780550101,-1.9899647026981961
3734,187.0,-3.41,-1.35,6.64,0.193,0.257,0.22699999999999998,1.11,1.2,-1.68,0.0,0.0,0.0,1,60,187000000000.0,-3.171910741032886,-1.3941236707118083,6.4949926888150955,0.328684769477981,0.049166456748897636,0.29051100613787456,1.3424119114744524,1.2561305912948548,-1.7903799313100635
3735,187.0,-2.5,-1.29,7.04,-0.27,0.789,-0.0751,2.37,1.53,-0.997,0.0,0.0,0.0,1,60,187000000000.0,-2.725262757269623,-1.3172581082114152,6.791177153853655,-0.1425565801482519,0.6225904072304239,0.011674486770926529,1.9576373336214832,1.4024200759571321,-1.279526507587312
3736,187.0,-3.24,-0.505,6.17,-0.8590000000000001,1.08,-0.387,2.02,2.79,-1.42,0.0,0.0,0.0,1,60,187000000000.0,-3.067430759435403,-0.7176379310779154,6.453598171860081,-0.7064890335394133,0.9771156266329631,-0.29237819135108384,1.9949743665393909,2.1436067919204205,-1.3699766663172508
3737,187.0,-4.4,-2.34,6.15,-0.9620000000000001,1.37,-0.674,1.24,1.59,-0.85,0.0,0.0,0.0,1,60,187000000000.0,-3.9532469412155065,-1.9152879934542422,6.288607650960275,-0.9076087922209937,1.2816291512545386,-0.5834255142545999,1.5429649724912626,1.8478933850964494,-1.0351662803257735
3738,187.0,-6.05,-5.77,5.58,-1.32,1.58,-1.08,-0.11699999999999999,-1.03,-0.625,0.0,0.0,0.0,1,60,187000000000.0,-5.347049055328539,-4.760889715113214,5.903514440278711,-1.2322133595497804,1.5128879564412385,-0.9621425438446358,0.5491302100192691,0.31064400041733076,-0.7710622429159402
3739,187.0,-7.01,-7.65,5.41,-1.52,1.63,-1.24,-1.01,-2.05,0.0315,0.0,0.0,0.0,1,60,187000000000.0,-6.452484261830141,-6.893670970582653,5.635313697081026,-1.4587381691751333,1.603658172037312,-1.174053038609908,-0.3843339409489359,-0.9503125446219045,-0.2542963873896201
3740,187.0,-6.59,-8.15,6.16,-1.64,1.13,-1.5,-0.816,-1.72,1.54,0.0,0.0,0.0,1,60,187000000000.0,-6.543896992110266,-7.821110160640935,5.920454638196755,-1.6014143585096319,1.2365391698274122,-1.4226394197005259,-0.6427759728880613,-1.3614471714452236,0.9010421493821709
3741,187.0,-7.96,-8.74,6.46,-1.47,0.758,-1.49,-2.48,-1.66,2.47,0.0,0.0,0.0,1,60,187000000000.0,-7.485241625686162,-8.499447184544813,6.213670845675052,-1.497974504634228,0.865637061099408,-1.4740125792602938,-1.7427372101728553,-1.520921496525554,1.9112863608297554
3742,187.0,-7.76,-7.3,5.81,-0.953,0.637,-1.06,-2.48,0.146,2.22,0.0,0.0,0.0,1,60,187000000000.0,-7.667885492861597,-7.613998818566517,5.99429569906592,-1.069010005624245,0.6884269865742968,-1.1582621191559452,-2.18414255383041,-0.6305222620409269,2.1100655632538654
3743,187.0,-7.6,-7.52,5.79,-0.355,0.371,-0.49200000000000005,-2.4,0.0337,2.32,0.0,0.0,0.0,1,60,187000000000.0,-7.6227590210590055,-7.54460757608416,5.883271082277279,-0.5069929728267187,0.44239833707964205,-0.6501313331711946,-2.3133782499118407,-0.27572271324187736,2.2452412648281883
3744,187.0,-6.46,-6.54,4.95,0.0925,0.0208,-0.0286,-1.22,0.929,1.36,0.0,0.0,0.0,1,60,187000000000.0,-6.849823088345789,-6.802992335843494,5.376084359442997,-0.0351154714970931,0.1156294383243276,-0.17611487286411937,-1.658763662420324,0.36778941560501455,1.6752388059249803
3745,187.0,-6.53,-6.87,5.39,0.433,-0.20800000000000002,0.414,-1.15,0.366,1.55,0.0,0.0,0.0,1,60,187000000000.0,-6.637223058108858,-6.852458236137608,5.383646748447786,0.3333511624910575,-0.1352065524319827,0.2739415448226917,-1.3541626340436022,0.36683358339439165,1.5945981280702206
3746,187.0,-7.21,-7.33,5.48,0.499,-0.37799999999999995,0.635,-1.64,-0.385,1.37,0.0,0.0,0.0,1,60,187000000000.0,-7.017972564935857,-7.204986117007846,5.436009979778467,0.46373795433802883,-0.3233888521166419,0.5493060151070892,-1.5252958214397472,-0.03476423682675067,1.449980508329326
3747,187.0,-7.7,-6.45,5.04,0.5479999999999999,-0.107,0.8170000000000001,-1.86,0.11199999999999999,0.6729999999999999,0.0,0.0,0.0,1,60,187000000000.0,-7.471345423781669,-6.647644778893916,5.220798144796232,0.5300629238317408,-0.1556719983093629,0.7534652183924242,-1.7256859909854818,0.043631037119280625,0.9496865912659106
3748,187.0,-6.83,-5.89,6.73,0.606,-0.503,1.05,-0.81,0.217,1.98,0.0,0.0,0.0,1,60,187000000000.0,-7.045015470990522,-6.088340822032266,6.040974630288545,0.5898351017197583,-0.4248760854901465,0.9796200997247291,-1.1774572134025347,0.13623742912878944,1.6131003069556131
3749,187.0,-5.62,-5.83,6.03,0.682,-0.816,1.08,0.47,-0.248,0.7390000000000001,0.0,0.0,0.0,1,60,187000000000.0,-6.097746288947446,-5.897629996569517,6.035010576192686,0.6623806277229947,-0.7280251129213839,1.0561757660374858,-0.1911109497123512,-0.06900601532929448,1.050271460893791
3750,188.0,-6.0,-5.06,6.53,0.9009999999999999,-1.18,1.04,0.0152,-0.0641,0.615,0.0,0.0,0.0,1,60,188000000000.0,-6.032770124387842,-5.279279901692241,6.304012930995912,0.8502045536724632,-1.078337972357456,1.0438391435198346,-0.06759087698954129,-0.06638542718019333,0.7700023281378514
3751,188.0,-4.28,-4.18,7.41,1.12,-1.39,0.96,1.5,0.2,0.8029999999999999,0.0,0.0,0.0,1,60,188000000000.0,-4.867628535574455,-4.467776142270848,6.9050620534276765,1.0625680155489015,-1.3198983485232085,0.9798984504496056,0.8709387510054019,0.07590644672773317,0.7912493485039769
3752,188.0,-4.85,-3.6,7.07,1.08,-1.93,0.861,0.384,0.207,-0.298,0.0,0.0,0.0,1,60,188000000000.0,-4.855910025978082,-3.8271717173842283,6.994697753225237,1.0762892464444758,-1.7927707726648499,0.8892194791442993,0.579404493940578,0.14593110109195062,0.08988708016888414
3753,188.0,-0.905,-0.20600000000000002,6.62,1.16,-1.81,0.684,3.78,3.04,-1.36,0.0,0.0,0.0,1,60,188000000000.0,-2.229570093981812,-1.1539726544653899,6.7910680165665385,1.1421802696649588,-1.8061246131581492,0.7327070096336494,2.4956274873924142,1.691820758676719,-0.8436880424249612
3754,188.0,-2.11,-1.83,6.34,0.96,-1.19,0.385,2.35,0.985,-1.92,0.0,0.0,0.0,1,60,188000000000.0,-2.1500866373421683,-1.6530254259081867,6.545934968627739,0.9987811235662869,-1.3285839661492065,0.4675251248056799,2.408439048699866,1.3142668955654304,-1.536719956087298
3755,188.0,-2.65,-0.8690000000000001,6.53,0.73,-0.0214,0.3,1.95,1.69,-1.75,0.0,0.0,0.0,1,60,188000000000.0,-2.482400625566054,-1.074247022013254,6.537275216272268,0.7872160819571422,-0.3154227952317843,0.33976059104161893,2.133967825756578,1.514967720790918,-1.674049920538673
3756,188.0,-2.81,-0.5820000000000001,7.18,0.179,0.66,-0.017,2.09,2.02,-0.907,0.0,0.0,0.0,1,60,188000000000.0,-2.700169989232863,-0.7108634724700464,6.88656421627198,0.30847238513012765,0.4405997342668895,0.06767391750975826,2.107643873307353,1.7847346770218642,-1.1801502772940475
