,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Standing,Walking,Running,Biking,SPM,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
4040,202.4199628,-11.07248783,-2.253739834,-2.651546478,202.35176140000002,14.39632511,-2.680449963,-3.032757759,202.40278909999998,1.861022472,-0.26663482190000004,-0.6732300520000001,0.0,1.0,0.0,0.0,68.0,-14.527057680087108,-6.1663640796273915,7.181204969154035,-0.15586478610897414,0.8767975061255403,-1.205396389355965,13.710052796025295,-1.6493970685192834,-2.583541536426721
4041,202.4699628,-0.6101697683,6.961319447,6.563213348,202.4017614,-15.24290466,5.213216782,36.33602905,202.4527891,-0.4085040987,0.43034189939999995,0.04863871261,0.0,1.0,0.0,0.0,68.0,-8.105551407151253,0.5341288004977933,6.97679453561544,-0.2727419183190353,0.6990054872287632,-0.4408422742324749,-4.765570878111689,2.647236588065714,17.845257841767218
4042,202.5199628,-0.6101697683,6.961319447,6.563213348,202.4517614,-17.18102264,3.105948925,0.44393420219999996,202.50278909999997,1.1338852640000001,-3.5867424010000004,-0.4372902811,0.0,1.0,0.0,0.0,68.0,-4.6470454166656445,3.81462722790519,6.839996063041119,0.37799825963867434,-1.0077079195815561,-0.438676712044735,-12.688188624353739,2.934433115319301,8.711340273651443
4043,202.5699628,-4.4958148,-2.035693884,-0.8297112584,202.5017614,-2.674411297,8.618819237,0.2689518929,202.55278909999998,1.15366137,-3.035147429,1.063256025,0.0,1.0,0.0,0.0,68.0,-4.577264848046357,0.8285684249289544,4.303119921014114,0.7368390078160081,-1.8150951671595337,0.47701444618677946,-6.298140846991188,6.493386782208871,4.279948665436659
4044,202.6199628,-26.88306236,-33.63800049,15.79502201,202.5517614,-2.674411297,8.618819237,0.2689518929,202.6027891,2.344584465,-0.044515494259999996,5.591237545,0.0,1.0,0.0,0.0,68.0,-14.869567234273532,-16.763491830374534,8.104247006600874,1.4806214242173419,-1.109997213595504,3.595029491956013,-3.9857462130436474,7.824104904841146,2.174585036462828
4045,202.6699628,-35.04707336,-43.46083832,-14.91655731,202.60176140000002,2.486730576,6.617351532000001,-0.8787226677,202.65278909999998,4.993676186,4.550812243999999,2.440869331,0.0,1.0,0.0,0.0,68.0,-24.179837102615707,-30.39006804245419,0.4897544583897524,3.1058465788946807,1.1443069701956683,2.8913666527670316,0.1445069935497303,7.06856521249493,0.5719103516222177
4046,202.7199628,-35.04707336,-43.46083832,-14.91655731,202.6517614,-11.19584751,-6.661701679,3.301954269,202.7027891,-2.60220933,-4.201331139,2.071077585,0.0,1.0,0.0,0.0,68.0,-29.194178402632488,-37.06151186523148,-4.606125101139441,0.4651601458923085,-0.9844865253463391,2.3912567426073803,-7.092063655878576,-1.527857102555494,2.0049045662516187
4047,202.7199628,6.950252533,-3.999004841,-3.453441381,202.7017614,-11.19584751,-6.661701679,3.301954269,202.75278909999997,-2.7169723510000003,-3.8166499139999996,-1.262010455,0.0,1.0,0.0,0.0,68.0,-12.516477794828273,-20.18609797564726,-4.224856859052473,-1.006972266168103,-2.112338968199521,0.16395029377871184,-9.710793236774927,-4.742120629182363,2.685723181879694
4048,202.8199628,2.497209549,0.5473581553,-1.7584255930000001,202.7517614,-11.19584751,-6.661701679,3.301954269,202.80278909999998,-0.7660788298000001,-0.13484452660000001,-2.390627146,0.0,1.0,0.0,0.0,68.0,-5.588888231033163,-9.603547374979605,-3.4090459849735484,-0.8955290638755491,-1.3248413450983352,-1.39351224513835,-10.658444403340038,-5.94395665351491,3.009181561999953
4049,202.8699628,-0.409172684,0.5162515044,1.097707391,202.8017614,13.28485489,4.040050983,-0.24436140059999997,202.8527891,0.7670714259,-0.6628456116,-1.811238527,0.0,1.0,0.0,0.0,68.0,-3.1988728706666247,-4.438307048730061,-1.918366531667261,-0.12636936620077877,-1.0612147802388048,-1.6481896042636834,4.620388091256961,0.3069594226748773,1.3014038181754515
