,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Biking,SPM,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
9547,477.61996280000005,-1.476969719,2.094018936,-5.004887581,477.5017614,-18.12972069,-48.30815125,-44.92393875,477.50278949999995,1.6413465740000002,2.039695263,-0.3081724346,0.0,1.0,0.0,0.0,60,-2.4378450099587363,1.5574878716199176,-0.8562729954840727,1.1853016730684296,1.6314519022098848,-0.3153335714194443,-16.970175581747785,-45.205476912849896,-40.41323819157052
9548,477.66996280000006,-24.31436729,-29.70210838,8.940781592999999,477.55176140000003,3.0190658569999997,14.41229248,1.156684995,477.55278949999996,1.114185452,-2.7740101810000004,-0.5851153135,0.0,1.0,0.0,0.0,60,-12.535974081835036,-14.405193429300017,2.384987757478895,1.152401434576603,-0.1231804081597474,-0.479834295451236,-4.210771316744035,-7.863742827878781,-18.58536638567509
9549,477.7199628000001,-1.280459166,-15.49532127,-6.563512325,477.6017614,1.434931755,15.6628952,0.7464100122,477.6027895,0.7107207775,-4.928850174,1.8203247790000001,0.0,1.0,0.0,0.0,60,-7.340466271339169,-14.961866113656905,-0.575536944434289,0.9480683185786343,-2.037209693610157,0.922698841530317,-0.6070423771355773,6.872223817450536,-8.434480729638334
9550,477.76996280000003,6.117250919,-5.4212388989999996,-9.082257271,477.6517614,1.434931755,15.6628952,0.7464100122,477.6527895,3.46984148,0.9952992797,5.925294876000001,0.0,1.0,0.0,0.0,60,-1.128429301390411,-10.089954448726607,-3.3899030868691074,2.114707064747607,-0.8294048992387852,3.973056005388798,0.6963774415385326,12.378282105682551,-3.6137042927945933
9551,477.81996280000004,6.382854462,0.46839502450000003,4.918447018,477.7017614,1.434931755,15.6628952,0.7464100122,477.70278949999994,3.052556515,6.651439667000001,1.380820274,0.0,1.0,0.0,0.0,60,2.3387540081397202,-4.698343938735228,-0.6411658136804466,2.548580944865749,2.1501081087354956,2.392427712011673,1.167806689460002,14.43560746499433,-1.3242601751567378
9552,477.86996280000005,3.627219915,0.9855438471,-3.6690943239999996,477.7517614,-20.88818741,-36.95206451,-3.282319546,477.75278949999995,-2.422009468,-6.482616425,1.393724322,0.0,1.0,0.0,0.0,60,2.9335055352337625,-1.7958723733420365,-1.642926675036889,0.24905478002156878,-1.2881821557302846,1.7834634825860243,-12.91083386451091,-17.75118519461765,-2.352413841403346
9553,477.91996280000006,-2.944368362,1.517049551,-1.198205948,477.80176140000003,-20.88818741,-36.95206451,-3.282319546,477.80278949999996,-3.1454815860000003,-7.5746588710000005,-1.448242545,0.0,1.0,0.0,0.0,60,0.22029872314175636,-0.1041321338900949,-1.4957951238232532,-1.3213472333696565,-3.7919955930169578,-0.18708492168311341,-18.00288696438376,-29.777702406587192,-2.840696256913416
9554,477.9699628000001,-7.7374911310000005,-1.327119231,11.54058361,477.8517614,-20.88818741,-36.95206451,-3.282319546,477.8527895,-0.6795675755,-2.274718761,-3.6470634939999997,0.0,1.0,0.0,0.0,60,-3.452990295457861,-0.7286492617107208,2.817164691743262,-1.0244430443628683,-3.18768601052358,-2.296823615574403,-19.844613420324233,-34.27138146866069,-3.0725873886804482
9555,478.01996280000003,5.329414368,-2.3518455030000003,4.1452660560000005,477.9017614,7.532663345,10.386602400000001,-4.551238537,477.9027895,0.6577298045000001,3.20671916,-2.373065233,0.0,1.0,0.0,0.0,60,0.6009381442194317,-1.5575327851898242,3.2565541826456745,-0.2462255373010247,-0.640886218599555,-2.3433123112425474,-2.3693258762958394,-6.299745236224357,-3.8490095043271095
9556,478.06996280000004,12.72951698,-15.03829193,-25.15365028,477.9517614,5.168745995,10.04604053,-4.637290478,477.95278949999994,-2.022591591,2.844944715,1.197337031,0.0,1.0,0.0,0.0,60,6.199449323501355,-8.441468847173601,-6.142687179752633,-1.0680193040759645,0.7474702056163416,-0.18438422424500844,2.4423277661921556,3.938477224785176,-4.2629264595704575
