,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Biking,SPM,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
2382,2382,119.08265120000002,0.6107679604999999,-8.962018013,0.2859423161,119.2446582,-1.62873292,-0.3127422333,-0.09141346067,119.2560965,-0.7929561138,0.6284091473,-0.08063183724999999,0.0,1.0,0.0,0,30.0,,,,,,0.2483789938968009,-9.19363697932533,0.5476203721338216,-0.8049540781765835,0.5841394258932238,-0.07976787873050714,-1.4571003718958586,-0.2691696566138153,-0.09581260534423468,3.093760458277715,0.039810582219162144,2.069453999200597,2.348017994282883,3.138481602109467,2.8795201369820482,3.234854450547114,3.2430940247075553,2.8376491068198733
2383,2383,119.1326512,-1.718644857,-10.3911314,0.2189432681,119.2946582,-1.62873292,-0.3127422333,-0.09141346067,119.3060965,-0.7214106320999999,0.5956524611,-0.199212566,0.0,1.0,0.0,0,30.0,,,,,,-0.7219187320887788,-9.736483321555124,0.32995234150913755,-0.7408622995245185,0.5921915354629985,-0.16264965180285046,-1.5684205889050395,-0.29881240042283397,-0.09247210121118146,3.1616032562142773,0.04029838040465935,2.0203122774698774,2.108460876480156,2.9766925534815583,2.9477256949035966,3.2002626879578173,3.1386140916496386,3.037168003383073
2384,2384,119.1826512,-1.718644857,-10.3911314,0.2189432681,119.3446582,0.03421366215,0.3770532608,0.9512480497,119.3560965,-0.4881433249,0.5720584393,-0.3710133433,0.0,1.0,0.0,0,30.0,,,,,,-1.2135859237120363,-10.033247389059245,0.2564360359936217,-0.5469846304428234,0.5781106354733201,-0.307231655324158,-0.5289581157126693,0.16098397104710332,0.7000800282783582,3.2765649826950374,0.053687090360634404,2.127894702419046,2.0667784706720704,2.997393978923155,2.612166954438494,3.475001504184691,3.394365620176025,2.876041466385845
2385,2385,119.1826512,0.1917249113,-9.780662537000001,0.3744767308,119.3946582,-0.5508583188,0.5676794052,1.776261806,119.4060965,-0.5716766715,0.3842992783,-0.2654131353,0.0,1.0,0.0,0,30.0,,,,,,-0.5203711939350166,-9.918746009545632,0.3346090673936891,-0.5659275506260134,0.4425607771918035,-0.2782140977718923,-0.54316250405364,0.4376618608268156,1.5172819949778258,3.2567373557978714,0.0581347083999351,1.8088370674180398,1.9160429032148607,2.7079979464065245,2.4251961220244866,3.387771299545851,3.320487376834367,2.4471149818492237
2386,2386,119.2826512,0.2012962103,-9.622735977,-0.2144567221,119.4446582,-0.5508583188,0.5676794052,1.776261806,119.45609650000002,-0.4440859556,0.6406260729,-0.1251473278,0.0,1.0,0.0,0,30.0,,,,,,-0.1643855556457386,-9.784559193790912,-0.02901245540231001,-0.4724546941948416,0.5810858004279817,-0.17200221356495096,-0.548153980199958,0.5261137508480919,1.7139391170243274,3.433992041224083,0.05564690122203033,1.6491863421031412,1.8182655475101146,2.399715756363939,2.3246794605081065,3.3820093662060464,3.2078250647509736,2.501994565856061
2387,2387,119.33265120000002,0.1773679852,-9.385847092,0.5015954375,119.4946582,-0.5508583188,0.5676794052,1.776261806,119.5060965,-0.2988570333,0.8168554901999999,-0.32031303640000003,0.0,1.0,0.0,0,30.0,,,,,,0.00419536082740532,-9.603815632645476,0.32238523447775885,-0.33927628958511324,0.7459809257503826,-0.2749139817229989,-0.5499080039228519,0.5543911706829948,1.7612640443098186,3.649406941433734,0.06116463903066158,1.8690912371568753,1.6670111681033173,2.103709492035836,2.282846685103179,3.389261222685072,3.302463952809778,2.707773437265039
2388,2388,119.3826512,-1.5583257680000002,-9.728020668,-1.468894005,119.5446582,-0.681656003,-0.6129980087,1.38401854,119.5560965,-0.0227540601,0.3351260722,-0.4452312887,0.0,1.0,0.0,0,30.0,,,,,,-0.7665683981541946,-9.66012006957731,-0.8638982622590581,-0.09645086603405968,0.4586328674226501,-0.3930958842031733,-0.635359254491859,-0.23979225892451286,1.4748015024045933,3.3653132346178167,0.054737476317995214,1.8061901994697582,1.3877194831632813,2.0239211685260914,2.180519981782377,3.3768876477273446,3.4569448235185867,2.6104368281905357
2389,2389,119.4326512,-1.007677436,-10.38156033,0.02991028316,119.5946582,-0.681656003,-0.6129980087,1.38401854,119.6060965,0.2975589633,-0.6056550741,-0.1088835225,0.0,1.0,0.0,0,30.0,,,,,,-0.8855031791737475,-9.987162264532607,-0.2719691518142916,0.20582049054023813,-0.28572020723979746,-0.19588305702747166,-0.6653871492979997,-0.4936868705550018,1.4058651789976224,3.3415904408196235,0.043040401858750854,1.8704215951371816,1.634165275387904,2.193829134277358,2.132560560768966,3.4244442903184726,3.329296068068674,2.6249464138233694
2390,2390,119.4826512,-0.1866401732,-10.25713348,-0.6717849373999999,119.6446582,-0.681656003,-0.6129980087,1.38401854,119.6560965,1.267966151,-0.7082010508,0.1255291104,0.0,1.0,0.0,0,30.0,,,,,,-0.5407665431509814,-10.109545205340927,-0.5367491245554507,1.0206636386974255,-0.581199374656967,0.027142436453851004,-0.6759390658642821,-0.5748551138245128,1.3892758662963385,3.31361342894277,0.03295172658092629,1.81118099467459,1.960406031145362,1.9726218335115497,2.1343683814395606,3.322277084490476,3.356174177992692,2.7027650974622044
2391,2391,119.5326512,-0.1866401732,-10.25713348,-0.6717849373999999,119.6946582,0.5992009044,-1.532309532,3.424109697,119.70609650000002,2.105285168,-0.2718270421,0.48631078,0.0,1.0,0.0,0,30.0,,,,,,-0.3660823311367798,-10.176449698347572,-0.6261772565349824,1.8527495323276213,-0.3648272464352714,0.3457559078439372,0.15111186372553487,-1.2262183841561491,2.934433238690608,3.351956255222544,0.028167305996828304,1.835580245325992,2.0387274794218864,2.028112361942481,2.0332296491975357,3.3001727410415977,3.3093107509273447,2.6517324407039107
2392,2392,119.58265120000002,-3.346661568,-12.311371800000002,-1.780260086,119.7446582,0.4471623302,0.2522935867,1.323854446,119.7560965,2.050690651,0.07459972054,0.6675797105,0.0,1.0,0.0,0,30.0,,,,,,-1.8363488220230504,-11.144249326114807,-1.3904742932536742,2.004603435429704,-0.057496118092385584,0.5690670318910986,0.3431290690347609,-0.2203758352751524,1.7114352440908491,3.3489364522305056,0.032152264827915215,1.9692151484940197,2.301140758104537,2.308546405552455,2.3435583464624767,3.232634762695129,3.2806499726152154,3.0488355597754055
2393,2393,119.6326512,0.7184450029999999,-12.06939697,2.5770699980000003,119.7946582,0.4471623302,0.2522935867,1.323854446,119.8060965,1.4926816230000002,-0.2376959324,0.6238277555,0.0,1.0,0.0,0,30.0,,,,,,-0.5761146681916316,-11.56363584419076,1.2370514502339671,1.611873890802165,-0.18352619002048087,0.6070650874467861,0.41060464608717945,0.1011846428070604,1.4171245648618036,3.3619397981978505,0.041579718332222994,1.882530432818983,2.1365540879518563,2.258276353378307,2.615874264644331,3.174775690304787,3.317865196474628,3.2769311386363063
2394,2394,119.6826512,1.515853167,-10.16381359,2.057528257,119.8446582,0.4471623302,0.2522935867,1.323854446,119.8560965,1.102808356,-0.5253286361999999,0.7822662592,0.0,1.0,0.0,0,30.0,,,,,,0.4558156927793597,-10.92907055843972,1.7804162559028998,1.2213355888409183,-0.4225796376706028,0.7286358670977031,0.4343158207770973,0.2039851667851874,1.3462996115170445,2.9623469934321793,0.04922606835783133,2.016091589746381,2.225013146252614,2.3698665900769997,2.714028874884531,2.8700950975147874,3.5215278930064997,2.9920048771297303
2395,2395,119.7326512,1.515853167,-10.16381359,2.057528257,119.8946582,-0.09974902868,-0.6778106689,-2.538747549,119.9060965,0.968192935,-1.056307673,0.8190698028,0.0,1.0,0.0,0,30.0,,,,,,0.9787132415848306,-10.582165438801505,1.9639350434129208,1.0271328870557441,-0.865803124025085,0.7913872971018152,0.08792339287285056,-0.3959070143187955,-1.6038229835922715,3.1222203211564703,0.05442346311274632,2.0188569646113033,2.391741749325005,2.5568209612404145,2.6881252542662826,3.056029126427671,3.3373362641898208,2.5444724006452124
2396,2396,119.7826512,2.755933523,-12.93380451,-0.9445667267,119.9446582,0.1816444695,0.1431741714,-2.564182043,119.95609650000002,0.9468895793,-1.298203111,0.8889354467,0.0,1.0,0.0,0,30.0,,,,,,1.8553842573748696,-11.648206871622607,0.03776542429441543,0.9655728657395698,-1.168219647785821,0.8590752268496287,0.14871052632934442,-0.029166125761851288,-2.3330746100721305,3.0204351150686284,0.0453886744030223,2.2057133650716727,2.189610134117448,3.225291368783201,2.570096794973966,3.0200724028880397,3.3063449064425625,2.58885147643852
2397,2397,119.83265120000002,-0.313459754,-10.93938732,0.151944235,119.9946582,0.1816444695,0.1431741714,-2.564182043,120.0060965,0.8208259940000001,-1.19168663,0.5313607454,0.0,1.0,0.0,0,30.0,,,,,,0.7855322518435282,-11.326885875786903,0.11338090389499712,0.8545278358472114,-1.1846322367739317,0.6316766049574412,0.17007135647336186,0.08807824373500818,-2.508566755166296,3.061120782001615,0.04086792408024361,2.2337913055727427,2.0964291227832246,3.4257784249377186,2.565670731810191,2.976437020886182,3.2549921147115217,2.7440765849536897
2398,2398,119.8826512,-0.3972085714,-9.720842361,-0.4537389874,120.0446582,0.1816444695,0.1431741714,-2.564182043,120.0560965,0.4690543413,-0.9287932515,0.02038702741,0.0,1.0,0.0,0,30.0,,,,,,0.2021073327729881,-10.598836682910349,-0.2621970367235077,0.5588052740202485,-1.0057008330971449,0.2075073497308294,0.1775776335174691,0.12556040786676062,-2.5507983963056,3.0473800332139507,0.03890191957981293,2.1751711367946522,1.835080674737702,3.074242507991452,2.7822791569737295,3.1164500874487935,3.157336835723679,2.920748101874897
2399,2399,119.9326512,-0.6652047038000001,-10.12552834,1.2723834509999998,120.0946582,2.819184303,2.650217056,-2.080220938,120.1060965,-0.08422056586000001,-0.4381301999,-0.09544488787999998,0.0,1.0,0.0,0,30.0,,,,,,-0.22572220079197106,-10.384277265817436,0.7540864480671824,0.0654970404143061,-0.6087472179980558,-0.002708936814193125,1.8909136615932869,1.843102861554211,-2.193463945546663,3.2867741200403766,0.0467368186019355,2.1581158268081646,1.9321604299619246,2.972308388671768,2.5390113712670495,3.1612690102177043,3.2808440081534815,3.210148031953285
2400,2400,119.9826512,2.351247311,-7.882256985,1.703390598,120.1446582,2.819184303,2.650217056,-2.080220938,120.1560965,-0.5530458093,-0.3340570927,-0.03084778599,0.0,1.0,0.0,0,30.0,,,,,,1.0454508229709167,-9.250065253527818,1.3827677960639977,-0.4090286499464308,-0.4166315025145386,-0.022234273312887576,2.492986465397185,2.3921885739737756,-2.107472516796024,3.1844180338001533,0.04668632263286333,1.9104140087177353,1.8789023259506914,2.6507852198448543,2.356061529186658,3.1738380975284617,3.2360137225916445,2.628794043083666
2401,2401,120.0326512,2.751147747,-6.728318214,1.547558069,120.1946582,2.819184303,2.650217056,-2.080220938,120.20609650000002,-0.4120928347,-0.2096733153,0.2424300015,0.0,1.0,0.0,0,30.0,,,,,,1.8868406442219137,-8.106910737429871,1.4919009659180666,-0.411379391518466,-0.2718868737569979,0.16141428287910806,2.7045571410499862,2.5677272449021205,-2.0867789458210697,3.4889713578289334,0.04652546985963573,1.7891243925616014,1.785242450326376,2.5019441934470845,2.183639226449222,3.328429210961061,3.2870143656875634,2.3957662537555575
2402,2402,120.08265120000002,0.08644071966,-7.025028229,2.160718918,120.2446582,-0.7920380831,-0.3738012314,2.629724026,120.2560965,0.1247655526,-0.180199936,0.3725404739,0.0,1.0,0.0,0,30.0,,,,,,0.9987355246497808,-7.616473411047819,1.9348289479363736,-6.665892088975056e-05,-0.20776188338750065,0.3079131641130436,0.436678791990591,0.5665838260776397,1.4947121947411008,3.756944237732362,0.053007790847270524,1.9642605666876711,1.7757272219502642,2.124689457548442,2.369551601857388,3.3987763440983607,3.32114757495853,2.732109561196326
2403,2403,120.1326512,-0.6149554253,-6.92931509,2.443071842,120.2946582,-0.1396721005,-2.252696991,5.16286087,120.3060965,-0.08857285231,-0.5741200447,0.0813953951,0.0,1.0,0.0,0,30.0,,,,,,0.20273060681117794,-7.304971850585277,2.2714153073176577,-0.06796569379348519,-0.4639893695428202,0.15073418232226193,0.06285979755243809,-1.35139361263449,4.280132253469184,3.3051770183632785,0.056736045921766884,2.0018747425196057,1.5058370326920918,1.9658836592326756,2.1829599219184828,3.264050806571286,3.3339073895125297,2.630452080781615
2404,2404,120.1826512,-1.342971683,-9.103194237,5.349453926,120.3446582,-0.1396721005,-2.252696991,5.16286087,120.3560965,-0.006490251981000001,-0.902603209,-0.4143835008,0.0,1.0,0.0,0,30.0,,,,,,-0.5597367193590712,-8.120139276110718,4.309861539291982,-0.020803760741682914,-0.7707518040868809,-0.24139674150969145,-0.06850162041137839,-1.964556918192902,4.95043496291128,3.3925156927249893,0.04720138170738695,1.9452927900035433,1.5584963005697985,2.1731909863489,2.2826571346837645,3.184207426452043,3.3776807432876588,2.5000599881604066
2405,2405,120.2326512,-0.8976075648999999,-11.54985619,8.653344154,120.3946582,-0.1396721005,-2.252696991,5.16286087,120.4060965,-0.13431003689999998,0.1936385781,-0.07085828482999999,0.0,1.0,0.0,0,30.0,,,,,,-0.7264023715896347,-9.674893307173154,7.186354289038171,-0.10788203523919354,-0.09626615212722243,-0.12306138488965095,-0.11466252284331567,-2.160580725196477,5.1117412337114505,3.3190526573796637,0.03189010831066632,1.825694545923688,1.989496449072342,2.1850445188390126,2.2678090730839453,3.2421068031620943,3.2830286547258085,2.4643402653735293
2406,2406,120.2826512,-0.4953143001,-7.834400653999999,5.780461311,120.4446582,-0.22220507260000005,-3.602970123,1.464218855,120.45609650000002,-1.4467917680000002,1.315841317,-0.3542150557,0.0,1.0,0.0,0,30.0,,,,,,-0.6124107541729192,-8.840563988699813,6.255294741743188,-1.1350494588534359,0.8913486610286551,-0.28345718418672883,-0.18441421117337853,-3.1418488225983863,2.3419838173571423,3.2692951026481456,0.02597261783863989,1.666515059141932,2.13661150058595,1.9369197732210357,2.279823525510442,3.1910235109086122,3.233854767017483,2.6866262098622826
2407,2407,120.33265120000002,0.4336991012,-8.34915638,2.318645239,120.4946582,2.479959726,6.536365509,-4.70515728,120.5060965,-0.9255099297,0.5397599339,-0.5286119579999999,0.0,1.0,0.0,0,30.0,,,,,,-0.09638345072349608,-8.617799841955208,3.648229223854258,-0.9742976373737636,0.6454507796343315,-0.4535682439117884,1.5436885800725857,3.4423114436888467,-3.0092846030424787,3.302181683068613,0.027607092655121124,1.7729612261847505,2.2878806824538005,2.385730480951823,2.44580202116421,3.0784757905208773,3.3575430466295044,3.1537179008893688
2408,2408,120.3826512,1.254736423,-17.36770439,8.322834969,120.5446582,2.479959726,6.536365509,-4.70515728,120.5560965,-0.7132405043000001,0.5091412067000001,-0.1960056126,0.0,1.0,0.0,0,30.0,,,,,,0.5700998461704035,-12.584293207895524,6.7440098967058,-0.7740232079214691,0.5501171337961543,-0.27484746491285256,2.15095048067902,5.547219140577023,-4.297050773141693,3.3902052520048387,0.04068240173824108,1.8985609508824883,2.3347253475052887,2.4757875670303933,2.5078937978765006,3.2813984201545265,3.455616898795417,3.2600615352444153
2409,2409,120.4326512,2.003988981,-2.876172781,-3.106482029,120.5946582,-1.176945686,1.255869865,-1.802379012,120.6060965,-1.11433816,0.4556156993,0.1475196183,0.0,1.0,0.0,0,30.0,,,,,,1.277411740816866,-8.183422883983063,0.22047311372632986,-1.0351016238300814,0.4840237105898157,0.018229887766140814,-0.007510302263458611,2.6277827220303123,-2.40271404428725,2.98963883467325,0.050787182690291977,1.8238519637128976,2.4374648991451,2.325442202795101,2.661288766400806,3.107643997615735,3.4373460579598802,2.979981900953918
2410,2410,120.4826512,0.8907282352,-12.06221867,-2.486441851,120.6446582,-0.1694967002,-0.6469640732,-2.780014515,120.6560965,-1.043861628,1.097539783,0.1672194302,0.0,1.0,0.0,0,30.0,,,,,,1.086667675418708,-9.941752663517402,-1.5721946506696767,-1.041822010022439,0.9131111376608884,0.12161261434235862,-0.11257406317985877,0.3999484343856548,-2.6892183253327646,3.3276649160613094,0.060342171456533755,1.8485976787257863,2.392254434468043,2.661358527770414,2.7517383965249853,3.0000646143548804,3.404155535922433,2.4699521769039348
2411,2411,120.5326512,-1.60378933,-8.871090889,0.3577269912,120.6946582,-0.1694967002,-0.6469640732,-2.780014515,120.70609650000002,-0.8573241234000001,1.093492985,-0.1356844455,0.0,1.0,0.0,0,30.0,,,,,,-0.2404867015008767,-9.456401903192699,-0.2940945401516042,-0.9002813114714597,1.0392685216444777,-0.05692388661326656,-0.14949386879683393,-0.3122738308386005,-2.7581646931345616,3.067912992794556,0.05279376156329015,1.9726983944664385,2.430248335553632,3.136408529409201,2.7549829651462394,2.9674403923381294,3.178354503989972,2.4274886560013798
2412,2412,120.58265120000002,-0.006879365072,-9.74477005,-1.741675735,120.7446582,-0.1694967002,-0.6469640732,-2.780014515,120.7560965,-0.9963682294,0.9262735248,-0.09666658193,0.0,1.0,0.0,0,30.0,,,,,,-0.12525237571442305,-9.587124511077091,-1.2527623142152735,-0.9739960283789388,0.9602408731401982,-0.08450104495508885,-0.16246762906303872,-0.5399660599664063,-2.7747564229883483,3.2137753298457326,0.04127002386642228,2.0878711784931894,2.236228500282353,3.6226113362668,2.5824673435219143,2.8277452021999028,3.2722893774352335,2.731557229819664
2413,2413,120.6326512,-0.006879365072,-9.74477005,-1.741675735,120.7946582,-1.7859467269999998,-0.1043386459,-0.663482666,120.8060965,-0.8722135425,0.6768187881000001,-0.08284615725,0.0,1.0,0.0,0,30.0,,,,,,-0.06686108423687584,-9.658588146018742,-1.5765476342904388,-0.8959118593979427,0.7620181063227585,-0.08335273078459741,-1.2154499904473803,-0.2436055318681287,-1.1715541560726883,3.1884897912680232,0.03816760343541772,2.1327135039581804,1.867097624833022,3.1141728718913257,2.8364829620044905,2.7540258217786984,3.3472235126063006,2.868572536662283
2414,2414,120.6826512,1.87956214,-8.880661964,0.3266202807,120.8446582,-1.030222058,0.03117847443,1.010221124,120.8560965,-0.671092093,0.6184828281,-0.218072474,0.0,1.0,0.0,0,30.0,,,,,,0.8932747201951509,-9.305939837565557,-0.31616531109351675,-0.723437543486469,0.6616308694976805,-0.17683375065527351,-1.095311858910682,-0.056667954949454286,0.485183660552337,3.3358350371118424,0.04733640283785749,2.2540727672382466,1.9254049408366183,3.108365115552057,2.705917239950832,3.0959092466881954,3.1707303254581403,3.0198094057048985
2415,2415,120.7326512,-1.819143414,-9.946066856,-1.023529887,120.8946582,-1.030222058,0.03117847443,1.010221124,120.9060965,-0.7795938253,0.419575721,-0.4403445125,0.0,1.0,0.0,0,30.0,,,,,,-0.4447126897034379,-9.59612124001773,-0.7846209847822164,-0.7665187923092679,0.4923397529018431,-0.35968189282211444,-1.05309486206197,0.003094615914518331,0.8838724844656816,3.4260981825010175,0.051211810341547793,1.9920863354079426,1.877398292967749,2.719598983943563,2.5086041338189715,3.2642531814361164,3.3868847915345124,2.862606942343944
2416,2416,120.7826512,-1.27328074,-10.108778,-0.121136643,120.9446582,-1.030222058,0.03117847443,1.010221124,120.95609650000002,-0.8702282906000001,0.2293731421,-0.5249468684,0.0,1.0,0.0,0,30.0,,,,,,-0.8534305068691928,-9.828518019374654,-0.3452252123418373,-0.846081301646463,0.3084233543161461,-0.47435802045348,-1.0382596486278428,0.02220027104893321,0.9798157150229532,3.2504918432785193,0.05229693320568259,1.767727461822924,1.8162247602916077,2.500236504019313,2.295961836857747,3.467969171413573,3.3622136543365166,2.506581861360365
2417,2417,120.83265120000002,-0.3756731451,-9.71605587,0.9825528264,120.9946582,-1.4331245419999998,0.01818656921,1.194880366,121.0060965,-0.6733064055,0.3318427801,-0.2768665254,0.0,1.0,0.0,0,30.0,,,,,,-0.6177613351744734,-9.777536849618297,0.5341023319836247,-0.7135340951079413,0.32480268261485884,-0.33732015257102915,-1.2943675151716592,0.01946972022234176,1.1431257241407944,3.7026183237508667,0.057877255035372596,1.8704316742933376,1.7797458785375047,2.1758510183435393,2.3469761633169024,3.4245689969951085,3.434829263499358,2.5090036323797817
2418,2418,120.8826512,-0.3684946895,-8.887840271,0.003589233849,121.0446582,-2.470168114,-0.6730442047,1.774897337,121.0560965,-0.4310291111,0.7834879756,-0.2864873707,0.0,1.0,0.0,0,30.0,,,,,,-0.4948025518653098,-9.374220955504157,0.1827674204230532,-0.4968055812901898,0.6456029048171723,-0.3020476663273696,-2.0569873065142352,-0.4516525872781647,1.62286345521398,3.399305715616871,0.05746061579568087,1.8825764060598549,1.5611847477848937,2.0991704373721976,2.2565924449107144,3.4562337809988852,3.422934289082555,2.464796749348579
2419,2419,120.9326512,-0.6484549642,-9.565308571000001,-1.009172916,121.0946582,-2.470168114,-0.6730442047,1.774897337,121.1060965,-0.1701209545,0.6511631608,-0.5398362875,0.0,1.0,0.0,0,30.0,,,,,,-0.5705965419299637,-9.460844501434234,-0.6066009369279144,-0.24618390143275176,0.6494916960698721,-0.4670474079369348,-2.3249748048718253,-0.6022669300533794,1.7383108542345789,3.3945218633468985,0.04796807065277388,1.9076894886559437,1.64326224061801,2.0692071703495665,2.344034511320118,3.289982529886439,3.4141084725735658,2.339562477550617
2420,2420,120.9826512,-1.433898926,-10.42463112,0.171086818,121.1446582,-2.470168114,-0.6730442047,1.774897337,121.1560965,0.3006131947,-0.2250972092,-0.08704573661000001,0.0,1.0,0.0,0,30.0,,,,,,-0.996448185433814,-9.897746778736186,-0.09157339179648004,0.17330081116950935,0.03781236070952021,-0.2033670969481112,-2.4191466321588235,-0.6504172296432275,1.7660929132166936,3.3735940494010563,0.03557738959938046,1.803452528886125,1.9980411867763235,2.1449309072796012,2.2972985538689743,3.317903433529724,3.5282486825790422,2.5766321272599857
2421,2421,121.0326512,-0.014057832769999995,-11.07607651,0.3505485058,121.1946582,-4.663144112,-3.742925644,0.1719207764,121.20609650000002,1.431215167,-0.4991385639,0.3298575282,0.0,1.0,0.0,0,30.0,,,,,,-0.5118525743596564,-10.431905411650323,0.20122401194593847,1.13833125076225,-0.33772611534939073,0.16663347304377707,-3.8745948533109904,-2.7542734087627228,0.5555533632364258,3.2898082847192684,0.029387256664455873,1.6986248792044378,2.2089247996190013,2.154953906801664,2.335167597487157,3.250902162823509,3.1703041222929182,2.8927344031866022
2422,2422,121.08265120000002,0.7112665176,-10.16142082,-0.04187439755,121.2446582,-4.663144112,-3.742925644,0.1719207764,121.2560965,2.357336044,-0.04993676394,0.615352273,0.0,1.0,0.0,0,30.0,,,,,,0.09149022333422584,-10.30928975066851,0.0402308932091367,2.0735115563922117,-0.13644892314085202,0.4779960844311856,-4.3860448998524175,-3.4268607829263136,0.2642407701156903,3.3672727300507024,0.02934949565946047,1.9794864292725733,2.417251316447364,2.2803330379645397,2.449299419331377,3.1861831860679297,3.484890189871554,3.103383387075122
2423,2423,121.1326512,-3.26291275,-13.1324091,-2.179861546,121.2946582,-4.663144112,-3.742925644,0.1719207764,121.3060965,2.235242844,0.3808632791,0.7704311012999999,0.0,1.0,0.0,0,30.0,,,,,,-1.5631768388600806,-11.589061900204527,-1.4300362564146951,2.197586470147596,0.2253544134106748,0.6809145503651871,-4.565770393556449,-3.6418820283774167,0.19413729690648324,3.4252709196627382,0.03749191823338015,2.1188897412136067,2.5659663784664266,2.3432900659281444,2.701830411690484,3.1290396173261543,3.4544904031714134,3.1604444239876317
2424,2424,121.1826512,-3.26291275,-13.1324091,-2.179861546,121.3446582,-4.663144112,-3.742925644,0.1719207764,121.3560965,1.831854582,-0.1737096906,0.5756471753,0.0,1.0,0.0,0,30.0,,,,,,-2.401626199044061,-12.288689693614307,-1.9266117463980856,1.9170090180303423,-0.05374730445302015,0.6078703079698039,-4.628926616350031,-3.710622741883732,0.1772671132204756,3.053993450631302,0.04279591508728124,2.142240698120264,2.4221954360588773,2.47589842681166,2.8069742183156503,2.93338574435152,3.3658253930222473,2.9826177333733805
2425,2425,121.2326512,2.897109985,-10.25234795,1.724925995,121.3946582,2.184734106,-1.918272972,-3.209522247,121.4060965,1.470920205,-0.8018897176,0.6290199757,0.0,1.0,0.0,0,30.0,,,,,,0.21214570154054305,-11.365578362933993,0.4916371034437033,1.5747843815016884,-0.5769911407861339,0.6225459038296565,-0.20961221484985249,-2.4912740342524566,-2.394501878102038,3.2485901557500143,0.04880292799039245,2.0401318440993137,2.3827075098031543,2.814592102593857,2.71401910924298,2.9074525973201997,3.3680365405039567,2.541041292438625
2426,2426,121.2826512,2.296212435,-11.6267252,-0.6236293911999999,121.4446582,2.184734106,-1.918272972,-3.209522247,121.45609650000002,1.13228178,-1.445417285,0.7748597264,0.0,1.0,0.0,0,30.0,,,,,,1.2401785902691154,-11.483961046808457,-0.24695362435865745,1.2353109683723236,-1.1843602984226291,0.7282353234859928,1.3433516924056004,-2.1014572047585687,-3.013390119945828,3.180021090913956,0.04847702287927749,2.1483210299637494,2.3620416959454635,3.142629685374064,2.648497196623245,3.0257398273365252,3.377091683462654,2.4433761301206856
2427,2427,121.33265120000002,2.573779821,-11.87557888,-1.157527924,121.4946582,2.184734106,-1.918272972,-3.209522247,121.5060965,0.8371661901,-1.4127370119999998,0.9929322004,0.0,1.0,0.0,0,30.0,,,,,,1.898020253488614,-11.661488644941224,-0.8499859378164407,0.9298674152741809,-1.3440848449761829,0.911906502055526,1.8890691223353309,-1.9768356263654103,-3.16232365837205,3.0358384471128255,0.03968481733605578,2.3154329081485967,2.136598152406087,3.4798219243325215,2.577234975460811,3.00528635219869,3.1340124121766686,2.6480621096659847
2428,2428,121.3826512,-0.2105683982,-10.221241,-0.3987040818,121.5446582,0.2291823924,-0.0540599823,-2.808927536,121.5560965,0.6362738013,-1.072495103,0.5923691392,0.0,1.0,0.0,0,30.0,,,,,,0.8578911404364962,-11.008597781127934,-0.5511223064768971,0.7046320699537247,-1.1541375086553756,0.6901819214300511,0.8124729093020464,-0.6687572388817808,-2.8939712182312567,3.0519174676871135,0.0383957113184939,2.3161322957767267,1.8120163622103944,3.228784203449631,2.9373670127418925,2.8870584528337884,3.254578058931066,2.7499907595296853
2429,2429,121.4326512,-0.6101697683,-9.617950439,-1.143171072,121.5946582,3.3871355060000004,1.385172844,-2.561084747,121.6060965,0.2148655206,-0.6546755433,0.08857285231,0.0,1.0,0.0,0,30.0,,,,,,0.13372292028812616,-10.378191652250157,-0.943209516780016,0.3288993134141551,-0.8048184615520609,0.2727298984303003,2.482389266265808,0.7285464762057101,-2.6411928454424034,3.175687828157822,0.041848726971686075,2.366504647924782,1.7743183972559644,2.884705025302045,2.8018314952232757,2.980071172320046,3.242793238576937,3.1207948496956934
