,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
48,2.45,-4.3,-6.83,3.13,0.21600000000000003,0.20199999999999999,-0.126,1.85,0.5820000000000001,1.28,0.0,0.0,0.0,1.0,90.0,2450000000.0,-4.1794673593080764,-7.227405735641016,2.9801763648218196,0.1928593073519473,0.1689245809518406,-0.1080629816003968,1.9638751037351834,-0.1435882125615393,1.2429188045498294
49,2.5,-5.01,-3.21,2.8,-0.0168,-0.114,-1.01,0.8190000000000001,4.47,0.996,0.0,0.0,0.0,1.0,90.0,2500000000.0,-4.73170716551715,-4.254563257243203,2.8784627971125603,0.010083267699856735,-0.05152910615570125,-0.8352078303015262,1.2214489021826511,2.373184732593181,1.0478429646740786
50,2.55,-3.08,-6.18,2.77,-0.397,-0.342,-0.679,2.43,1.73,0.9670000000000001,0.0,0.0,0.0,1.0,90.0,2550000000.0,-3.633450226451024,-5.67936823314683,2.817233139774714,-0.3448023385388549,-0.2778628555895716,-0.7092725338764528,2.0051676257832556,2.0223190105656705,0.983973761781474
51,2.6,-6.51,-15.1,4.11,-0.239,-0.701,-0.917,-1.32,-6.96,2.37,0.0,0.0,0.0,1.0,90.0,2600000000.0,-5.5461324020624065,-12.650547529617642,3.5470286847159693,-0.2525663482818396,-0.6075695846326563,-0.8767431580116638,-0.15113013382544382,-2.8776541888308316,2.0789904082541226
52,2.65,-1.35,-14.8,3.53,-0.36,-0.654,-0.853,3.43,-6.48,1.68,0.0,0.0,0.0,1.0,90.0,2650000000.0,-2.756030509327697,-14.241122307828467,3.5374155996188694,-0.3462244849281684,-0.643747963888698,-0.85760132702009,2.1711536652524557,-4.842781226449983,1.763771821272285
53,2.7,-1.61,-9.12,3.14,-0.0382,-0.00611,0.121,2.84,-0.5660000000000001,1.34,0.0,0.0,0.0,1.0,90.0,2700000000.0,-1.9940093038265059,-10.451539820927913,3.3130657678719975,-0.07769600113028857,-0.14690304611717436,-0.06864943081711317,2.604885677476118,-2.5097407999848227,1.4289749844101274
54,2.75,-3.13,-7.58,1.85,0.217,0.299,-0.136,1.33,0.96,0.0111,0.0,0.0,0.0,1.0,90.0,2750000000.0,-2.7493548995173187,-8.326627270970569,2.487132813890379,0.179213017090755,0.20054279670718383,-0.12294770700657792,1.7781505159519884,-0.6169515624356525,0.3087964508584482
55,2.8,-0.41700000000000004,1.72,3.26,-0.253,0.632,-0.49200000000000005,3.95,10.3,1.47,0.0,0.0,0.0,1.0,90.0,2800000000.0,-1.1985201676526873,-0.8922174428929068,2.9234334195104092,-0.19758009150552025,0.5367325239034676,-0.420478999099401,3.1865469436370013,5.338389226456368,1.226194200993365
56,2.85,-7.24,-4.09,0.769,-0.397,-0.0483,-1.14,-3.57,4.87,-0.7709999999999999,0.0,0.0,0.0,1.0,90.0,2850000000.0,-5.2156345380280635,-3.258546609498418,1.7072081263453494,-0.37142967809766037,0.08087755046306139,-1.000559396947687,-1.1949243994980492,5.082876679548047,-0.35166994535491014
57,2.9,0.268,-7.39,2.55,-0.542,-0.48700000000000004,0.318,3.9,1.62,1.19,0.0,0.0,0.0,1.0,90.0,2900000000.0,-1.5694437739674494,-6.315783210608378,2.182982742254473,-0.5201288587729199,-0.36161032688833933,0.062467904989553125,2.1090215475178473,3.1938319008872886,0.866311654866667
