,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
2634,132.0,-0.373,-3.87,-2.75,1.68,0.647,1.6,1.21,1.63,-10.7,,,,,150,132000000000.0,-2.8105031807111,-1.8691866383796938,0.6463224199789708,1.300865004752719,0.20259943372760125,1.4843128511935382,-1.535456750870684,3.8961311155265026,-7.188293013035711
2635,132.0,-39.1,-47.3,1.87,2.64,-2.04,5.64,-36.9,-42.6,-6.49,,,,,150,132000000000.0,-16.471663010959475,-27.00658593203867,1.1317536724256643,2.177834338849974,-0.5342888110162094,3.938985032501834,-14.812112496887494,-23.476765872696916,-6.896514729275841
2636,132.0,-10.1,-21.6,-8.4,1.64,-2.49,2.76,-6.83,-18.9,-17.2,,,,,150,132000000000.0,-14.073054243818893,-24.01505899193008,-2.6494800410593764,1.8256187674056132,-1.1769094213417046,3.242584708266324,-11.815445596908777,-20.782362008974587,-11.201774026058692
2637,132.0,-0.752,-13.3,-2.26,-0.155,-0.706,2.32,2.34,-11.3,-11.4,,,,,150,132000000000.0,-9.058350952615246,-18.0862917933328,-2.494973828708993,0.5285562660932301,-1.0221748577834806,2.697634336928105,-6.5011688777327965,-15.199968043143718,-11.284601582873957
2638,132.0,3.76,-6.42,-3.74,-1.01,-0.895,-0.27399999999999997,6.44,-4.37,-12.9,,,,,150,132000000000.0,-4.232890042294725,-11.631196310932662,-2.98887404049734,-0.4790094796115212,-0.98038688978201,0.9423558267527461,-1.6427592475926769,-8.824220096387558,-11.95958744574519
2639,132.0,16.1,-0.836,-2.38,-1.38,2.41,-4.48,6.27,-3.64,-12.8,,,,,150,132000000000.0,3.421414974739082,-5.658088106085222,-2.74733457276363,-1.0690478203449865,0.13364904208565065,-2.2605095485572004,1.3278708268656314,-5.77220004560985,-12.31074964188737
2640,132.0,-10.4,9.37,11.8,1.66,-3.63,-4.56,-8.3,12.9,2.92,,,,,150,132000000000.0,-1.7816486752827538,2.6571285246024168,3.0235735665905317,0.7181439425957494,-1.103035863051556,-3.618767540824824,-2.286651285068004,5.220375088296501,-5.94665824535084
2641,132.0,-10.4,-13.2,-1.68,-0.951,3.73,5.46,-9.25,-10.0,-10.9,,,,,150,132000000000.0,-5.02602197827153,-6.116805811557709,1.157672278273416,-0.3749407132692084,0.48503525432288597,1.7438591764087255,-4.900851024264256,-3.7400644814268276,-8.016386774835459
2642,132.0,8.01,-7.39,14.3,2.07,-0.9159999999999999,2.34,11.3,-4.56,5.51,,,,,150,132000000000.0,-0.11861884459033067,-6.8212789544828345,6.371216089087982,1.2261956996561534,0.02467375697232893,2.0959862927533313,1.1813175924228645,-4.222771517876512,-2.3644546802635675
2643,132.0,7.72,-19.2,-6.0,-1.65,1.41,-1.34,10.8,-16.5,-14.9,,,,,150,132000000000.0,2.832224675064958,-13.670570328446363,1.4635713017167982,-0.657359892507021,0.4798734689840221,0.06642535154780127,4.792390162434794,-11.450541087257477,-7.602368451329481
2644,132.0,-1.65,-20.9,-5.62,-0.256,-0.486,-5.43,1.42,-17.2,-14.2,,,,,150,132000000000.0,1.1448937584909384,-17.67069800248646,-1.3464718632288393,-0.3945183711683268,0.16250033151641718,-3.1801911371488214,3.526318053136384,-14.83532534412663,-10.359155197843734
