,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
71,3.6,-0.153,-9.77,2.17,-0.237,-0.371,-0.306,-0.8959999999999999,-0.154,0.385,,,,,,3600000000.0,-0.17861569025733673,-9.702738549334814,2.232068273766918,-0.23354925742133034,-0.35289380761295713,-0.299785228846109,-0.8708718731413426,-0.07566389610418636,0.4121646407857237
72,3.65,0.43799999999999994,-10.0,2.16,-0.203,-0.484,-0.37200000000000005,-0.396,-0.387,0.452,,,,,,3650000000.0,0.20501754609110703,-9.92567181093023,2.194827142417656,-0.2084466111531746,-0.4529198508347544,-0.35603241106135597,-0.585532123402271,-0.2452914046723709,0.4386274352236191
73,3.7,-0.105,-10.4,2.23,-0.0327,-0.255,-0.35,-1.1,-0.767,0.573,,,,,,3700000000.0,0.01213722144987045,-10.281397200068502,2.2130026752981307,-0.06403379788374275,-0.3019190470849076,-0.35133383745162705,-0.8946642274492047,-0.529537699887207,0.5278917144508369
74,3.75,-0.5820000000000001,-10.3,1.86,0.0638,-0.299,-0.363,-1.66,-0.706,0.185,,,,,,3750000000.0,-0.357510839191919,-10.295348640376018,2.0305890633961274,0.04100855855967615,-0.2996919880023773,-0.36042046873781713,-1.3545371313766634,-0.6256809208697738,0.3001072821771291
75,3.8,-0.28,-10.1,1.65,-0.000916,-0.613,-0.294,-1.52,-0.495,-0.0535,,,,,,3800000000.0,-0.3092867436746991,-10.148845875192325,1.8339202058349064,0.006558714248407975,-0.5387269136120236,-0.30868640235137573,-1.4539600084487634,-0.5544810878637688,0.0652044505474157
76,3.85,0.5670000000000001,-10.7,0.742,-0.0156,-0.574,-0.35700000000000004,-0.8390000000000001,-1.1,-0.9109999999999999,,,,,,3850000000.0,0.23590326279677876,-10.562187544248463,1.2696720184354389,-0.01164933057841797,-0.5656381324136792,-0.34631724960802285,-1.084444465727029,-0.8517001333219045,-0.583292354032793
77,3.9,1.38,-10.3,0.6609999999999999,-0.0889,-0.531,-0.551,-0.261,-0.7340000000000001,-0.9279999999999999,,,,,,3900000000.0,0.9477137854233194,-10.365558342119959,0.9551416446454146,-0.0751270062332751,-0.5392113594008638,-0.5057420641390544,-0.5896553491393686,-0.7875727293204657,-0.8122831012319656
78,3.95,1.46,-9.81,0.522,-0.245,-0.263,-0.594,-0.461,-0.301,-0.938,,,,,,3950000000.0,1.2664374867921464,-9.948913871766743,0.7313163370790279,-0.2147134098752908,-0.32847891207160035,-0.5744850442162128,-0.5123492623208965,-0.5224697734006231,-0.8957973908095147
79,4.0,-0.0192,-10.5,1.32,-0.193,-0.162,-0.636,-2.23,-0.995,0.0123,,,,,,4000000000.0,0.4665660545196674,-10.362204689368939,1.0355177912182505,-0.19687127895634549,-0.201465634997383,-0.6223982507306984,-1.5444466818081752,-0.7799218526129114,-0.292544406723829
80,4.05,-0.225,-9.29,1.69,-0.0357,-0.26899999999999996,-0.434,-2.68,0.131,0.47200000000000003,,,,,,4050000000.0,0.03630174513031276,-9.558097407821784,1.373720550742583,-0.06443516916202557,-0.2529902403939388,-0.47565721573025743,-2.226774980321975,-0.2836176826756806,0.21534571764135602
81,4.1,1.77,-10.4,2.55,0.371,-0.59,-0.17600000000000002,-0.81,-0.997,1.33,,,,,,4100000000.0,1.1149383781294187,-10.189487738985287,1.9815612215278686,0.2933664159939731,-0.5101081554046876,-0.24225798534166512,-1.3754669987807886,-0.6722949424041305,0.9558153578483936
82,4.15,1.8,-10.1,1.67,0.797,-0.47600000000000003,0.085,-0.841,-0.715,0.263,,,,,,4150000000.0,1.541155867725371,-10.122376082099212,1.820562391048894,0.7072073447250702,-0.4840857171365642,0.012639136680615198,-1.0543179020205473,-0.6955622349266932,0.49557515723211104
83,4.2,1.91,-8.46,2.09,1.02,-0.244,0.6809999999999999,-0.568,0.856,0.308,,,,,,4200000000.0,1.7706356864852308,-8.875665778267136,1.9597938394353331,0.9642322960097454,-0.30091492948623755,0.5332169873039044,-0.762100505347157,0.1497866940695165,0.3709681761493516
84,4.25,2.15,-8.52,0.079,0.647,-0.261,0.618,0.00551,0.797,-2.11,,,,,,4250000000.0,2.0066608148654703,-8.60893213433588,0.9878963589288383,0.7035592423896816,-0.27046227328542216,0.5992533849698014,-0.3008607459412394,0.5024126170519818,-1.2771495348087063
85,4.3,2.77,-11.0,1.79,0.0669,-0.534,0.435,0.809,-1.7,-0.519,,,,,,4300000000.0,2.481579443099696,-10.40212986244924,1.4023822297078867,0.18040974388010345,-0.47152550332326815,0.47131849486955113,0.3660294371309017,-0.6975438771144189,-0.7735075490163591
86,4.35,1.66,-9.23,2.42,0.215,-0.335,0.595,-0.124,0.132,0.128,,,,,,4350000000.0,1.970426058991453,-9.523082698024744,1.9282347726023834,0.20883291880295565,-0.367364860060393,0.5676524831105324,0.07158185315277438,-0.2455774597306895,-0.17463222073752194
