,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Bikking,Unnamed: 16,Unnamed: 17,Unnamed: 18,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq,RPM
1482,1482,1482,1482,74.10098528,-2.681157827,-0.194715947,6.664011002,74.24349971,2.813309193,2.596205711,-1.919029713,74.24130576,-0.441947997,0.357727438,-0.081777178,0,0,0,1,,,,-3.379253404,-0.846668232,7.307713749,-0.323616589,0.27667657,-0.03518606,2.140375906,1.787199837,-2.021817237,0.126763034,0.466225345,0.025540736,2.169561931,2.269300485,2.224168835,3.320569684,3.078487753,3.066889185,-2.41367473,-1.671844476,-0.564384557,0.17437532,-0.25025035,0.299110549,2.455882639,3.020848402,3.546430055,3.629041203,3.255455276,3.087163725,64
1483,1483,1483,1483,74.15098528,-3.552743435,-0.652044177,4.095016956,74.29349971,2.813309193,2.596205711,-1.919029713,74.29130576,-0.919401467,0.529528201,-0.295497358,0,0,0,1,,,,-3.471803425,-0.709343677,5.787467159,-0.798900977,0.458463204,-0.231076504,2.616685588,2.365551786,-1.948208656,0.134715908,0.52140413,0.030422624,1.940719624,2.193799678,2.038990748,3.356041053,2.909801259,3.089258007,-3.295599361,-1.366970888,0.922784142,-0.580185897,-0.395355789,0.035519657,2.096238594,3.05267233,3.53938647,3.680158162,3.367419716,2.974462863,64
1484,1484,1484,1484,74.20098528,-2.355434895,2.139482498,8.284550667,74.34349971,0.328941822,1.185229897,0.000824928,74.34130576,-1.343940377,0.65200311,-0.497916877,0,0,0,1,,,,-2.876265282,1.300756194,6.969085884,-1.233703416,0.597607919,-0.431880233,0.997395047,1.521748933,-0.552459539,0.12945216,0.518994532,0.034410481,1.600852122,2.001362262,1.722378854,3.433440991,3.037930699,3.04293586,-3.051203463,0.117401354,-0.429959757,0.328257787,0.129134587,0.32117972,1.962979897,3.104566833,3.630535289,3.860903692,3.537276615,3.134280799,64
1485,1485,1485,1485,74.25098528,-4.685146809,-0.544367135,6.963113785,74.39349971,0.744103432,0.932562351,-1.236591339,74.39130576,-1.401436329,0.613443375,-0.769743919,0,0,0,1,,,,-3.841231524,-0.00114218,6.966259889,-1.367511503,0.608992754,-0.686130694,0.818112418,1.100544071,-1.042382526,0.130761756,0.534056289,0.030379569,1.430375329,1.87526118,1.618517328,3.261941581,2.920793706,3.105594581,-2.874295128,0.239626663,-0.517449685,-0.128563352,0.397604884,0.150532957,1.944241657,3.09203394,3.683262499,3.858964122,3.411148031,3.517572771,64
1486,1486,1486,1486,74.30098528,-4.294817448,-0.307178617,9.017352104,74.44349971,1.512410164,1.240813732,-0.670027256,74.44130576,-1.328058243,0.533345997,-0.931618452,0,0,0,1,,,,-4.083201547,-0.217078065,7.936835747,-1.336037863,0.554606831,-0.870866072,1.309544103,1.200821751,-0.775730097,0.140023875,0.569668178,0.024215202,1.414646456,1.969899699,1.593197245,3.397900703,2.896649855,3.019819102,-2.858955093,0.161597858,-1.589892476,-0.010695875,0.033246319,0.305805809,2.027857656,3.068906295,3.490192872,3.7860003,3.313164288,3.37130989,64
1487,1487,1487,1487,74.35098528,-4.342673779,-1.798804402,7.133004189,74.49349971,1.512410164,1.240813732,-0.670027256,74.49130576,-1.250022531,0.328330398,-1.083795786,0,0,0,1,,,,-4.221619647,-1.333126469,7.556463037,-1.267419564,0.391926325,-1.031100747,1.453134962,1.229411704,-0.700033789,0.129161056,0.546733753,0.025938421,1.469181149,2.064121592,1.727414067,3.433349428,2.91516632,3.000954789,-2.695350574,0.195715551,-1.100962338,-0.19570724,-0.191799839,0.418873882,2.176116183,3.06329494,3.578232481,3.586322876,3.109962634,3.34702198,64
1488,1488,1488,1488,74.40098528,-3.777668715,-1.951945066,6.453143597,74.54349971,0.827465534,0.408872128,0.773195744,74.54130576,-1.20443809,0.102316916,-0.91062057,0,0,0,1,,,,-3.984789508,-1.769757947,7.034372804,-1.21717641,0.183712838,-0.940436548,1.010279166,0.642814402,0.354980776,0.138517698,0.577413699,0.028560155,1.54898793,2.086541551,1.864913305,3.45949393,2.864648839,3.052628148,-2.044245864,0.778768629,-0.414546329,-0.059369295,-0.230732551,0.573516495,2.31660985,3.107484326,3.621096503,3.677594043,3.006723329,3.125557539,64
1489,1489,1489,1489,74.45098528,-5.120640278,-3.211467028,6.410072803,74.59349971,-2.360551834,-1.075092316,0.212147713,74.59130576,-1.061347127,-0.087732941,-0.647192657,0,0,0,1,,,,-4.59072065,-2.787011742,6.738954342,-1.092864384,-0.011441982,-0.719763544,-1.375632594,-0.585303625,0.252694636,0.131006216,0.549807608,0.025524527,1.670914929,2.283254517,1.966604351,3.57699195,2.956893363,3.188669227,-0.600226807,1.509059778,0.023188221,0.050705329,0.758776658,0.737210715,2.509283882,2.982156389,3.473448727,3.803142531,2.870253386,2.936581024,64
1490,1490,1490,1490,74.50098528,-5.120640278,-3.211467028,6.410072803,74.64349971,-2.360551834,-1.075092316,0.212147713,74.64130576,-1.042487144,-0.132553861,-0.362003356,0,0,0,1,,,,-4.873411663,-3.086502642,6.583327755,-1.052676195,-0.098514866,-0.450540492,-2.072769412,-0.935449715,0.223658024,0.125656097,0.506431639,0.028099421,1.906519966,2.420632568,2.131811394,3.446365853,3.227376319,3.169814792,-0.025776097,1.592624467,0.236183215,0.031977905,1.045839418,0.772514512,2.714069993,2.836580956,3.516217956,3.721366614,2.917464047,3.393388664,64
1491,1491,1491,1491,74.55098528,-8.134998322,-6.845566273,4.980959415,74.69349971,-2.360551834,-1.075092316,0.212147713,74.69130576,-0.864119828,0.080020994,-0.336195052,0,0,0,1,,,,-6.613338227,-5.738855876,5.825087821,-0.902256302,0.029842752,-0.364492828,-2.276465019,-1.035279114,0.215415217,0.110365606,0.502185053,0.029104471,2.077291819,2.491229038,2.36988395,3.559176504,3.271123547,3.178626239,0.575318892,1.720797202,0.888046144,-1.055095395,0.907798555,0.107094799,2.722983597,2.872014997,3.4482376,3.631421339,2.868468293,3.501256869,64
1492,1492,1492,1492,74.60098528,-7.146164894,-6.632605076,6.371787548,74.74349971,-2.360551834,-1.075092316,0.212147713,74.74130576,-0.350549966,0.11552649,-0.050623968,0,0,0,1,,,,-6.89758003,-6.36947531,6.083785871,-0.462135349,0.091444721,-0.128299045,-2.335982604,-1.063741259,0.21307528,0.123613013,0.497022679,0.031331706,2.041055822,2.487834565,2.388208306,3.539160828,3.189330022,3.013783195,1.006913129,1.444963334,0.61320178,-1.06079745,0.792466276,-0.163624385,2.639767201,2.828713194,3.577544339,3.516185187,2.782856964,3.481302703,64
1493,1493,1493,1493,74.65098528,-4.673182487,-6.512664795,6.551249504,74.79349971,-0.965422154,-1.391492367,2.351223469,74.79130576,-0.159202069,0.171113595,0.158514857,0,0,0,1,,,,-5.710952545,-6.470508208,6.304989439,-0.220471849,0.148722329,0.087535239,-1.365884638,-1.298047953,1.744253844,0.116396386,0.498338081,0.031738676,1.94255154,2.458670565,2.187899715,3.233019949,3.289405479,2.799190653,1.105000848,1.562876324,0.48750224,-0.444940135,0.0713326,-0.547203778,2.62772362,2.963029237,3.70354772,3.568980845,3.007743762,3.343924507,64
1494,1494,1494,1494,74.70098528,-4.673182487,-6.512664795,6.551249504,74.84349971,-0.965422154,-1.391492367,2.351223469,74.84130576,-0.019852536,0.067422263,0.37872529,0,0,0,1,,,,-5.157343557,-6.500253424,6.421519584,-0.060428801,0.090271983,0.30666268,-1.082432827,-1.364850631,2.17891917,0.127061574,0.519062264,0.030607723,1.937070885,2.406570708,2.286760696,3.319747672,3.295613808,2.572535266,1.29515333,1.428455864,0.469477276,-0.105756068,-0.176891625,-0.585710309,2.374215566,3.025469304,3.607071544,3.8308327,3.197927566,3.076485047,64
1495,1495,1495,1495,74.75098528,-5.532505035,-8.001897812,8.19122982,74.89349971,-0.965422154,-1.391492367,2.351223469,74.89130576,0.245942384,-0.057266932,0.299773306,0,0,0,1,,,,-5.357477262,-7.559796901,7.258945624,0.18397727,-0.01580051,0.301478262,-0.999611368,-1.383896599,2.30231036,0.138617623,0.51794571,0.027922086,1.735250996,2.186482294,2.212264688,3.268612168,3.111274282,2.938161132,1.743878517,1.25701435,-0.359072408,0.103919021,-0.501190115,-0.522579883,2.063775641,3.187074423,3.68496427,3.86591396,3.482380381,3.157518027,64
1496,1496,1496,1496,74.80098528,-5.769394398,-6.771389008,6.297610283,74.94349971,0.403831959,-0.536034107,0.8794837,74.94130576,0.481805772,0.018249061,0.382848531,0,0,0,1,,,,-5.577218646,-7.003505114,6.804042199,0.421568459,0.008679288,0.362711325,-0.006238536,-0.777766359,1.283390486,0.133393972,0.51210025,0.025346353,1.524767012,1.963038616,1.868640294,3.337513895,3.022863188,3.199272079,1.174597082,0.31793478,0.076336838,-0.346988676,-0.547308767,-0.55446961,1.932918002,3.222445783,3.521948574,3.732765071,3.604523069,3.537868266,64
1497,1497,1497,1497,74.85098528,-5.784050465,-7.834400654,6.929614544,74.99349971,0.564477921,-0.364418507,-0.365520477,74.99130576,0.721181572,0.170731813,0.47722441,0,0,0,1,,,,-5.687555183,-7.589775709,6.863462973,0.660583312,0.12518628,0.448885145,0.397720934,-0.482267224,0.102566287,0.143546394,0.533377701,0.031352162,1.228320795,1.776977395,1.467733923,3.130546218,2.755016697,3.223947567,0.942439179,-0.473384444,0.01422567,-0.47208248,-0.487242369,-0.877462334,1.7504793,3.042494511,3.480142573,3.65745094,3.485115919,3.463790122,64
1498,1498,1498,1498,74.90098528,-5.079962254,-7.200003147,6.467500687,75.04349971,0.564477921,-0.364418507,-0.365520477,75.04130576,0.945744276,0.220897645,0.697892964,0,0,0,1,,,,-5.363428557,-7.314756551,6.676093808,0.888069036,0.19399757,0.636269452,0.515753388,-0.398018101,-0.232641732,0.138814638,0.524971441,0.029094321,1.030319746,1.673928171,1.267250448,3.16976307,2.488956646,3.310099676,0.867365574,-0.830137006,0.249774616,-0.377659211,-0.414858943,-1.049238579,1.641968706,3.260857309,3.454159898,3.575507923,3.358125988,3.424570266,64
1499,1499,1499,1499,74.95098528,-3.547957659,-5.734698772,5.818746567,75.09349971,-0.697767258,-1.657421589,1.206653595,75.09130576,1.063485026,-0.110334285,0.75981766,0,0,0,1,,,,-4.394947148,-6.199885463,6.270397502,1.02800626,-0.024800558,0.729242418,-0.343190053,-1.298355768,0.798071744,0.122450003,0.50928966,0.028671847,1.006501211,1.758686189,1.18827212,3.368940288,2.427571312,3.314800787,1.444076844,-0.140609144,0.864367833,0.252716941,-0.029682656,-0.664784215,1.837553516,3.204571844,3.620934957,3.774867873,3.318714161,3.28363714,64
1500,1500,1500,1500,75.00098528,-5.989833355,-6.393023968,8.289336205,75.14349971,-1.256011009,-1.346565247,0.422698021,75.14130576,1.18023324,-0.329781175,0.771958232,0,0,0,1,,,,-5.245755411,-6.336161831,7.225758333,1.149444567,-0.244065111,0.761387084,-0.989294902,-1.332820346,0.529257729,0.124228889,0.484960186,0.029976534,1.168792779,1.862467201,1.289216265,3.433103905,2.813061409,3.211678348,2.075739139,-0.250694722,-0.153961467,0.272606316,0.100261187,-0.147152305,2.130283792,2.848203262,3.591989812,3.729793564,3.392670305,2.93358786,64
1501,1501,1501,1501,75.05098528,-6.841977119,-6.663712025,7.721937656,75.19349971,-1.256011009,-1.346565247,0.422698021,75.19130576,1.256589174,-0.575494468,0.657577097,0,0,0,1,,,,-6.09727611,-6.567277582,7.460550152,1.234918638,-0.482344877,0.6832676,-1.178079536,-1.342646468,0.452947798,0.116485197,0.456121951,0.027300787,1.474747498,2.012412258,1.533899408,3.490825952,2.872829551,3.301539084,2.483693654,-0.299696411,-0.416364751,-0.01295457,0.11624886,0.312545403,2.43356804,2.662999661,3.69172849,3.668268066,3.10779967,3.372111502,64
1502,1502,1502,1502,75.10098528,-6.483053684,-5.729912758,7.166503906,75.24349971,-1.256011009,-1.346565247,0.422698021,75.24130576,1.386852384,-0.773256302,0.642916739,0,0,0,1,,,,-6.303073079,-5.976442332,7.321407609,1.356123019,-0.691494443,0.652902617,-1.233240302,-1.345447972,0.431285216,0.104628118,0.389891871,0.026595757,1.793237372,2.377040077,1.894004914,3.415561558,2.987651905,3.120346599,2.634390582,-0.380515811,-0.235938694,-0.114083995,0.210491582,0.767033763,2.67304367,2.521534454,3.659280838,3.59082014,3.043310271,3.685326541,64
1503,1503,1503,1503,75.15098528,-5.465506077,-5.124229908,6.60867691,75.29349971,-1.256011009,-1.346565247,0.422698021,75.29130576,1.19924593,-0.633372247,0.643451214,0,0,0,1,,,,-5.856264446,-5.375130782,6.984143782,1.23097511,-0.649707731,0.645790211,-1.249357662,-1.346246703,0.425135722,0.105512214,0.380647687,0.035465471,2.059893807,2.628950289,2.23169975,3.450084261,3.215606579,2.909762578,2.366735504,-0.287912473,0.138940346,-0.016012511,0.335902517,0.759524607,2.835912414,2.637148987,3.626999092,3.512473525,2.856266768,3.427094977,64
1504,1504,1504,1504,75.20098528,-4.388137817,-2.933600664,6.350252151,75.34349971,1.19712019,-2.31347537,-2.126225948,75.34130576,1.125104308,-0.041384902,0.182261556,0,0,0,1,,,,-5.073077369,-3.652414452,6.684186565,1.146517211,-0.212356549,0.296973872,0.482286635,-2.037710885,-1.401954804,0.118560574,0.431187316,0.034644617,2.028577504,2.421246363,2.362123908,3.425258194,2.989678999,2.725514084,0.802693131,-1.211974354,0.286995617,-0.027682127,1.212031177,-0.044347434,2.617587984,2.779952587,3.644773131,3.572151094,2.678039918,3.427629306,64
1505,1505,1505,1505,75.25098528,-4.388137817,-2.933600664,6.350252151,75.39349971,1.19712019,-2.31347537,-2.126225948,75.39130576,0.836784363,0.244186193,0.202037737,0,0,0,1,,,,-4.707689401,-3.145227487,6.52616896,0.89942939,0.115872967,0.225532172,0.988253794,-2.234852751,-1.920622526,0.11717781,0.42962584,0.028138884,1.647418769,2.439363941,2.144731193,3.252411079,3.187292704,2.582991427,0.083514644,-1.3331343,0.337302914,-0.036841816,1.511706644,-0.627443036,2.575882602,2.898536745,3.570428504,3.548704297,2.828347685,3.30002638,64
1506,1506,1506,1506,75.30098528,-2.621337175,-3.855435371,5.620141983,75.44349971,1.19712019,-2.31347537,-2.126225948,75.44130576,0.392011225,0.111708693,-0.032527618,0,0,0,1,,,,-3.594703594,-3.646342223,6.097437427,0.494639102,0.11287908,0.031336041,1.136091757,-2.291059444,-2.067860007,0.126007456,0.488319708,0.024260738,1.84217386,2.654229117,2.263317828,3.288977999,3.14459633,2.770882552,-0.375346176,-1.149234564,0.94649272,0.337711943,1.495071176,-0.716480483,2.485076744,3.165327983,3.322471241,3.592660137,2.907250859,3.397281015,64
1507,1507,1507,1507,75.35098528,-3.61017108,-1.717448473,8.488239288,75.49349971,2.35233283,0.965366066,-1.117477417,75.49130576,-0.091092594,0.347572088,-0.418201298,0,0,0,1,,,,-3.602954881,-2.285336377,7.228763727,0.027374589,0.281610647,-0.3069515,1.996960748,0.03693359,-1.387268523,0.140419968,0.527389216,0.026314665,1.855745328,2.42102089,2.160181444,3.143421558,3.031242196,2.801919932,-1.642312227,-1.092066627,-0.469390584,0.245961073,0.170293634,-0.206058939,2.088351055,3.160150198,3.620883374,3.606391586,3.187986625,3.495066983,64
1508,1508,1508,1508,75.40098528,-4.333102703,-2.232204437,9.419346809,75.54349971,3.460814476,2.120330572,-1.448134422,75.54130576,-0.395370901,0.504101694,-0.71812731,0,0,0,1,,,,-3.99245966,-2.247847075,8.265346597,-0.309868498,0.441569665,-0.616371079,3.033092736,1.526337738,-1.430856035,0.140864134,0.524454383,0.024239922,1.52322805,2.10321384,1.784550682,3.12483417,2.951869766,2.95343448,-2.568541724,-1.36946019,-1.756646963,0.010343301,-0.753068908,-0.097924688,1.702028246,3.075445372,3.599567437,3.745596359,3.433956968,3.58061129,64
1509,1509,1509,1509,75.45098528,-2.506481647,0.298504621,6.467500687,75.59349971,3.460814476,2.120330572,-1.448134422,75.59130576,-0.84449631,0.645360112,-0.984151304,0,0,0,1,,,,-3.199749581,-0.451169812,7.41460677,-0.736365145,0.588083964,-0.893134447,3.335838952,1.950978552,-1.443229497,0.142251039,0.566225801,0.030151731,1.163658243,1.809719148,1.452128147,2.894068286,2.611522956,2.986225731,-3.656498668,-1.08847964,-0.918312371,-0.046122558,-0.627641916,-0.005600735,1.456792438,2.875601824,3.50371132,3.818018846,3.472035331,3.586638806,64
1510,1510,1510,1510,75.50098528,-3.602992773,0.180957213,6.896114826,75.64349971,2.670472145,0.812488794,-0.716068268,75.64130576,-1.116476059,0.926120818,-1.239027262,0,0,0,1,,,,-3.414863762,-0.005148057,7.169256629,-1.039596714,0.831114162,-1.153427018,2.864884908,1.137081161,-0.922492117,0.14353773,0.546063468,0.029691926,0.940869739,1.589126689,1.233159155,3.016213695,2.405595308,3.276598396,-3.769396661,-0.21860215,-0.837728909,-0.185287997,-0.133159523,-0.369800531,1.460212195,3.11271909,3.454061085,3.858344021,3.557837298,3.604338794,64
1511,1511,1511,1511,75.55098528,-3.131307602,-0.244965226,7.820342541,75.69349971,1.838730812,1.873679876,0.45404911,75.69130576,-1.347529054,0.89137888,-1.208179474,0,0,0,1,,,,-3.263597845,-0.174360367,7.477350172,-1.285248188,0.874441231,-1.194629544,2.138561599,1.6636698,0.063281662,0.135663184,0.530955598,0.03109522,0.884358733,1.620183541,1.132888043,3.021527049,2.708638615,3.233635755,-3.667189514,0.514251,-1.171220621,0.014381526,-0.576271513,-0.212143046,1.691197355,3.006133833,3.469889889,3.637354538,3.608790423,3.418618887,64
1512,1512,1512,1512,75.60098528,-2.805584431,-1.671984792,7.00139904,75.74349971,1.838730812,1.873679876,0.45404911,75.74130576,-1.420983434,0.636655569,-1.280717611,0,0,0,1,,,,-3.019265933,-1.231067403,7.252130323,-1.393530297,0.703486213,-1.259412862,1.926338026,1.813804355,0.343119488,0.123660898,0.491965451,0.033795277,0.959531111,1.856193545,1.169108504,3.275427821,2.661515991,3.356081513,-3.458682427,0.734821216,-0.789373534,0.111081221,-0.862669718,-0.020364207,1.931908277,2.729889675,3.468613721,3.609151537,3.26475363,3.567234689,64
1513,1513,1513,1513,75.65098528,-4.87417984,-1.382154226,7.63579607,75.79349971,1.838730812,1.873679876,0.45404911,75.79130576,-1.169619799,0.448972732,-1.168627143,0,0,0,1,,,,-4.008788616,-1.337672575,7.433680772,-1.214906824,0.520504798,-1.191094449,1.864328663,1.856608895,0.422558818,0.112874031,0.424193005,0.029441412,1.079029444,1.873243644,1.311114198,3.3604645,2.886921647,3.391356418,-2.998487337,0.606818533,-1.03502948,-0.275183374,-0.920062997,0.307883105,2.154267778,2.521530328,3.478930373,3.350770641,3.241107352,3.531518401,64
1514,1514,1514,1514,75.70098528,-6.315257072,-4.683651447,6.256932259,75.84349971,-0.690130234,-1.466755867,2.404767036,75.84130576,-0.89680016,0.417895883,-0.950401962,0,0,0,1,,,,-5.239197664,-3.698557826,6.876843937,-0.961138834,0.446734543,-1.009967627,0.056254179,-0.519238485,1.842065076,0.107275278,0.354002896,0.027534706,1.275159652,2.080100026,1.547519229,3.439898162,3.021565208,3.045876915,-0.994277331,1.986597208,-0.448768378,-0.523530348,-0.149537167,-0.246786623,2.444985585,2.419947631,3.661217097,3.61336684,2.885813428,3.484821845,64
1515,1515,1515,1515,75.75098528,-4.792823792,-4.904089928,7.861020565,75.89349971,-0.479339123,-0.709692001,1.728758812,75.89130576,-0.46859619,0.487227053,-0.711331606,0,0,0,1,,,,-5.001074984,-4.549167787,7.342555848,-0.568215418,0.475846465,-0.785236917,-0.322844731,-0.655392209,1.760923776,0.0993101,0.383633594,0.026374056,1.556896591,2.668910331,1.907039857,3.480500682,3.220844915,2.794708107,-0.486980551,1.789184304,-0.840095617,-0.137384946,-0.204200735,-0.469051349,2.878964431,2.31962078,3.544069668,3.536652513,2.790123633,3.612071482,64
1516,1516,1516,1516,75.80098528,-6.349055767,-7.676474094,8.155337334,75.94349971,-0.479339123,-0.709692001,1.728758812,75.94130576,-0.216316283,0.252050847,-0.440879017,0,0,0,1,,,,-5.720169038,-6.755760123,7.727163659,-0.287489654,0.314949531,-0.526099406,-0.433613206,-0.694210704,1.737889683,0.10118187,0.380696772,0.028278307,1.855955275,2.852192342,2.384727481,3.345592605,3.209979715,2.564805902,0.385556411,1.485864561,-1.155587615,-0.265641608,-0.551506469,-0.571580112,3.066876074,2.390300188,3.595736248,3.401362474,2.672523043,3.399771693,64
1517,1517,1517,1517,75.85098528,-5.918048382,-6.002993584,6.884150982,75.99349971,-0.479339123,-0.709692001,1.728758812,75.99130576,0.068109468,0.19768545,-0.246324152,0,0,0,1,,,,-5.825729786,-6.224616476,7.328250462,-0.003812244,0.230643005,-0.315561872,-0.46597852,-0.705278162,1.73135085,0.126720368,0.466980874,0.027436186,1.971724405,2.729587262,2.69078702,3.045083676,3.05963535,2.253412217,0.596936573,1.269466689,-0.706713218,-0.393155766,-0.452701134,-0.452581692,2.750100155,2.382885249,3.649334487,3.517219531,2.722152836,3.532128151,64
1518,1518,1518,1518,75.90098528,-6.111867428,-7.286144733,6.781259537,76.04349971,0.207251549,-1.155763626,1.985467434,76.04130576,0.196540102,0.203488499,-0.151184693,0,0,0,1,,,,-5.97837282,-6.973618936,7.069414617,0.156017832,0.211120385,-0.191864134,0.010541228,-1.027326684,1.913329755,0.114415088,0.517772125,0.030289771,2.225533379,2.85513483,2.73328088,3.036638199,3.215931343,2.375035115,0.8278341,1.104626087,-0.413063866,-0.550511523,-0.567068667,-0.727436431,2.302919169,2.829247366,3.49365382,3.580152676,3.00822869,3.553661679,64
1519,1519,1519,1519,75.95098528,-6.267400742,-7.633104324,7.384549618,76.09349971,1.159856319,-0.82943964,0.870697022,76.09130576,0.351084471,0.134462759,0.035963632,0,0,0,1,,,,-6.132557703,-7.438944446,7.218536349,0.311631262,0.156007702,-0.02041832,0.824039262,-0.88585879,1.166675758,0.140113229,0.537325734,0.033353404,1.906009944,2.530031327,2.190792942,2.990562279,3.036650548,2.508101118,0.763525813,0.280144724,-0.536216486,-0.66554826,-0.674951147,-0.834425122,1.850118995,3.294790348,3.406487769,3.627750993,2.950268777,3.425104264,64
1520,1520,1520,1520,76.00098528,-4.835894585,-7.568498135,6.814758778,76.14349971,1.159856319,-0.82943964,0.870697022,76.14130576,0.438511968,-0.083991498,0.007864659,0,0,0,1,,,,-5.440839579,-7.530356079,7.027468995,0.412849706,-0.01653873,0.000865294,1.061734319,-0.845525182,0.954718374,0.154014981,0.573502253,0.032038708,1.376987848,1.951154036,1.572295843,2.833874318,2.938222877,2.560136989,0.741012057,-0.005929016,-0.155932545,-0.366252352,-0.748966651,-0.626226078,1.471348565,3.422602514,3.519958104,3.701951496,3.201471898,3.3866914,64
1521,1521,1521,1521,76.05098528,-6.260222435,-7.982755661,6.66640377,76.19349971,1.159856319,-0.82943964,0.870697022,76.19130576,0.623216927,-0.153551728,0.044439137,0,0,0,1,,,,-5.877947694,-7.849564162,6.856613103,0.580669098,-0.115043658,0.033655647,1.131186165,-0.834025754,0.894548693,0.141518619,0.531382091,0.030013125,1.077045572,1.711264887,1.195456171,3.018759782,2.74822601,2.946275398,0.96326996,-0.153096274,0.027448606,-0.619785821,-0.789189465,-0.533901631,1.239442523,3.497880184,3.564745746,3.763475782,3.358959984,3.553876626,64
1522,1522,1522,1522,76.10098528,-5.453541756,-6.953243732,6.687939167,76.24349971,-0.447579861,0.412731648,0.706245899,76.24130576,0.818688035,-0.121940382,0.216927126,0,0,0,1,,,,-5.651544031,-7.217130497,6.776796677,0.770547507,-0.120002029,0.171571795,0.013717972,0.057271325,0.759700602,0.132932936,0.502700633,0.027902595,0.953239758,1.484380803,1.005727217,3.209529739,2.656408892,3.201097605,1.036398402,-0.0657698,0.174502012,-0.455758547,-0.846689448,-0.161877007,1.294500576,3.361126962,3.435546292,3.491072591,3.365792839,3.548475473,64
1523,1523,1523,1523,76.15098528,-5.453541756,-6.953243732,6.687939167,76.29349971,-0.447579861,0.412731648,0.706245899,76.29130576,1.031339288,-0.020616096,0.350320905,0,0,0,1,,,,-5.545917704,-7.030934949,6.734749346,0.978592838,-0.048548923,0.306084753,-0.312793777,0.311387119,0.721420423,0.121754257,0.461577662,0.025430976,0.883851674,1.344383329,0.915117543,3.208450393,2.588364974,3.568276202,1.103454744,-0.123381546,0.227670022,-0.388902795,-0.865196169,-0.220048573,1.253279248,3.111802477,3.503785101,3.564842874,3.356261122,3.505378697,64
1524,1524,1524,1524,76.20098528,-5.93719101,-5.737091541,7.022934437,76.34349971,-0.447579861,0.412731648,0.706245899,76.34130576,1.230399132,-0.18569757,0.32794863,0,0,0,1,,,,-5.754646427,-6.118013519,6.871118393,1.179470042,-0.147151376,0.32253784,-0.40819687,0.383837527,0.710553587,0.100483027,0.39714806,0.022314149,0.862799013,1.488088871,0.881959877,3.353666287,2.639326063,3.471154649,1.200859866,-0.23760939,0.062618861,-0.419490709,-0.768684417,0.11827772,1.43868937,2.716392625,3.420971664,3.682814116,3.4045894,3.345049751,64
1525,1525,1525,1525,76.25098528,-5.549254894,-6.397809505,6.958328247,76.39349971,-0.890740395,-1.786874294,1.49748373,76.39130576,1.368526936,-0.238077715,0.599470258,0,0,0,1,,,,-5.645078226,-6.315434436,6.912386055,1.330289227,-0.212522491,0.530936072,-0.749746556,-1.167987314,1.274092903,0.091439713,0.338381527,0.034388948,0.917452731,1.733538077,0.929231106,3.156618013,2.781893606,3.455210812,2.024435247,0.092553852,0.078941996,-0.094590205,-0.218623626,-0.144132162,1.910669761,2.399047584,3.529181872,3.592317826,3.175217658,3.174762795,64
1526,1526,1526,1526,76.30098528,-5.796014786,-7.173682213,7.489833832,76.44349971,-0.969270706,-1.921857834,-0.068785667,76.44130576,1.59698379,-0.47096324,0.552969456,0,0,0,1,,,,-5.725596868,-6.921004464,7.185634067,1.543043473,-0.398327398,0.547516717,-0.905128197,-1.706923431,0.31242575,0.095858803,0.296010107,0.035546699,1.078957984,1.975407283,1.16610052,3.087110703,2.910134551,3.141180764,2.409980543,-0.392902891,-0.086846303,0.080285722,0.213804017,-0.008241392,2.424573513,2.185802162,3.505278683,3.502128384,2.868227619,3.414853541,64
