,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
3341,3341,3341,3341,167,-3.3,-7.61,5.78,0.78,-0.372,0.417,-0.349,0.248,0.71,0,0,0,1,30,1.67E+11,-3.228768834,-7.783295664,5.456654417,0.769808716,-0.303053856,0.419135239,-0.367081172,0.03006151,0.572320019,0.162662945,0.342915051,0.052288559,2.280142856,3.140404463,2.629845151,1.598276488,1.883166859,1.071330659,-0.9025951,1.326825048,-0.557533034,-0.178527049,-0.854321157,-0.285649491,0.817724358,2.532984085,2.877034569,3.327956884,2.403384457,3.109394061
3342,3342,3342,3342,167,-4.19,-8.51,6.99,1,-0.33,0.504,-1.16,-0.944,1.54,0,0,0,1,30,1.67E+11,-3.786189329,-8.325099281,6.396434338,0.944725957,-0.322050697,0.480435353,-0.804081136,-0.517276481,1.184153163,0.16523492,0.342342482,0.049132032,2.012858765,2.253981672,2.581538186,1.738939066,1.951237313,1.184813188,-1.514909219,1.615002256,0.293621376,0.194047227,-0.144511839,-0.457367196,0.949677743,1.73128023,2.647519606,3.288794313,2.472463613,2.627522366
3343,3343,3343,3343,167,-3.88,-7.76,6.41,0.996,-0.561,0.616,-0.751,-0.568,0.526,0,0,0,1,30,1.67E+11,-3.840590448,-7.903782662,6.404748573,0.983687957,-0.490508177,0.578357356,-0.774826614,-0.545778704,0.768023938,0.147351124,0.309497774,0.043085589,1.080112597,1.628565957,2.192422443,1.916912217,1.872825725,1.289222495,-1.313601437,1.840407104,0.166483146,-0.067628056,-0.017147815,-0.259202586,1.025606256,0.98639901,2.741826661,3.114753808,2.388519965,2.267697321
3344,3344,3344,3344,167,-3.01,-6.95,6.61,1.15,-0.702,0.745,0.155,-0.175,0.266,0,0,0,1,30,1.67E+11,-3.358928874,-7.192678006,6.530546258,1.110064765,-0.639608361,0.698727841,-0.26237288,-0.337433267,0.450610226,0.110067852,0.258947108,0.033185894,0.81530152,1.4535022,1.79477926,2.071957062,1.984587716,1.308926437,-0.539202989,2.139862838,-0.124996177,0.064204084,-0.162210361,-0.155888368,1.032975919,0.820945688,2.900756706,3.370062331,2.276008579,2.089882092
3345,3345,3345,3345,167,-3.82,-6.48,7.8,1.24,-0.619,0.699,0.148,-0.679,-0.234,0,0,0,1,30,1.67E+11,-3.626305185,-6.661332079,7.308588409,1.20879967,-0.625079632,0.69892443,-0.036204783,-0.529364123,0.017753031,0.069048088,0.194678252,0.022610847,0.761381173,1.245032204,1.327751379,2.076909972,2.370364808,1.39840299,-0.123330142,2.11306778,0.145750802,0.10158822,0.249112329,0.017208529,1.149994531,0.76851671,3.017125742,3.623293553,2.361224813,2.066529455
3346,3346,3346,3346,167,-4.36,-6.28,7.91,1.23,-0.41,0.755,-1.16,-0.535,0.637,0,0,0,1,30,1.67E+11,-4.0517768,-6.377025366,7.677190559,1.224909344,-0.473450083,0.739429325,-0.655560079,-0.532531011,0.409283142,0.060331519,0.135455348,0.015931497,0.750069286,0.987161771,0.889422342,2.321111288,2.921230074,1.690188475,-0.481417868,2.075170435,0.856878029,-0.119250681,0.551746384,-0.303266227,1.815123937,0.706270167,2.818647301,3.95297123,2.509735264,2.378708494
3347,3347,3347,3347,167,-2.12,-5.09,7.45,1.47,-1.2,0.719,1.02,0.0377,-0.291,0,0,0,1,30,1.67E+11,-2.931534327,-5.417467728,7.537946452,1.411148309,-0.985662424,0.724672659,0.267888439,-0.212110697,-0.033483545,0.070743461,0.077429547,0.012233894,0.725752086,0.844909004,0.672687266,2.610003698,3.490987981,2.137783697,0.700787888,2.635381087,0.066481634,0.339870864,0.204020677,0.363897843,2.865139081,0.645816253,3.153066626,3.80589621,2.411743686,3.383758091
3348,3348,3348,3348,167,-3.11,-3.58,7.21,1.33,-0.981,0.244,-0.378,0.937,-1.05,0,0,0,1,30,1.67E+11,-3.035026975,-4.047520778,7.336949687,1.349485545,-0.982375454,0.377469819,-0.088078935,0.43358972,-0.676194427,0.078990971,0.058480043,0.012920353,0.664774991,0.758928282,0.800779052,2.349492833,3.375379274,3.149966995,1.146167265,2.163650032,0.220686751,-0.487361305,0.050085077,0.961278018,3.033914062,0.62233708,2.702138473,3.53114789,2.452920998,3.602197267
3349,3349,3349,3349,168,-2.06,-1.82,7.91,1.05,-0.33,0.229,0.516,2.14,-0.682,0,0,0,1,30,1.68E+11,-2.469606255,-2.386765027,7.688169348,1.121913098,-0.522455603,0.270226061,0.244846029,1.392444183,-0.679865094,0.10480961,0.090028507,0.017761085,0.614300563,0.761408548,1.032947849,2.641431985,3.204558377,3.004830261,2.352399653,1.45271767,0.542765557,-0.525229905,-0.484530346,0.524500589,2.620252406,0.617357947,2.642285348,3.448789455,2.503213522,2.904194906
3350,3350,3350,3350,168,-2.74,-2.98,7.52,0.826,-0.206,0.237,-0.263,0.536,-1.3,0,0,0,1,30,1.68E+11,-2.626408299,-2.829058746,7.585099159,0.897055292,-0.299356748,0.246225982,-0.035042281,0.911196928,-1.071956573,0.111592638,0.149756378,0.024779272,0.585227601,0.982825213,1.176897544,2.474771983,2.96441448,2.714305287,1.965520878,1.011471846,0.282943766,-0.785027726,-0.000219686,0.372810184,1.918718651,0.612252917,2.628100914,3.304092332,2.534164371,2.449154367
3351,3351,3351,3351,168,-1.49,-2.38,7.68,0.313,-0.0538,0.164,0.956,0.825,-1.26,0,0,0,1,30,1.68E+11,-1.967402167,-2.494257504,7.643263319,0.453244649,-0.126241062,0.186831938,0.511149121,0.862761732,-1.190850424,0.115718699,0.209746291,0.030698982,0.6456711,1.273927786,1.182037251,2.351457164,2.472300569,2.035307975,2.507357484,0.481443752,-0.135002648,-0.327070822,-0.035622394,0.185096556,1.386601038,0.651737137,2.839227266,3.229629824,2.42224856,2.141077324
3352,3352,3352,3352,168,-1.55,-2.41,7.22,-0.0706,0.253,0.0453,0.964,0.711,-1.73,0,0,0,1,30,1.68E+11,-1.725349533,-2.431438339,7.383847157,0.055186739,0.14112107,0.084599597,0.760728036,0.777484831,-1.531737506,0.126334681,0.26397426,0.037787725,0.830034384,1.538895043,1.152149367,2.161168792,2.097124745,1.601521523,2.681057311,-0.195754694,-0.580706756,-0.325357212,-0.074232715,0.043084776,1.071710967,0.822477954,3.026444251,3.366753221,2.40112737,2.050629212
3353,3353,3353,3353,168,-1.8,-2.09,7.58,-0.45,0.615,-0.11,0.901,1.13,-1.28,0,0,0,1,30,1.68E+11,-1.768639506,-2.176874679,7.504068235,-0.328693429,0.475202211,-0.055964946,0.838035893,0.975567743,-1.372571897,0.14671954,0.312231836,0.042989729,1.20196379,2.019679969,1.37956307,1.972056774,1.784890757,1.172916311,2.809112946,-0.898284559,-0.343163054,-0.242129983,-0.251952407,-0.229916362,0.908874539,1.324415961,2.755879583,3.185714804,2.328613248,2.435134485
3354,3354,3354,3354,168,-2.74,-2.57,7.81,-0.959,0.816,-0.131,0.248,0.97,-0.83,0,0,0,1,30,1.68E+11,-2.331933997,-2.469974097,7.691572293,-0.807649379,0.715462116,-0.11016479,0.51285043,0.972439171,-1.029520992,0.155459937,0.34847153,0.048487192,1.883439299,3.00216581,1.838140481,1.598717618,1.792964017,1.074064383,2.354668105,-1.455441733,0.221997908,-0.330476206,-0.234197969,-0.531664284,0.806230084,2.310916655,2.96085445,2.908695471,2.353552589,3.210223276
3355,3355,3355,3355,168,-2.73,-2.61,7.67,-1.22,0.694,-0.313,0.532,1.4,-0.66,0,0,0,1,30,1.68E+11,-2.562773522,-2.57437207,7.678350786,-1.120985474,0.700331487,-0.256678135,0.523404302,1.212691217,-0.795884679,0.172499772,0.367244204,0.050057165,2.495433131,3.311098365,2.552068107,1.547993462,1.8292669,1.045317901,2.255926302,-1.757547888,0.511643951,-0.276465303,-0.532953754,-0.394860861,0.849357327,2.658993217,2.77880916,3.296501468,2.359166308,3.336363749
3356,3356,3356,3356,168,-2.78,-3.73,7.7,-1.4,0.955,-0.374,0.736,0.888,-0.212,0,0,0,1,30,1.68E+11,-2.688743707,-3.435964845,7.691619367,-1.333002394,0.87987089,-0.341422895,0.640571802,1.030242954,-0.42671303,0.174392644,0.362905987,0.048020128,2.27521232,2.457449357,2.473102612,1.776415311,1.928354258,1.130690845,1.896860315,-2.108594106,0.570942977,0.100999,-0.627952301,-0.595201922,1.001228959,1.881484739,2.675801404,3.275890115,2.548625523,2.860172755
3357,3357,3357,3357,168,-2.96,-5.62,6.55,-1.63,1.08,-0.558,0.847,-0.34,-0.79,0,0,0,1,30,1.68E+11,-2.846045961,-5.064299304,6.991926518,-1.558684271,1.02096046,-0.497862407,0.75434022,0.260285395,-0.6564078,0.15511631,0.329578441,0.040741416,1.344400435,1.891162984,2.211112312,1.953262936,1.979620773,1.178265067,1.060968611,-2.591870137,-0.222882524,0.260220635,-0.476616544,-0.511980012,1.069399736,1.115347083,2.71910113,3.273339357,2.456866149,2.340859491
3358,3358,3358,3358,168,-2.73,-5.75,6.36,-1.42,0.806,-0.769,1.22,0.186,-0.374,0,0,0,1,30,1.68E+11,-2.778750617,-5.575531977,6.604621906,-1.453301143,0.869414925,-0.693712408,1.010978505,0.218543456,-0.477850369,0.115410189,0.27079476,0.033680309,0.971037077,1.671015056,1.881641374,2.069692565,2.015863317,1.383202587,0.865580666,-2.548092512,-0.490556441,0.578224977,-0.780773833,-0.127116033,1.090858952,0.951245362,2.926120038,3.478767944,2.326119197,2.162869553
3359,3359,3359,3359,168,-4.13,-7.35,6.41,-1.49,0.706,-1.17,-0.269,-0.771,0.251,0,0,0,1,30,1.68E+11,-3.562343726,-6.898508586,6.485338991,-1.481187796,0.754208593,-1.037747766,0.305546168,-0.337494056,-0.01702155,0.071464547,0.202063763,0.021528649,0.902653604,1.475086196,1.502337997,2.151738637,2.421865481,1.326224891,-0.461235056,-2.715524175,-0.098042524,0.62260558,-0.396537078,0.333585641,1.207198074,0.913917979,2.852179667,3.76633209,2.235104441,1.980331139
3360,3360,3360,3360,168,-4.33,-10.7,5.98,-1.51,0.706,-1.24,-0.674,-3.51,0.461,0,0,0,1,30,1.68E+11,-4.007509558,-9.732757597,6.175619189,-1.503081542,0.720221871,-1.183840023,-0.234309431,-2.120166912,0.285216217,0.063277494,0.141225709,0.015182738,0.877286198,1.250261037,1.12455182,2.584893334,3.161125846,1.633665746,-2.421209953,-2.778863008,-0.630412803,1.181475919,0.748861282,0.437839317,1.955077395,0.843668045,3.14231528,3.716267919,2.495440572,2.318012711
3361,3361,3361,3361,168,-4.16,-7.5,6.1,-1.29,0.519,-1.15,-0.79,0.325,1.24,0,0,0,1,30,1.68E+11,-4.095939075,-8.068097431,6.129272497,-1.341165584,0.578361939,-1.159396443,-0.540566225,-0.746195436,0.888895537,0.069514815,0.091642284,0.010955975,0.84504149,1.087434972,0.922663578,2.691736682,3.669399457,2.41680886,-1.85308522,-2.424515918,0.302755775,0.699386746,-0.180899914,0.435191763,3.021138599,0.785679106,3.210940077,3.649730781,2.402467679,3.307186254
3362,3362,3362,3362,168,-5.63,-9.16,6.38,-0.959,0.115,-0.867,-2.61,-0.894,2.05,0,0,0,1,30,1.68E+11,-4.985545075,-8.882178843,6.282942236,-1.050766443,0.251695207,-0.948190585,-1.681089625,-0.829248763,1.623024802,0.08950591,0.0723181,0.011926057,0.790240457,1.034579358,1.044318781,2.513006807,3.579361563,3.404408987,-3.00906865,-1.578193406,1.244440634,0.268886499,0.121178245,0.39765079,3.333688748,0.77296935,2.995223445,3.657312128,2.54051807,3.57379641
3363,3363,3363,3363,168,-4.32,-9.83,6.8,-0.43,0.0788,-0.285,-1.55,-1.32,2.8,0,0,0,1,30,1.68E+11,-4.599593849,-9.588838625,6.599844546,-0.579059823,0.129805368,-0.469150114,-1.608842401,-1.105008374,2.367188626,0.104152759,0.106670842,0.016537463,0.749835306,1.131053826,1.211362367,2.524924207,3.148492584,3.31225331,-3.154837161,-0.560216141,1.293019604,0.8695296,0.271284464,-0.265121418,2.67651224,0.799807068,2.800178562,3.49672651,2.626101348,2.874734456
3364,3364,3364,3364,168,-3.02,-8.8,5.11,0.176,0.121,-0.025,-0.284,-0.234,1.2,0,0,0,1,30,1.68E+11,-3.683583243,-9.00071033,5.68672614,-0.005306643,0.123597648,-0.148328493,-0.878684304,-0.615577299,1.629212539,0.116485232,0.152599526,0.023938526,0.763834163,1.324293941,1.331956073,2.557452,2.663135963,2.732573601,-2.168638855,0.009518079,0.078920881,0.553096409,-0.435203942,-0.443128646,1.936790726,0.808874966,2.767310743,3.245985509,2.487124029,2.47040775
3365,3365,3365,3365,168,-3.13,-8.8,5,0.47,-0.0983,0.16,-0.385,-0.301,0.957,0,0,0,1,30,1.68E+11,-3.362558942,-8.851068392,5.265835024,0.355868312,-0.032838551,0.074385501,-0.606600922,-0.438812172,1.204194015,0.118254401,0.213644552,0.031912638,0.850478577,1.604151656,1.343542341,2.308216842,2.489060847,2.162363735,-1.788182433,0.550185911,-0.487153817,0.30705589,-0.698713372,-0.402029045,1.558489891,0.861857046,2.743037597,3.197355478,2.68031411,2.170003621
3366,3366,3366,3366,168,-3.37,-7.88,4.98,0.557,0.0898,0.299,-0.528,0.483,0.72,0,0,0,1,30,1.68E+11,-3.366873965,-8.127076373,5.090648137,0.508703798,0.053620719,0.236630615,-0.56328173,0.07916623,0.898053611,0.130083432,0.264630157,0.039309607,1.050807558,1.705379208,1.420548974,2.186050561,2.105500434,1.735030705,-1.317229975,0.665958679,-0.499489809,-0.201315771,-1.067861653,-0.581061372,1.261479839,1.000935044,3.043750954,3.235534206,2.34103381,2.264375665
3367,3367,3367,3367,168,-3.35,-8.76,5.85,0.735,-0.0788,0.397,-0.365,-0.586,1.32,0,0,0,1,30,1.68E+11,-3.357088653,-8.598960617,5.556051148,0.680661264,-0.039734907,0.352469763,-0.454003068,-0.294599447,1.164836879,0.143821728,0.314544712,0.047288753,1.390079191,2.056914128,1.736136597,2.007751153,2.001735992,1.556723492,-1.441291154,1.025926883,-0.366499277,0.256451713,-0.752041765,-0.672137281,1.159822101,1.53780504,3.002059617,3.241942843,2.452031769,2.623675828
3368,3368,3368,3368,168,-3.33,-8.77,6.41,0.956,-0.163,0.375,-0.21,-0.85,1.54,0,0,0,1,30,1.68E+11,-3.341379828,-8.726481495,6.079432159,0.889885028,-0.126635886,0.368743962,-0.319526076,-0.606686344,1.402040523,0.156378921,0.343204295,0.050274492,2.030236311,2.985503854,2.144465533,1.728558789,1.820087613,1.356057038,-1.445618189,1.298490427,-0.16666062,0.723597022,-0.437164988,-0.632082276,1.007768965,2.326260791,3.193907751,3.244927386,2.064319111,3.128073341
3369,3369,3369,3369,169,-2.89,-7.76,4.76,0.943,-0.167,0.466,0.338,-0.165,-0.543,0,0,0,1,30,1.69E+11,-3.079623549,-8.00590938,5.270758736,0.930245929,-0.155092284,0.438994618,0.042855133,-0.358496975,0.172253488,0.172481338,0.367032088,0.053508563,2.46969546,3.393434638,2.683653941,1.732646836,2.094086184,1.434921053,-0.802832319,1.226606128,-1.153638768,-0.040141142,-0.74142294,-0.343378196,1.146118075,2.647264829,3.143395138,3.285969558,2.531273336,3.27040168
3370,3370,3370,3370,169,-4.08,-7.49,6.62,1.04,-0.487,0.511,-0.752,-0.218,0.947,0,0,0,1,30,1.69E+11,-3.659744419,-7.621266561,6.097702085,1.01364558,-0.389084756,0.491006034,-0.395211988,-0.279549872,0.662100998,0.175408559,0.357958242,0.049303128,2.186737249,2.494514001,2.596572167,1.884389608,2.106535681,1.41986833,-0.980051143,1.640558932,-0.098156971,-0.025236245,-0.451604052,-0.220855788,1.230091897,1.842349899,2.932124052,3.367333347,2.498792771,2.940390337
3371,3371,3371,3371,169,-4.6,-7.46,7.41,1.28,-0.519,0.679,-1.22,-0.633,1.24,0,0,0,1,30,1.69E+11,-4.205001029,-7.501032301,6.902003011,1.216042363,-0.480674036,0.626799166,-0.849775995,-0.478158162,1.027488099,0.156958947,0.320924007,0.043211542,1.450465545,2.030467084,2.196800075,2.048493447,2.090755028,1.526742635,-1.269282621,2.052695396,0.749778698,-0.021371625,0.057873922,-0.327067956,1.280691352,1.266378818,2.858156093,3.313366426,2.472820301,2.545357596
3372,3372,3372,3372,169,-3.93,-7.36,7.63,1.26,-0.643,0.726,-0.484,-1.04,0.966,0,0,0,1,30,1.69E+11,-4.045527253,-7.395884016,7.3481889,1.249444787,-0.595112642,0.698454615,-0.648186502,-0.793864467,0.988611149,0.115439677,0.262370879,0.032464816,1.208340537,1.830296926,1.850210475,2.172529349,2.098999059,1.528924881,-1.091621799,2.257095243,0.739819462,0.324062249,0.420250204,-0.283241958,1.254833839,1.165102612,2.939115972,3.526017482,2.320442039,2.28142124
3373,3373,3373,3373,169,-3.34,-6.11,8.05,1.34,-0.837,0.751,0.0588,-0.399,0.841,0,0,0,1,30,1.69E+11,-3.636390108,-6.437177312,7.778325632,1.318255706,-0.765641446,0.736409556,-0.258546253,-0.571984918,0.895281344,0.071088104,0.194099573,0.022222928,1.130659581,1.590060716,1.512495676,2.137359582,2.414305278,1.638700528,-0.335397834,2.497422804,0.797946223,0.581965017,0.402104404,-0.121827689,1.308301836,1.125119478,3.028427913,3.735398033,2.304931238,2.066604153
3374,3374,3374,3374,169,-2.21,-4.02,6.8,1.39,-1.13,0.522,1,1.08,-0.938,0,0,0,1,30,1.69E+11,-2.809222785,-4.635020722,7.17871472,1.37277259,-1.022511523,0.581535755,0.435074167,0.356287183,-0.263843955,0.060516447,0.125952668,0.014255523,1.114557779,1.359657632,1.194711368,2.431801126,2.969049667,1.771644314,1.154997571,2.463982574,-0.03504213,0.059536732,-0.312689422,0.650940492,1.811167166,1.0601661,3.273829109,3.857226613,2.431744379,2.458564204
3375,3375,3375,3375,169,-2.08,-3.04,7.62,1.28,-0.914,0.271,0.791,1.49,-0.593,0,0,0,1,30,1.69E+11,-2.386344545,-3.445833178,7.449176255,1.302276739,-0.946011686,0.357227392,0.631234961,0.993335347,-0.471958814,0.072978806,0.075538489,0.012327578,1.078994688,1.10913058,1.043976363,2.541062253,3.439586802,2.588445506,2.021178698,2.101071406,0.130099236,0.011153986,-0.56766443,0.867115289,2.904520147,0.978397283,3.204012443,3.737682081,2.207885141,3.567122283
3376,3376,3376,3376,169,-1.87,-2.96,8.06,1.11,-0.372,0.213,0.778,1.02,-0.499,0,0,0,1,30,1.69E+11,-2.086914999,-3.083614245,7.823547419,1.156169929,-0.541337707,0.253048052,0.712121321,1.008318556,-0.489056101,0.083903666,0.067011715,0.011840808,1.003568622,1.066701602,1.196893724,2.495380977,3.384122533,3.151232231,2.362571768,1.506368613,0.209981966,0.186086291,-0.393879092,0.495614096,3.344331392,0.961804438,2.780357017,3.572072425,2.488065561,3.44649201
3377,3377,3377,3377,169,-2.48,-3.26,7.71,0.861,-0.278,0.136,0.0676,0.265,-1.08,0,0,0,1,30,1.69E+11,-2.314866028,-3.215120829,7.753954781,0.93187686,-0.355686573,0.168501089,0.356907398,0.590638064,-0.862691095,0.105985864,0.101489926,0.018507837,0.923016769,1.142310841,1.373513297,2.8594192,3.106489856,3.167992347,1.997443922,1.044714607,0.080004847,-0.13077286,0.101450803,0.460536953,2.689986526,0.937366897,2.929015902,3.527731391,2.48370378,3.067883594
3378,3378,3378,3378,169,-1.24,-2.29,6.72,0.449,0.0153,0.0508,1.23,0.914,-2.21,0,0,0,1,30,1.69E+11,-1.691548419,-2.525385473,7.120248788,0.564949465,-0.094143788,0.083482414,0.838093425,0.772339379,-1.71455154,0.116414143,0.163542827,0.025153239,0.894134789,1.322099315,1.446834701,2.740208938,2.940264112,2.760913719,2.688967746,0.334372024,-0.854175805,-0.409709002,-0.162802243,0.420019429,2.119037726,0.912915519,2.843362365,3.393246691,2.62019696,2.520420116
3379,3379,3379,3379,169,-2.08,-1.75,7.4,-0.0651,0.5,-0.0421,0.502,1.35,-1.54,0,0,0,1,30,1.69E+11,-1.91681246,-1.9472872,7.291707006,0.086188878,0.324723179,-0.007229156,0.652862823,1.096934501,-1.604188148,0.134927908,0.238392823,0.032922691,0.920624487,1.570348053,1.380887608,2.705260072,2.567371593,2.265795731,2.798482712,-0.470447721,-0.392946055,-0.640378626,-0.288994088,-0.00128027,1.786386363,0.918502035,3.147800636,3.162985717,2.524186764,2.286687129
3380,3380,3380,3380,169,-2.47,-1.8,7.57,-0.539,0.562,-0.0897,0.336,1.42,-1.26,0,0,0,1,30,1.69E+11,-2.237607375,-1.837475363,7.462271536,-0.388878238,0.492001563,-0.066800072,0.478230761,1.278469235,-1.386568961,0.137557216,0.29903231,0.039961319,1.107812343,1.920845763,1.357314127,2.329468284,2.23773557,1.689237532,2.681769328,-0.972895523,0.066006837,-0.729668201,-0.383898026,-0.19590003,1.402782116,1.132774,3.08210327,3.108216466,2.400617974,2.265159722
3381,3381,3381,3381,169,-2.42,-2.66,7.77,-0.839,0.607,-0.182,0.617,0.874,-0.862,0,0,0,1,30,1.69E+11,-2.343377378,-2.450718889,7.650876805,-0.730915752,0.573074604,-0.150012088,0.554710403,1.051192653,-1.054900741,0.158370565,0.349708188,0.046264277,1.417342621,2.290318997,1.489838164,2.218308872,2.033248737,1.401526512,2.392609057,-1.307272564,0.217986235,-0.331002974,-0.321092433,-0.298842782,1.23076214,1.568865573,2.89633095,3.101841632,2.52121279,2.597896667
3382,3382,3382,3382,169,-3.15,-2.94,7.07,-1.12,0.778,-0.314,0.0917,1.02,-1.29,0,0,0,1,30,1.69E+11,-2.811139997,-2.815508543,7.294860337,-1.02657223,0.717545488,-0.268464993,0.299532281,1.03366508,-1.203546475,0.173544112,0.381124058,0.051090792,2.220546021,2.972257559,1.991578692,1.998224067,1.879782053,1.352483532,1.957143913,-1.789325206,0.232266982,-0.715343042,-0.409345834,-0.265145537,1.162394662,2.416242194,3.215340778,3.12631263,2.419414136,3.236403143
3383,3383,3383,3383,169,-2.75,-3.25,7.03,-1.31,0.893,-0.413,0.801,1.26,-0.921,0,0,0,1,30,1.69E+11,-2.775684753,-3.139449047,7.132528851,-1.241942651,0.841239623,-0.372866523,0.575905318,1.160845646,-1.024901359,0.18340556,0.399854762,0.050730906,2.808171584,3.29916871,2.851416376,1.903108307,2.05269818,1.294920015,1.962996022,-2.138112119,0.164337164,-0.482039315,-0.770218603,-0.328505217,1.215265849,2.799940401,3.128060065,3.159747226,2.547530294,3.398275413
3384,3384,3384,3384,169,-3.39,-4.7,6.74,-1.48,0.98,-0.688,0.395,0.44,-0.706,0,0,0,1,30,1.69E+11,-3.131927829,-4.302937056,6.891949684,-1.422837155,0.939064674,-0.60049596,0.476203289,0.755792985,-0.823270189,0.180754304,0.38634406,0.047324095,2.196941126,2.560539904,2.661906772,2.005399605,2.137110047,1.389513306,1.217506846,-2.552282191,0.096970158,-0.280274895,-0.709752282,-0.202351631,1.301256736,1.942000364,2.982933593,3.172363048,2.57850069,2.917898635
3385,3385,3385,3385,169,-4.23,-6.76,6.94,-1.61,0.951,-0.907,-0.34,-0.924,0.0848,0,0,0,1,30,1.69E+11,-3.768702757,-6.134831031,6.921399525,-1.565058053,0.947478973,-0.821892109,0.02637058,-0.188104824,-0.249126391,0.157602701,0.34041932,0.040579827,1.476283267,2.081774635,2.381387412,2.133418057,2.141670713,1.511578884,-0.186815477,-2.782258366,0.29437413,0.165299083,-0.143640006,-0.085190798,1.353545627,1.450606466,2.79924184,3.376818284,2.472230402,2.43418968
3386,3386,3386,3386,169,-3.42,-8.2,6.38,-1.59,0.74,-1.18,0.432,-1.66,0.174,0,0,0,1,30,1.69E+11,-3.566489163,-7.674543271,6.589578455,-1.58401091,0.801207841,-1.080563071,0.249924427,-1.015182084,0.018402919,0.113882944,0.270546568,0.030526936,1.245958657,1.894482583,2.146548903,2.280704216,2.311327406,1.619745572,-0.930023224,-2.857614517,-0.30083669,0.948045047,0.120736182,0.291733877,1.381122369,1.352444158,2.897909312,3.61565438,2.411698445,2.149695528
3387,3387,3387,3387,169,-3.67,-8.57,5.74,-1.47,0.641,-1.31,-0.0545,-1.35,0.178,0,0,0,1,30,1.69E+11,-3.626515412,-8.342161933,6.068875805,-1.497376575,0.688262481,-1.246291519,0.08214752,-1.203320693,0.119311062,0.070511254,0.1904858,0.019891456,1.179793454,1.672641461,1.842007255,2.271722217,2.662890918,1.62589782,-1.464523436,-2.834361938,-0.567817117,0.955547474,0.071159269,0.592620261,1.450007463,1.260547949,3.160820283,3.859866085,2.327275657,2.149427994
3388,3388,3388,3388,169,-4.49,-9.34,6.28,-1.18,0.282,-1.17,-1.23,-1.53,1.32,0,0,0,1,30,1.69E+11,-4.127252245,-9.086112615,6.198272928,-1.256209128,0.401850446,-1.191184064,-0.641014084,-1.386886081,0.87846839,0.064071584,0.117797263,0.012531012,1.174381284,1.485806426,1.494380058,2.553559722,3.225480267,1.883960201,-2.378262188,-2.212682711,0.07761434,0.977206957,0.310236135,0.667815292,2.044300576,1.188356355,3.256544218,3.803896599,2.242526154,2.660829616
3389,3389,3389,3389,169,-5.91,-9.62,6.16,-0.749,0.244,-0.802,-3.02,-1.42,1.63,0,0,0,1,30,1.69E+11,-5.161072231,-9.484158902,6.174815543,-0.870792193,0.290567053,-0.910065895,-1.952140468,-1.405493204,1.353637839,0.085596113,0.079096669,0.01121268,1.141404723,1.317784236,1.317769558,2.766266813,3.705313052,2.658813752,-3.497056358,-1.498543467,0.969199841,0.112357453,0.633439413,0.389916142,3.470207375,1.120816219,3.146806143,3.750747772,2.526247903,3.576922769
3390,3390,3390,3390,170,-4.48,-8.79,6.23,-0.34,0.0116,-0.359,-1.8,-0.366,1.98,0,0,0,1,30,1.7E+11,-4.766116678,-8.96662008,6.20863784,-0.467455003,0.093897348,-0.512016116,-1.868291529,-0.821388284,1.749666655,0.09815581,0.077765432,0.012916831,1.072946344,1.317354218,1.408312741,2.541362145,3.358189801,3.238290287,-3.010828817,-0.587243101,1.13360531,0.107553895,0.189469453,0.019853114,3.410599737,1.104636031,2.921660719,3.523340863,2.688700119,3.224239107
3391,3391,3391,3391,170,-3.9,-8.24,5.59,0.14,-0.033,0.00802,-1.33,0.24,1.4,0,0,0,1,30,1.7E+11,-4.263853412,-8.424879281,5.829477806,-0.005863445,0.004435658,-0.136379987,-1.571623873,-0.224980236,1.528583574,0.106679724,0.113490882,0.0193796,1.014603409,1.50325186,1.512470589,2.443968134,2.811988986,3.280113444,-2.311372135,0.132911843,0.737136249,-0.203249609,-0.374247128,-0.262239398,2.49838075,1.097540905,2.869461643,3.095273348,2.443374445,2.723804191
