,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
3730,3730,3730,3730,187,-3.99,-2.79,6.88,1.31,-1.56,0.82,1.15,1.17,-0.478,0,0,0,1,60,1.87E+11,-4.656973707,-3.420643,6.782245829,1.263226027,-1.538975107,0.835465819,0.551214678,0.510627434,-0.134250028,0.065695431,0.06848641,0.005335234,1.478865171,1.703727922,1.383946466,2.699688099,1.962042809,2.200338566,1.848663632,-1.685285357,0.29787332,-0.036675543,-0.059147462,0.262303009,2.671103958,1.399396107,2.790664846,0.991889584,2.999450704,2.007474978
3731,3731,3731,3731,187,-1.45,0.211,5.79,1.13,-1.81,0.767,3.2,3.56,-2.17,0,0,0,1,60,1.87E+11,-2.525160311,-0.739713894,6.243009335,1.158360132,-1.749038761,0.783249761,2.137064394,2.139473757,-1.445059406,0.058491648,0.124429919,0.007220943,1.468316827,1.453097954,1.452050661,3.104765182,2.303045204,2.337665216,3.94571493,-0.636431678,-0.668873813,-0.586957558,-0.351430194,0.611576992,2.021160564,1.396150825,2.561538419,1.60478643,3.024778455,3.227848051
3732,3732,3732,3732,187,-2.34,-1.56,6.46,1.11,-1.46,0.639,1.96,1.32,-1.87,0,0,0,1,60,1.87E+11,-2.402076227,-1.345260405,6.360933037,1.120294546,-1.525013055,0.673236383,2.031054499,1.701745429,-1.718676554,0.090804967,0.252266893,0.00915965,1.412073222,1.439961168,1.527537893,2.697511221,2.475296392,2.457498462,3.698646484,-0.459554569,-0.586762657,-0.160027008,-0.219327757,0.537406147,1.815804915,1.465174975,2.664397917,1.815927615,3.103993096,1.891200334
3733,3733,3733,3733,187,-2.85,-1.58,6.29,0.752,-0.418,0.439,1.46,0.988,-2.14,0,0,0,1,60,1.87E+11,-2.699830371,-1.518548453,6.322384423,0.830399702,-0.666998682,0.494593907,1.689159469,1.320492678,-1.989964703,0.136869454,0.361193725,0.010929215,1.404290647,1.651736846,1.563258746,2.105132739,2.323419545,2.114175512,3.094839985,0.189219846,-0.56467682,0.008730151,0.145167535,0.140589868,1.614535389,1.637521214,2.722818669,1.490742561,2.89020137,1.34158993
3734,3734,3734,3734,187,-3.41,-1.35,6.64,0.193,0.257,0.227,1.11,1.2,-1.68,0,0,0,1,60,1.87E+11,-3.171910741,-1.394123671,6.494992689,0.328684769,0.049166457,0.290511006,1.342411911,1.256130591,-1.790379931,0.195317886,0.468268807,0.015894531,1.480808106,1.785365243,1.521138198,1.794455572,2.226634691,1.895885874,2.477774893,0.840858455,-0.251927117,-0.196653925,0.299297272,-0.149915405,1.461965611,2.177224021,2.56910246,1.642504772,3.213125884,1.291719465
3735,3735,3735,3735,187,-2.5,-1.29,7.04,-0.27,0.789,-0.0751,2.37,1.53,-0.997,0,0,0,1,60,1.87E+11,-2.725262757,-1.317258108,6.791177154,-0.14255658,0.622590407,0.011674487,1.957637334,1.402420076,-1.279526508,0.257750524,0.544410321,0.018846245,1.699414927,1.868567769,1.513614411,1.586436168,2.135426787,1.700790355,2.354794131,1.673153767,0.097844701,-0.299907433,-0.272438083,-0.383802982,1.472153818,3.233782831,2.676843751,1.554201468,2.978295631,1.311671477
3736,3736,3736,3736,187,-3.24,-0.505,6.17,-0.859,1.08,-0.387,2.02,2.79,-1.42,0,0,0,1,60,1.87E+11,-3.067430759,-0.717637931,6.453598172,-0.706489034,0.977115627,-0.292378191,1.994974367,2.143606792,-1.369976666,0.299612375,0.599082422,0.017894018,2.157355643,2.313842842,2.026612187,1.622664107,2.152988724,1.581550978,2.231654876,2.4554584,-0.227171086,-1.024114919,-0.224226871,-0.290374873,1.577612398,1.973056137,2.950176516,1.50828819,3.070872103,2.662090458
3737,3737,3737,3737,187,-4.4,-2.34,6.15,-0.962,1.37,-0.674,1.24,1.59,-0.85,0,0,0,1,60,1.87E+11,-3.953246941,-1.915287993,6.288607651,-0.907608792,1.281629151,-0.583425514,1.542964972,1.847893385,-1.03516628,0.291101128,0.594918462,0.016471637,2.454895174,3.194503354,2.192260662,1.657571607,2.357583293,1.614957262,1.28499506,2.564915994,-0.270748182,-1.066598361,-0.162994446,-0.283894799,1.730792624,1.498830601,2.520213095,1.800280568,3.017996441,2.382844777
3738,3738,3738,3738,187,-6.05,-5.77,5.58,-1.32,1.58,-1.08,-0.117,-1.03,-0.625,0,0,0,1,60,1.87E+11,-5.347049055,-4.760889715,5.90351444,-1.23221336,1.512887956,-0.962142544,0.54913021,0.310644,-0.771062243,0.228901465,0.480498099,0.016716822,2.227090974,2.198968711,2.223848525,1.659282078,2.174912804,1.7026782,-0.640793784,2.366430961,-0.448897324,-0.214020757,0.169742412,-0.235727421,1.797253422,1.397301581,2.468452035,1.592175161,3.024139349,1.306553197
3739,3739,3739,3739,187,-7.01,-7.65,5.41,-1.52,1.63,-1.24,-1.01,-2.05,0.0315,0,0,0,1,60,1.87E+11,-6.452484262,-6.893670971,5.635313697,-1.458738169,1.603658172,-1.174053039,-0.384333941,-0.950312545,-0.254296387,0.148741193,0.343732553,0.012273838,1.458250366,1.892194288,1.821576289,1.786076754,2.396898497,1.767498882,-2.218145081,2.005939022,-0.475860161,0.418105224,0.353410973,-0.199884089,2.242659853,1.415629257,2.917510108,1.792518788,3.017309907,1.426601778
3740,3740,3740,3740,187,-6.59,-8.15,6.16,-1.64,1.13,-1.5,-0.816,-1.72,1.54,0,0,0,1,60,1.87E+11,-6.543896992,-7.821110161,5.920454638,-1.601414359,1.23653917,-1.42263942,-0.642775973,-1.361447171,0.901042149,0.096145499,0.175366546,0.006004301,1.437441152,1.74926222,1.500210945,2.221583195,2.252635959,1.978625935,-2.878540625,1.664993311,0.041547221,0.558362236,-0.21836613,0.18828828,3.24341131,1.398338507,2.877341097,1.660769801,3.210925782,1.505212439
3741,3741,3741,3741,187,-7.96,-8.74,6.46,-1.47,0.758,-1.49,-2.48,-1.66,2.47,0,0,0,1,60,1.87E+11,-7.485241626,-8.499447185,6.213670846,-1.497974505,0.865637061,-1.474012579,-1.74273721,-1.520921497,1.911286361,0.061941551,0.067165039,0.006035352,1.449167083,1.586070601,1.436198669,3.041151936,1.714106209,2.669528412,-3.667262223,0.905787896,0.610677872,0.250115262,-0.218041886,0.527823292,2.348772823,1.355975301,2.665155571,0.971197465,2.896529144,2.379130336
3742,3742,3742,3742,187,-7.76,-7.3,5.81,-0.953,0.637,-1.06,-2.48,0.146,2.22,0,0,0,1,60,1.87E+11,-7.667885493,-7.613998819,5.994295699,-1.069010006,0.688426987,-1.158262119,-2.184142554,-0.630522262,2.110065563,0.063789043,0.164709435,0.008212932,1.402548603,1.3785829,1.47788117,2.890587797,2.279075556,2.380014451,-3.231819654,0.395901065,0.41556079,-0.611591298,-0.106062937,0.544309626,1.83211739,1.361551761,2.584334674,1.744492361,3.245534474,3.219930563
3743,3743,3743,3743,187,-7.6,-7.52,5.79,-0.355,0.371,-0.492,-2.4,0.0337,2.32,0,0,0,1,60,1.87E+11,-7.622759021,-7.544607576,5.883271082,-0.506992973,0.442398337,-0.650131333,-2.31337825,-0.275722713,2.245241265,0.103853957,0.290628902,0.008522612,1.359736866,1.501070447,1.540079151,2.414306232,2.382168176,2.198466156,-2.790652197,-0.362248492,0.254801618,-0.899299487,-0.117604065,0.318982422,1.740165402,1.493802016,2.657745288,1.745968619,3.095380834,1.56694765
3744,3744,3744,3744,187,-6.46,-6.54,4.95,0.0925,0.0208,-0.0286,-1.22,0.929,1.36,0,0,0,1,60,1.87E+11,-6.849823088,-6.802992336,5.376084359,-0.035115471,0.115629438,-0.176114873,-1.658763662,0.367789416,1.675238806,0.149974022,0.386567893,0.012682638,1.386364845,1.751911646,1.570708166,2.001226516,2.28405351,1.95030147,-1.672762572,-0.690750767,-0.497182582,-1.084048165,-0.185430728,0.177812144,1.552202765,1.830084863,2.785795953,1.500026121,3.380404777,1.431371317
3745,3745,3745,3745,187,-6.53,-6.87,5.39,0.433,-0.208,0.414,-1.15,0.366,1.55,0,0,0,1,60,1.87E+11,-6.637223058,-6.852458236,5.383646748,0.333351162,-0.135206552,0.273941545,-1.354162634,0.366833583,1.594598128,0.202270458,0.462737074,0.017414757,1.50755167,1.931303186,1.544687251,1.702034898,2.103412287,1.765690513,-1.196896879,-1.221501784,-0.593109137,-0.95483278,-0.250565037,-0.096096436,1.397846308,2.642775922,2.385755565,1.692716124,3.401122297,1.475396285
3746,3746,3746,3746,187,-7.21,-7.33,5.48,0.499,-0.378,0.635,-1.64,-0.385,1.37,0,0,0,1,60,1.87E+11,-7.017972565,-7.204986117,5.43600998,0.463737954,-0.323388852,0.549306015,-1.525295821,-0.034764237,1.449980508,0.253394687,0.517118766,0.018825885,1.796624875,2.095394565,1.686162839,1.514093545,2.050768574,1.626118364,-1.28041828,-1.67599684,-0.554529149,-0.66931385,0.000497331,-0.260625715,1.467991213,2.739840532,2.828966071,1.395674689,3.055297154,1.77027054
3747,3747,3747,3747,187,-7.7,-6.45,5.04,0.548,-0.107,0.817,-1.86,0.112,0.673,0,0,0,1,60,1.87E+11,-7.471345424,-6.647644779,5.220798145,0.530062924,-0.155671998,0.753465218,-1.725685991,0.043631037,0.949686591,0.285844612,0.566410934,0.017960225,2.348695831,2.668510195,2.560686619,1.660726022,2.299799404,1.576003375,-1.182796166,-1.696565713,-0.806109154,-0.805438984,0.502013087,-0.49988177,1.678599299,1.62959407,2.905510588,1.62313134,3.206382095,3.324049118
3748,3748,3748,3748,187,-6.83,-5.89,6.73,0.606,-0.503,1.05,-0.81,0.217,1.98,0,0,0,1,60,1.87E+11,-7.045015471,-6.088340822,6.04097463,0.589835102,-0.424876085,0.9796201,-1.177457213,0.136237429,1.613100307,0.26345106,0.529306233,0.017895194,2.33106114,2.664742296,2.316624359,1.722155144,2.427888298,1.689807024,-0.686619171,-1.928251592,0.049406709,-0.81536364,-0.020814851,-0.632872058,1.836503126,1.389726147,2.362192508,1.76720612,3.664255235,2.211863638
3749,3749,3749,3749,187,-5.62,-5.83,6.03,0.682,-0.816,1.08,0.47,-0.248,0.739,0,0,0,1,60,1.87E+11,-6.097746289,-5.897629997,6.035010576,0.662380628,-0.728025113,1.056175766,-0.19111095,-0.069006015,1.050271461,0.197334542,0.410362684,0.017384989,1.659311422,1.872245702,2.091751597,1.776263477,2.256514292,1.824509572,0.036490305,-1.817525342,-0.166053872,-0.211953686,-0.243586541,-0.600184429,1.942294061,1.384826524,2.559585464,1.471491634,3.538508655,1.4526544
3750,3750,3750,3750,188,-6,-5.06,6.53,0.901,-1.18,1.04,0.0152,-0.0641,0.615,0,0,0,1,60,1.88E+11,-6.032770124,-5.279279902,6.304012931,0.850204554,-1.078337972,1.043839144,-0.067590877,-0.066385427,0.770002328,0.12537543,0.281603017,0.011203762,1.278454561,1.773193296,1.64024666,1.952378668,2.475798991,1.85976101,0.434896067,-1.969743894,0.054183107,-0.106611273,-0.101163025,-0.352341669,2.56356814,1.404601281,3.015492762,1.69501285,3.322701764,1.485284476
3751,3751,3751,3751,188,-4.28,-4.18,7.41,1.12,-1.39,0.96,1.5,0.2,0.803,0,0,0,1,60,1.88E+11,-4.867628536,-4.467776142,6.905062053,1.062568016,-1.319898349,0.97989845,0.870938751,0.075906447,0.791249349,0.080172504,0.123404269,0.005677212,1.389352318,1.691247579,1.353079472,2.358841809,2.094133613,2.011454982,1.319464814,-1.80258912,0.546605948,0.14997253,-0.613666089,-0.202209535,2.914880486,1.388583934,2.781583394,1.239517293,3.257035752,1.782912638
3752,3752,3752,3752,188,-4.85,-3.6,7.07,1.08,-1.93,0.861,0.384,0.207,-0.298,0,0,0,1,60,1.88E+11,-4.855910026,-3.827171717,6.994697753,1.076289246,-1.792770773,0.889219479,0.579404494,0.145931101,0.08988708,0.058130009,0.077889177,0.006872404,1.430481435,1.504638846,1.36097585,3.076062925,1.96268335,2.363568002,1.644477538,-1.879310046,0.552685366,0.218362039,-0.144645827,0.291216804,2.087782546,1.367966714,2.601095004,1.155130685,3.32360492,2.869967747
3753,3753,3753,3753,188,-0.905,-0.206,6.62,1.16,-1.81,0.684,3.78,3.04,-1.36,0,0,0,1,60,1.88E+11,-2.229570094,-1.153972654,6.791068017,1.14218027,-1.806124613,0.73270701,2.495627487,1.691820759,-0.843688042,0.069656344,0.192617181,0.008121097,1.389594995,1.331953118,1.452292182,2.810188591,2.364922946,2.49854093,3.835821355,-0.703531852,-0.04751369,-0.193204368,-0.82364781,0.554067826,1.749887509,1.415201317,2.682811479,1.762689133,3.537953097,3.045264641
3754,3754,3754,3754,188,-2.11,-1.83,6.34,0.96,-1.19,0.385,2.35,0.985,-1.92,0,0,0,1,60,1.88E+11,-2.150086637,-1.653025426,6.545934969,0.998781124,-1.328583966,0.467525125,2.408439049,1.314266896,-1.536719956,0.116182183,0.303787423,0.01028643,1.358980318,1.539408633,1.530762231,2.294233766,2.342797273,2.149266076,3.51981964,-0.154043767,-0.372911387,0.212244455,-0.490368139,0.486401239,1.642433195,1.57922912,2.892860837,1.611280376,3.333023972,1.641352914
3755,3755,3755,3755,188,-2.65,-0.869,6.53,0.73,-0.0214,0.3,1.95,1.69,-1.75,0,0,0,1,60,1.88E+11,-2.482400626,-1.074247022,6.537275216,0.787216082,-0.315422795,0.339760591,2.133967826,1.514967721,-1.674049921,0.165555991,0.403739295,0.014934883,1.380168954,1.726474381,1.559859504,1.848302203,2.159525489,1.777253975,3.198811828,0.605632058,-0.311417964,-0.150124218,-0.174923714,-0.003907014,1.422173953,1.923992993,2.906473508,1.507030234,3.703734304,1.553644488
3756,3756,3756,3756,188,-2.81,-0.582,7.18,0.179,0.66,-0.017,2.09,2.02,-0.907,0,0,0,1,60,1.88E+11,-2.700169989,-0.710863472,6.886564216,0.308472385,0.440599734,0.067673918,2.107643873,1.784734677,-1.180150277,0.228830797,0.493675934,0.018888772,1.560061742,1.876856847,1.522300141,1.605872788,1.951127417,1.566122864,2.798053259,1.396697426,0.176822905,-0.588457904,-0.344714001,-0.28033686,1.369938873,2.79363161,2.451077137,1.599273625,3.319968322,1.65293709
3757,3757,3757,3757,188,-4.11,-1.31,7.08,-0.342,0.969,-0.373,1.14,1.65,-0.658,0,0,0,1,60,1.88E+11,-3.637344755,-1.153154304,6.991686945,-0.203532427,0.850147761,-0.268410005,1.528307472,1.712765076,-0.843940294,0.283828325,0.562281896,0.019242279,1.911073884,2.104529041,1.737151477,1.589525114,2.013425246,1.461451135,1.905476013,1.812510977,0.448786485,-0.877936989,-0.174023618,-0.263487759,1.496290058,2.637469105,3.087150799,1.253836794,3.158583627,2.175239648
3758,3758,3758,3758,188,-3.41,-1.78,6.22,-0.94,1.18,-0.534,2.21,1.72,-1.02,0,0,0,1,60,1.88E+11,-3.48621897,-1.615900449,6.572313189,-0.783226422,1.105806824,-0.470964587,1.936442451,1.716629683,-0.957304255,0.303092116,0.602495193,0.018227607,2.433012796,2.996921957,2.356451347,1.675208308,2.250518324,1.443706804,1.648823616,2.448648777,-0.014440363,-0.818413799,-0.375306264,-0.319961551,1.669013467,1.43325801,3.020631774,1.759766756,3.31959806,3.265321387
3759,3759,3759,3759,188,-4.15,-3.36,5.61,-1.19,1.35,-0.769,1.82,0.861,-0.932,0,0,0,1,60,1.88E+11,-3.927462848,-2.903418791,6.049343695,-1.103409201,1.295074039,-0.69826397,1.866727424,1.259588355,-0.941010958,0.26531799,0.5397103,0.018490341,2.656062236,2.772538106,2.100553374,1.686345544,2.264807307,1.570268163,0.882623289,2.650349565,-0.504358346,-0.546870983,-0.386851408,-0.322662783,1.788264964,1.388966825,2.502156321,1.757142068,3.536628839,1.859505903
3760,3760,3760,3760,188,-6.34,-5.81,5.45,-1.38,1.85,-1.21,-0.149,-0.77,-0.245,0,0,0,1,60,1.88E+11,-5.531180213,-5.049097212,5.723629972,-1.321121465,1.725181411,-1.088544084,0.659894735,0.175467773,-0.492852951,0.192152586,0.411071025,0.016265388,1.380951718,1.911833299,1.910802747,1.763323786,2.182269264,1.681453238,-0.962558851,2.518684231,-0.5582329,-0.202278703,0.010880449,-0.315601444,1.952873169,1.355095428,2.792828268,1.622015125,3.580018023,1.507316706
3761,3761,3761,3761,188,-8.07,-9.3,5.98,-1.34,1.63,-1.44,-1.88,-3.42,1.16,0,0,0,1,60,1.88E+11,-7.218842775,-8.187172605,5.862954397,-1.335981308,1.651408999,-1.356585142,-0.860761255,-1.745079674,0.57141086,0.12235216,0.265142604,0.0091974,1.27423174,1.720985371,1.545930387,2.045587486,2.305798244,1.741551402,-3.19122987,1.602930836,-0.022873148,0.74988886,0.21705405,-0.176770165,2.855830684,1.359856314,3.079179586,1.730386818,3.387624112,1.583935167
3762,3762,3762,3762,188,-7.13,-8.27,5.76,-1.49,1.21,-1.59,-1.21,-1.61,1.67,0,0,0,1,60,1.88E+11,-7.159785235,-8.248317272,5.807003905,-1.457213688,1.309285448,-1.534601108,-1.069853404,-1.672925811,1.278786941,0.079197249,0.108192586,0.005762212,1.377497134,1.589675575,1.387495704,2.583965914,1.98774945,2.254705074,-3.437279881,1.425306859,0.077048795,0.567747922,-0.14344209,0.235203965,2.940368563,1.330158615,2.825073338,1.128241383,3.376257074,1.896354249
3763,3763,3763,3763,188,-7.72,-7.62,6.31,-1.25,0.779,-1.31,-2.08,-0.419,2.78,0,0,0,1,60,1.88E+11,-7.532183958,-7.784484684,6.080357344,-1.294110063,0.898276244,-1.36330701,-1.674636483,-1.003131471,2.24541058,0.059266448,0.110098985,0.007435483,1.383153542,1.399402015,1.429687909,3.196942531,2.081731266,2.696702774,-3.408910482,0.789712596,0.528954758,-0.266207811,-0.362538616,0.460649736,1.970695026,1.321174108,2.5562745,1.341496464,3.392600358,3.211958164
3764,3764,3764,3764,188,-7.53,-8.28,5.69,-0.69,0.511,-0.949,-2.28,-0.132,3.07,0,0,0,1,60,1.88E+11,-7.530732326,-8.150280749,5.868217488,-0.818598321,0.598109407,-1.047332044,-2.037072612,-0.53780974,2.776359582,0.082881509,0.243574194,0.008152858,1.329707526,1.320024701,1.49933908,2.558702976,2.449658016,2.493653917,-3.276437231,0.027764504,0.343541014,-0.734390897,-0.577443632,0.469158255,1.767167457,1.388748755,2.802248918,1.815937589,3.399605211,2.480679715
3765,3765,3765,3765,188,-6.74,-6.83,5.68,-0.0816,0.392,-0.451,-1.34,0.706,2.48,0,0,0,1,60,1.88E+11,-7.005098369,-7.175631177,5.76593051,-0.23848656,0.438359851,-0.592534052,-1.619729492,0.126581005,2.585535127,0.131129792,0.340073216,0.011157841,1.333366165,1.566290177,1.574247101,2.135381325,2.321704232,1.963302935,-2.286899483,-0.357188751,0.100121521,-1.089851002,-0.653732833,0.240759803,1.614628533,1.609598489,3.141228616,1.458560137,3.430272124,1.48513921
3766,3766,3766,3766,188,-7.1,-6.92,5.5,0.431,0.175,0.0257,-1.62,0.483,2.13,0,0,0,1,60,1.88E+11,-7.068183504,-6.986920762,5.621410446,0.288484824,0.234237107,-0.121032294,-1.61989145,0.316965022,2.292218387,0.179561007,0.422864429,0.017066842,1.415367192,1.784218944,1.580855993,1.820580199,2.135269918,1.780152538,-1.791791734,-0.968824904,-0.154300437,-1.181197085,-0.440227576,-0.004869498,1.416895045,2.152476464,2.764280553,1.456299697,3.700030421,1.576608863
3767,3767,3767,3767,188,-7.07,-7.49,5.89,0.625,-0.0147,0.294,-1.48,-0.313,2.24,0,0,0,1,60,1.88E+11,-7.069391121,-7.358300647,5.767375496,0.553365227,0.041293024,0.195495817,-1.536137293,-0.019535749,2.258595232,0.234597228,0.486948947,0.019858545,1.685818296,1.96708799,1.580120154,1.59025659,1.995093696,1.621990996,-1.661174352,-1.450491026,-0.054798809,-0.850444392,-0.413884568,-0.221011438,1.378993793,2.972209244,2.444491072,1.505289601,3.344118405,1.74769512
3768,3768,3768,3768,188,-6.37,-6.48,5.27,0.778,-0.305,0.533,-0.626,0.359,1.22,0,0,0,1,60,1.88E+11,-6.60447567,-6.709926972,5.497076533,0.730181468,-0.227108871,0.452896411,-0.991230558,0.182662099,1.589848922,0.279735941,0.544191588,0.019572258,2.153420202,2.302256124,2.060010869,1.637799534,2.164925387,1.529219594,-0.903812603,-1.531836686,-0.514087752,-0.738425154,-0.307351205,-0.263377829,1.575418041,1.868533105,3.331876241,1.379155838,3.089455603,2.618219734
3769,3769,3769,3769,188,-6.91,-6.12,5.72,0.906,-0.308,0.706,-0.996,0.314,1.26,0,0,0,1,60,1.88E+11,-6.807570738,-6.274434635,5.618224284,0.868573112,-0.289805287,0.645928117,-0.994086057,0.252817278,1.377460828,0.282700696,0.559011358,0.018036902,2.504625207,2.772382912,2.675749172,1.720755851,2.412090235,1.561973145,-0.659729047,-1.701305694,-0.429185165,-0.79998298,-0.087790527,-0.387807457,1.773718568,1.329440074,2.765504038,1.721844298,3.543249656,3.326767044
3770,3770,3770,3770,189,-6.77,-5.73,6.55,0.948,-0.561,0.889,-0.756,0.201,1.56,0,0,0,1,60,1.89E+11,-6.782595839,-5.872525469,6.12459835,0.931092223,-0.5000006,0.831309073,-0.851541954,0.225138674,1.49499686,0.238052286,0.47173571,0.018305458,2.19779889,1.999279777,2.303099205,1.845722293,2.344899063,1.720497574,-0.368274993,-1.920136425,0.074673985,-0.751895515,-0.125918967,-0.460262181,1.939770015,1.33337575,2.477461327,1.615731227,3.644751261,1.790577488
3771,3771,3771,3771,189,-7.17,-5.8,6.41,1.07,-0.903,0.806,-1.21,-0.418,0.78,0,0,0,1,60,1.89E+11,-7.040120107,-5.818986305,6.279699931,1.040430418,-0.812353989,0.812006877,-1.066153775,-0.118398917,1.034613903,0.160752402,0.34374549,0.014638462,1.353724684,1.696366221,1.74883299,1.930094837,2.34265533,1.806433272,-0.338432079,-2.143597973,0.191444931,-0.42900876,0.266579801,-0.232956334,2.148427444,1.357991173,2.908366471,1.56130616,3.350256712,1.561494667
3772,3772,3772,3772,189,-5.49,-4.47,6.83,1.21,-1.42,0.91,0.188,0.306,0.42,0,0,0,1,60,1.89E+11,-6.009688414,-4.823145796,6.578760727,1.173903356,-1.283323123,0.886742233,-0.315281537,0.108297101,0.638867045,0.101262133,0.19653074,0.006722622,1.3414702,1.688969741,1.365126395,2.199607303,2.230734591,1.800183223,0.659112905,-2.109369351,0.324649449,-0.217382697,0.056355074,0.004207886,2.934919396,1.363101624,2.998774092,1.50909202,3.052635677,1.723334465
3773,3773,3773,3773,189,-3.93,-2.62,6.57,1.24,-1.81,0.742,1.29,1.52,-0.621,0,0,0,1,60,1.89E+11,-4.627230075,-3.196753003,6.573999799,1.22592986,-1.69153537,0.776353255,0.645813778,0.862369304,-0.172355103,0.068567517,0.080132749,0.006457513,1.409515954,1.564859808,1.265669729,2.860875971,1.966311167,2.084685505,2.00887025,-1.640937988,0.061181263,-0.296201895,-0.118922177,0.448689882,2.514935632,1.348937241,2.716148194,0.988707867,3.310734344,2.285448367
3774,3774,3774,3774,189,-3.73,-2.74,7.16,1.28,-1.87,0.731,0.961,0.796,-0.692,0,0,0,1,60,1.89E+11,-4.030802646,-2.859571624,6.892461808,1.26848994,-1.82985824,0.741764192,0.834518392,0.82691762,-0.506951862,0.060471383,0.131253187,0.007570507,1.40565658,1.345815476,1.365978123,3.300681827,2.22276632,1.906971719,2.408427563,-1.53044353,0.28886426,-0.044399403,-0.110975192,0.585529131,1.832832675,1.34772228,2.469176437,1.537309195,3.403253663,3.360891026
3775,3775,3775,3775,189,-3.15,-1.41,6.69,1.06,-1.44,0.753,1.18,1.58,-1.59,0,0,0,1,60,1.89E+11,-3.445295287,-1.789477771,6.782433872,1.104381697,-1.527690234,0.750333298,1.041361058,1.229182523,-1.204321218,0.095637994,0.261631828,0.009384695,1.377874788,1.370675006,1.477780398,2.673892567,2.459915186,2.137692556,2.930234506,-0.943953074,0.054132,-0.17734569,0.116706836,0.477115224,1.741844683,1.465098002,2.92594631,1.658652094,3.406249105,2.05119552
3776,3776,3776,3776,189,-2.07,-1.39,6.19,0.759,-0.659,0.481,2.17,1.24,-2.25,0,0,0,1,60,1.89E+11,-2.531077283,-1.494577743,6.46047543,0.832522213,-0.854393086,0.544923841,1.717086576,1.234960768,-1.877628609,0.139001672,0.3549924,0.012564795,1.361241825,1.598788113,1.557850924,1.948477898,2.214995831,1.914448296,3.174195939,0.049928279,-0.415919105,0.113297986,0.052685525,0.20865904,1.50259676,1.707692543,3.131333585,1.299067805,3.178021178,1.574621357
3777,3777,3777,3777,189,-2.39,-1.07,6.23,0.349,-0.00977,0.453,1.99,1.45,-2.17,0,0,0,1,60,1.89E+11,-2.437297212,-1.181148617,6.335223457,0.451928511,-0.199749717,0.474817304,1.880482107,1.349825692,-2.065885149,0.195645648,0.458380485,0.018769366,1.445169672,1.789289729,1.56882258,1.610388135,2.139595251,1.759821336,3.060255501,0.759983397,-0.548623409,0.001236784,0.109367417,-0.160917377,1.363457538,2.344059864,2.645312585,1.567912934,3.412820629,1.683633203
3778,3778,3778,3778,189,-2.72,-0.819,6.54,-0.199,0.619,0.0783,2,1.86,-1.63,0,0,0,1,60,1.89E+11,-2.62522194,-0.913805502,6.446509347,-0.060435325,0.434839952,0.172409816,1.952038458,1.622339321,-1.785220856,0.25675488,0.535424403,0.020497433,1.705737877,1.95881105,1.625712762,1.442539465,2.08070193,1.569239022,2.705635383,1.565624242,-0.346811847,-0.37643916,-0.022950356,-0.330184425,1.412696485,3.171107696,2.577786519,1.440420655,3.196351811,1.804917156
3779,3779,3779,3779,189,-3.42,-1.34,6.49,-0.662,1.09,-0.298,1.74,1.75,-1.26,0,0,0,1,60,1.89E+11,-3.153545169,-1.228428202,6.470144239,-0.53394352,0.942635926,-0.186352466,1.825089285,1.690530277,-1.447033741,0.295517366,0.589571002,0.019123794,2.138863857,2.39880576,2.192480935,1.471782429,2.150020068,1.547758869,2.059876727,2.171818917,-0.208901653,-0.657112184,-0.096371538,-0.386862448,1.561018716,1.668204344,3.303015507,1.412925414,3.068098465,2.876887625
3780,3780,3780,3780,189,-4.33,-1.46,6.27,-1.02,1.35,-0.547,1.2,2.24,-0.93,0,0,0,1,60,1.89E+11,-3.93558527,-1.399377735,6.361375746,-0.916532004,1.25837227,-0.461403544,1.450843187,1.984033859,-1.114118279,0.29227526,0.588249723,0.017501697,2.50108404,3.221277188,2.406008025,1.60575569,2.33677714,1.611210809,1.462691665,2.531183744,-0.195468654,-1.189733478,-0.041798978,-0.334848617,1.741195321,1.312555897,2.799979428,1.780500437,3.45516357,2.723559353
