,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
1330,1330,1330,1330,66.5,-0.493,-10.3,-0.335,-0.722,0.28600000000000003,-0.0512,0.92,-0.573,-1.04,60.0,66500000000.0,-0.7119067858432856,-9.924893610263613,-0.34744545791716663,-0.7170747020674185,0.2395319375358775,-0.07231202836944342,0.7820578873396504,-0.32897348111308744,-1.4404534397147926,0.5299980937914754,0.03015016019141325,1.8609775685013223,1.6991789398577963,1.889734633803669,2.2300128698124664,3.0163172345701366,2.3043701862286445,2.846530459459616,0.7327560712844379,0.4990231753252034,-1.0761990242589559,0.21811224973205867,-0.37262879890376294,0.13479556299039294,1.7694659606245569,3.265705490741762,2.976024823931761,2.3610098367035506,2.9508367345318502,2.7293770919188196
1331,1331,1331,1331,66.6,-1.91,-9.47,-0.139,-0.524,0.815,0.14400000000000002,-0.482,0.223,-0.46,60.0,66600000000.0,-1.2678207707814426,-9.744259098112416,-0.24362178224052616,-0.5766380395039881,0.6200889484765477,0.0762723280175927,0.14729734048652166,-0.11042799880616982,-0.9505275217872842,0.4615664312240858,0.024387958662916348,1.8190594868618424,1.7656900786290748,1.715174332077654,2.030737790536989,2.8885617126553518,2.3721349221133408,2.956464403940114,0.8754213671742171,0.00420978643169966,-0.7966038148815424,0.5760176450612057,0.09157719127444687,-0.3564615439034209,1.7330316859834098,3.722040871024935,2.9694412145851286,2.0194293555709737,3.223660730839152,2.8751405346380583
1332,1332,1332,1332,66.6,-1.21,-9.46,-0.383,-0.348,0.207,-0.0934,0.253,0.24,-0.421,60.0,66600000000.0,-1.2409920112103414,-9.631382096536003,-0.3130440546727697,-0.410333689728814,0.34691324068649226,-0.04027530363474058,0.200377087374245,0.028318619977037968,-0.6859262189512552,0.4127031117983682,0.018965384460670708,1.7084299609168119,1.540614674662406,1.442132905325667,1.8942494092242288,3.2698367713406298,2.3880682140726845,2.690261561852293,0.7815778169344064,0.07738247689496698,-0.6192037432042582,0.5704417254132491,0.10127602391159214,0.03668914129151455,1.5907198185120202,3.575835807263415,2.641982294553206,2.040179713816481,3.2920266867261097,3.119067478349836
1333,1333,1333,1333,66.7,-1.79,-9.79,-1.28,-0.378,0.0843,-0.211,-0.414,-0.0863,-1.14,60.0,66700000000.0,-1.4957311270830238,-9.694367983549117,-0.7946708447453871,-0.38681514273027,0.1732471101475178,-0.1575458011372899,-0.10813911650900628,-0.017062874495772512,-0.9128237949715589,0.6347897206775681,0.013133487030027143,1.8741762577027856,1.2446487874137897,1.1818813291574684,1.6861441442702472,3.1222824230092465,2.1147901552701254,2.5887938935028583,0.8062185188522452,-0.13384182612394524,-0.688929428608418,0.8089829780656592,-0.02589933356614261,0.3877458802330285,1.3973938469887919,3.340827551190201,2.348434771721801,2.3007350214904854,3.160256995522859,3.404346624117824
1334,1334,1334,1334,66.7,-0.424,-9.58,-0.936,-0.6679999999999999,0.125,-0.236,0.856,0.129,-0.504,60.0,66700000000.0,-0.9984490008001674,-9.648953340748404,-0.8650648525379979,-0.5913404266833726,0.14134129764818604,-0.21143585652790725,0.3760139322826456,0.04076849001432206,-0.7085373264437329,0.7114089728436712,0.010132749987996705,1.9012778072153609,1.5098648021679244,1.180191537897238,1.6223278947375228,3.0522278823480766,2.042090958900056,2.4777060595769904,0.9488929802129704,0.2171366709351055,-0.8929863928480042,0.4631220325582448,-0.08358413534746313,0.5917167941477639,1.2171594104153403,3.1464899304850644,2.3075147334990245,2.088697327783943,3.583017809740011,3.402770646611764
1335,1335,1335,1335,66.8,-0.419,-9.9,-0.247,-0.593,0.42,-0.407,0.695,-0.191,0.5329999999999999,60.0,66800000000.0,-0.7295852693276386,-9.748641811878864,-0.5572156644143201,-0.5925475459253678,0.3256182805177989,-0.34576853428646026,0.5361962857491545,-0.0509967082066424,-0.0881495639047688,0.5325937114750399,0.0142301040894134,1.884309031559406,1.8578710088578283,1.3868904360044236,1.8337927404860035,3.0218216371952207,2.1917737427265247,2.6255812187837586,1.213869806228999,0.163231725900014,-0.9798704451025332,0.049395731465844785,0.03982688470783365,0.4628968644501642,1.2495212554079376,2.706336672829974,2.198206388862017,2.069564171050933,3.311893745153134,3.1784946801925926
1336,1336,1336,1336,66.8,-1.29,-9.84,-0.565,-0.405,0.399,-0.379,-0.409,-0.127,0.464,60.0,66800000000.0,-0.9896171015239846,-9.784919479051496,-0.5610929284631512,-0.4561311771511886,0.3741456021666989,-0.3685951765588443,0.06155558590021965,-0.08108905388801227,0.1877558149055955,0.4714106264822457,0.02222456721467839,1.7057932278289674,1.9330693511821784,1.3720520098915132,1.721761285741593,2.8351447373629446,2.417289016459534,2.8685172638023566,1.220722454352111,-0.18667437775782053,-0.8534081847317645,0.20075626994801374,0.15724456210320525,0.41316657681793184,1.463963172182869,2.6359443864339944,1.813037369434811,1.9864286552988777,3.2653932774748844,2.758322464677794
1337,1337,1337,1337,66.9,-2.09,-9.57,-1.25,-0.336,0.633,-0.311,-1.39,0.136,-0.0497,60.0,66900000000.0,-1.5001935776690494,-9.69957654987283,-0.9042276006715082,-0.3687514164361181,0.5453260184427493,-0.3290331415279952,-0.6673589855824298,0.004864048578063482,0.06910075790363762,0.5719119595366031,0.02398467862675048,1.5137772581473272,2.28133783234058,1.3139513118220414,1.7427135041280233,2.780057427950125,2.2751143451434284,2.9503567100950683,1.3264451431410411,-0.6337902987207701,-0.8082057754756317,0.6868033433901082,0.3645577112248612,0.2777194317682785,1.835647867721423,2.338144531084447,1.8035985749056753,2.2899175294946934,2.6736853978085366,2.771684390894747
1338,1338,1338,1338,66.9,-0.589,-10.5,-1.1,-0.205,0.5770000000000001,-0.28300000000000003,-0.0427,-0.8220000000000001,0.247,60.0,66900000000.0,-1.077400702823264,-10.017418306799724,-1.0017390198853269,-0.24964362492893424,0.5662720360056948,-0.29741305046053684,-0.3536796159251952,-0.3225201695369324,0.15799579739804764,0.5066426740824339,0.02925857843278173,1.4719362673265757,2.5045244217602547,1.6009358863058594,1.9969042179605991,2.671089059740781,2.388733914211614,2.859386678970904,1.0137157746854917,-0.5442139144857719,-1.0975173242457763,0.3552953244604074,0.4315477409224141,0.22171806338197408,2.0478942928401285,2.3723206867208573,1.9592347774133918,2.0769725058142194,2.9401520424662486,2.7429537306496012
1339,1339,1339,1339,67.0,-1.47,-10.5,0.0527,-0.0272,0.6940000000000001,-0.224,-1.07,-0.802,1.46,60.0,67000000000.0,-1.259566380070939,-10.20904764150145,-0.47653815753366796,-0.08784491109488418,0.65073853856367,-0.2469857569781889,-0.7133877898681961,-0.5123628892337182,0.8085984699829225,0.5238585384853481,0.02409856457919897,1.6581853103942574,2.1258708780876754,1.3184335356604169,2.174387689190798,2.4437249812055306,2.2847281333967846,2.85629590526005,0.8753532203924141,-0.9251182813330184,-0.8122750374935379,0.25489029116894785,0.5074350188379898,-0.06751237214184923,2.023775093713589,2.117725615185646,2.1447400157444854,2.1285312788167987,2.557671298349963,2.892722655453106
1340,1340,1340,1340,67.0,-3.05,-11.8,-0.5770000000000001,0.149,0.721,-0.0457,-2.78,-2.13,0.8009999999999999,60.0,67000000000.0,-2.090325688180468,-10.840802187617417,-0.5265767626443999,0.0844288625597184,0.697202451318657,-0.10872291546745058,-1.7511597926715516,-1.1528416740790166,0.8048015656840051,0.6774840892903252,0.021162035526875258,1.7930437121385143,2.1494956732319936,1.6985179994483797,2.298990814935474,2.550728685802594,2.2424746291396547,2.7976563597503312,0.4663269383932537,-1.9148809429859437,-0.6892193595076967,0.6141468683129736,0.33905059294223344,-0.3871217531559108,1.9863250488745765,2.116228863424078,2.4061144462347444,2.261841140180812,2.4806436119233144,3.2325042999385105
1341,1341,1341,1341,67.1,-3.8,-11.8,0.419,0.447,-0.127,0.32,-3.53,-2.05,1.69,60.0,67100000000.0,-2.883612761648898,-11.221692050980588,-0.055598620857883314,0.3481520568006993,0.15215739220160718,0.1857661136726799,-2.6444239239108813,-1.5080578096286326,1.2471292373899332,0.6319900912499995,0.02077600820639432,1.8078047523378924,2.3799728701157674,2.5146532528125576,2.362143221821834,2.526244842081516,2.198233268838949,2.6362822510176644,-0.510926513907758,-2.5584692029748712,0.15296770797931822,1.006112882660512,-0.07399714838451307,-0.28148832641270505,2.107656000818182,2.1790275500752116,2.6158857030861853,2.2776877198414263,2.3573689814896177,2.929418000833648
1342,1342,1342,1342,67.1,-0.455,-10.4,1.77,1.38,-0.649,0.8909999999999999,0.128,-0.608,2.65,60.0,67100000000.0,-1.7567389820707906,-10.895404551105306,0.8537057014360667,1.0986868030062902,-0.3776479600767614,0.6701900398711443,-1.2522208002808306,-1.1516936411116794,1.9481342732618567,0.4869484170091699,0.018262957520509958,1.823116707623737,2.223949299933808,3.0542788283323814,2.5094712881339416,2.38675849567325,2.070620860662782,2.6349328096273323,-2.093372838401423,-1.3069201598450118,0.8250380417680301,0.4921068082999245,0.4283382844748031,-0.30214315993655033,2.475800079928657,2.334252707078433,2.672183757008448,2.1853419524664925,2.3300057896031126,2.984920754336362
1343,1343,1343,1343,67.2,2.04,-10.8,0.342,2.35,-0.211,0.863,3.08,-1.06,0.333,60.0,67200000000.0,0.004943923691005382,-10.857520241851487,0.5988324786662659,2.008853821007921,-0.26744366606039416,0.8026308535157476,0.9232514133823686,-1.1153889198981721,1.141062653148643,0.5707238363126391,0.01926387222413262,1.714877060119208,1.8553145239272968,3.18721551264042,3.0309019663520105,2.6055812920582726,2.0343034336710613,2.508463131874984,-3.147981537677741,0.2343494586809797,0.040190585834077995,-0.2623560147251623,1.4076816497156497,-0.6331192712074499,2.3730648199428197,2.3870101610956946,3.195093640527672,2.253354863401797,2.2289586823158274,3.0396462210474517
1344,1344,1344,1344,67.2,0.484,-11.6,-1.34,1.88,0.293,0.652,1.89,-1.93,-2.46,60.0,67200000000.0,0.22722544169352696,-11.152353173123169,-0.3668720204953977,1.9151294747891463,0.10317772192026492,0.6991627859103404,1.4087148259503603,-1.4379217307042889,-0.6583639061342776,0.6783579941073709,0.030625147455542893,1.7527350441816285,1.4453361587159284,3.191902426355993,2.4642957106419723,2.9466534692326523,2.590330088757222,2.925002194865601,-2.9170954005543046,0.4648916364137058,-1.0375044900188348,-0.17381091763843415,1.42309840579656,-0.888058946938583,1.8388587923011652,2.8676044041545756,3.478166809985141,2.489196909521765,2.477337958469766,2.9381350233786594
1345,1345,1345,1345,67.3,-1.82,-11.4,-0.136,1.3,-0.119,0.5329999999999999,-0.104,-1.92,-2.02,60.0,67300000000.0,-0.7226850500583233,-11.250691597981145,-0.2518780019814915,1.4677030054057023,-0.043748400761948025,0.5850258485093011,0.6490884621553767,-1.62879325110524,-1.3387642010198293,0.5281100126405972,0.0273808596802899,1.5557431043956838,1.4661404373445954,2.7508410027099464,2.4101211851883755,2.9987866415978672,2.3468409844201177,2.8822866461448555,-2.4637774235785046,-0.08630933782043029,-0.8136419448260525,0.2823611780288686,0.6642013860321508,-0.7630885321253768,1.5905015502371416,2.910241989512934,2.921655799201412,2.174061911405817,2.5652595447119526,2.853801572334685
1346,1346,1346,1346,67.3,-1.93,-8.75,0.5579999999999999,0.727,-0.951,0.586,-0.0108,0.5539999999999999,-1.87,60.0,67300000000.0,-1.2828779019221046,-10.257686944121538,0.15151055922499074,0.9289382098363292,-0.6437138398396669,0.5856950088541365,0.31771822374696346,-0.7645495504298288,-1.604219122651091,0.4818160151749836,0.02896585560469441,1.82646742976782,1.6515729563036101,2.2710940772270938,2.2729953962645646,3.012063113480023,2.2250791069410583,2.828970721207692,-2.0338273674145793,0.29927338815834864,0.1150604786149522,0.8955846689384703,0.027237326848103174,-0.03980302600554995,1.7630631057030486,3.005284595460512,3.0894189931263583,2.2686260186847003,2.7174494403197964,2.744258932618506
1347,1347,1347,1347,67.4,-0.448,-7.97,0.706,0.158,-1.2,0.422,1.56,1.23,-2.03,60.0,67400000000.0,-0.8954954335521865,-9.349264653159633,0.4276937343148846,0.3681812546188232,-1.0115858924697383,0.4732531822905429,0.9415436318877578,0.02516192794293704,-1.8169789197816288,0.5332700446864904,0.02610399244519315,1.7912721202518969,1.667275460836541,1.8512522816917227,2.074441872149241,2.96313337070446,2.292658295532339,3.026195966945324,-1.4530471491312975,1.2418011892636331,0.4315330918702929,0.8545044699714692,-0.3597684565818729,0.6092634239444156,1.6574378093731423,3.624039682905216,3.039851122959327,1.9956245560965422,3.0780688418871716,3.0446438775869105
1348,1348,1348,1348,67.4,0.151,-9.16,1.53,-0.218,-0.778,0.213,2.16,0.0178,-1.29,60.0,67400000000.0,-0.40992264825005903,-9.274109110960485,0.9767365660107804,-0.0581891230727844,-0.8571155468651067,0.2944857181840949,1.5534049215110666,0.022247084696121768,-1.553651115083291,0.4994340371431218,0.01972503388245788,1.6298318241724734,1.6258365964170505,1.4714503991009429,2.0224837671636884,3.3889445822994424,2.2086023354008177,2.8897232308838263,-0.8301249065639793,1.5869276249239008,0.27366541462671623,0.2488597064298212,-0.5914637092656162,0.5546352911991976,1.6075703420303982,3.6946340898341576,2.8318974269442543,2.167465455954124,3.3819131895674643,3.1643497080913265
1349,1349,1349,1349,67.5,-0.0383,-9.27,1.76,-0.124,-0.713,0.227,1.96,-0.0824,-1.02,60.0,67500000000.0,-0.23749012753836266,-9.27247759760281,1.3668687761544815,-0.10605794797565002,-0.7618119397128513,0.24812989299932384,1.7575811246197888,-0.0191863328927067,-1.286989269258089,0.6256074903502674,0.016136271163130288,1.7091545316796208,1.5528310687705813,1.2644804460747356,1.8792057101267208,3.1536612892760463,2.230974656693607,2.582376242008208,-0.6804115682545996,1.6604311623247805,0.30127727604075155,-0.026393111544330092,-0.5901003692701221,0.4109973701700493,1.5152149278012828,3.6549600876779285,2.589182783686115,2.401235247536605,3.397329342394617,3.5370287430480003
1350,1350,1350,1350,67.5,-0.467,-8.61,2.52,0.0321,-0.371,0.161,1.52,0.5710000000000001,-0.295,60.0,67500000000.0,-0.3439824722666925,-9.009412900240886,1.941226790915424,-0.005566067172801753,-0.5033680102942972,0.188280518129941,1.6382771441616109,0.2144889353356408,-0.7912989649661752,0.7586380349199802,0.011787094591391493,1.8133925849461048,1.6231920427241204,1.2213153812346742,1.7721271863165913,3.0115207459993574,2.124671212665433,2.5848775738668026,-0.3367246825259848,1.5680174680376282,0.5743169513286956,-0.0839100249018765,-0.29966825448616385,0.07102379109611312,1.3206336347733723,3.431212423287531,2.393877546368657,2.078279666161879,3.5093913145969506,3.4262267327384213
1351,1351,1351,1351,67.6,-2.44,-9.38,3.48,0.141,-0.28300000000000003,0.0966,-0.455,-0.214,0.609,60.0,67600000000.0,-1.3165324432091414,-9.156570122130457,2.7076675331611213,0.10104162558813072,-0.3576386466241205,0.12530533017316192,0.5871150309449991,0.04483527669110879,-0.09157907297566448,0.6429346531523693,0.012927044104858152,1.870382058498916,1.9350211873153664,1.3183506863610603,1.921993824522377,2.990055527099593,2.128986689880866,2.6506280152345747,-0.08535158193017495,0.6153532564529359,1.1887992425026208,0.1539956469907224,-0.3736318059956627,-0.3144122069690088,1.3262213499468298,2.8639672655542867,2.249568741582959,2.2836100527681547,3.3724916148610378,3.1338681500924257
1352,1352,1352,1352,67.6,-2.18,-8.54,2.98,0.0583,-0.327,0.0856,-0.209,0.597,0.0187,60.0,67600000000.0,-1.717180518978952,-8.911735037675925,2.8433124149544824,0.06995266940038057,-0.3373773053238326,0.09803180956717056,0.1873371219257583,0.2634564776259756,-0.036473369555715916,0.4303041743317013,0.023110318900895942,1.735954524375792,2.1408817561317157,1.4626993665332142,1.9441990458922047,2.646310562431934,2.534892878573131,2.745715775468448,0.1529187312062367,0.4245898081580589,1.47042667485638,0.4334035294506274,-0.3658727479796461,-0.3291632212732035,1.509511118942025,2.6447289003135905,1.8868708484421985,2.1429616539815894,3.346885597594693,3.1673610800401844
1353,1353,1353,1353,67.7,-1.87,-7.86,2.89,-0.159,-0.696,-0.00542,0.0449,1.28,-0.1,60.0,67700000000.0,-1.7880886008246577,-8.494099510247382,2.8665668796696067,-0.09658052121459128,-0.5745344693565626,0.02697093943327504,0.11581075693228494,0.6659413682322948,-0.06821719589921743,0.5654366952441437,0.023736154622024358,1.6131248287230395,2.4588550938556932,1.4067000327108439,1.9571929530627248,2.7297974263815137,2.3611835617481125,2.9915387297187253,0.3827205221760016,0.6412518854355714,1.7406584153418,0.6231386243174523,-0.5293854824767126,0.06049576033208801,1.922873999124381,2.443843804314818,1.7571208835347099,2.3660649344331173,2.886506797112267,2.9828407621828976
1354,1354,1354,1354,67.7,-2.3,-8.57,4.18,-0.371,-0.6809999999999999,0.0642,-0.477,0.602,1.23,60.0,67700000000.0,-2.025614933424235,-8.524238867125476,3.5207688800987635,-0.2961848816141111,-0.6449401178067757,0.05254351646974914,-0.1818756740422221,0.6406247580491082,0.5804931256363703,0.5881735235496566,0.03014046148851032,1.3965225458735784,2.784450554591764,1.6118714686351825,2.3127755555883285,2.712344550579137,2.488969333154837,2.6764120812278134,0.5051678654758447,0.39938209147675896,2.1695818898485864,0.5246140237479282,-0.8034665943077494,0.014891016103868894,2.2102693434672758,2.40115842710061,1.9065548547791105,2.3655362983734434,3.04344795954749,2.8844513654126267
1355,1355,1355,1355,67.8,-1.85,-9.66,4.31,-0.218,-0.236,0.141,-0.0506,-0.458,1.44,60.0,67800000000.0,-1.9441297987395607,-8.975240478042746,3.9138734847379344,-0.23931557749425755,-0.3745080310628763,0.11330412483259555,-0.11595415249462795,0.20564104116860613,1.0099828993963833,0.5518971217751529,0.026659263976250687,1.622770613235664,2.4657163606595818,1.4715156469822726,2.360578298158145,2.540588766190484,2.367174327077209,3.1268495268419825,0.40045163307245946,0.12246373978902128,2.050269546935532,0.15118700483373193,-0.7377907080235071,-0.4676829674486173,2.2243792269944778,2.286727326921875,2.063396775314094,2.260763783542598,2.736291096375413,3.1246773555390948
1356,1356,1356,1356,67.8,1.1,-7.53,2.36,-0.33,-0.0996,-0.0714,2.93,1.68,-0.47,60.0,67800000000.0,-0.5316567394727874,-8.401347114518563,3.1399114703176068,-0.3052766724744192,-0.19271135976772047,-0.013568822307979277,1.413605209839608,0.7893909611562031,0.2704455009638236,0.7224549705248492,0.023369145629039148,1.683779543279878,2.51940513029058,1.6816426605236527,2.472245230274031,2.655388930304309,2.366432537510142,2.9526100208856407,0.7156361749729921,1.4977792566922028,1.1791621995887966,-0.2716521911690007,-0.21853714727956866,-0.2134431933125334,2.121353034495554,2.314103189136027,2.2258908021281356,2.3782439858179276,2.7477213735007027,3.289006825872213
1357,1357,1357,1357,67.9,-0.51,-11.8,0.6679999999999999,-0.903,-0.119,-0.556,2.75,1.78,-0.231,60.0,67900000000.0,-0.5216080305444263,-9.750925096970164,1.908688025196623,-0.7400424040030922,-0.14396604156836965,-0.3861638623925959,2.084690530211432,1.1816074885979055,0.019876588125200545,0.7032439062911321,0.021628321792235703,1.7534880951606422,2.6598171687482406,2.477068822493083,2.4039714745765464,2.666594815287324,2.3491432515814146,2.7751189599300266,1.3595119652800185,1.4064053452616407,0.09275974593787616,-0.32253848510955235,-0.6627215568398833,0.21696293171222594,2.2626733237067675,2.4601597369838983,2.451932426891529,2.3679380015853053,2.4710095840524513,3.0379550594047733
1358,1358,1358,1358,67.9,-3.37,-17.4,5.88,-0.199,0.124,0.00191,-1.91,-7.98,3.65,60.0,67900000000.0,-1.843258877232488,-12.788311475906372,3.8867412754557007,-0.34650464758071997,0.03323989237603742,-0.11959659306372805,0.07871282692242154,-2.4457912583562145,1.8338246396818247,0.5496461245254757,0.019750251712496496,1.7493652460498363,2.457845234808992,3.07517416362621,2.4992659727384607,2.5983858905427266,2.265562629839537,2.7553090830460576,-0.1966900205876552,-1.6656171120239796,0.4181889670245523,-1.4046795407091823,-1.8049982792769304,-1.2721941206404772,2.4794754367559957,2.597990210070286,2.5598255996414823,2.4639783866326432,2.4325444816254143,2.961640478685726
1359,1359,1359,1359,68.0,1.29,-5.61,-3.1,-0.535,1.28,0.174,2.89,3.83,-5.24,60.0,68000000000.0,-0.3894300473684461,-9.937861394175748,0.4067463041658983,-0.4836104418585314,0.8577222953850137,0.08207439884939277,1.4904316075495068,0.03901253299770335,-1.7009173550257684,0.5652241310669127,0.019373149962820732,1.7018837913505889,2.0685598668823846,3.5000512349685238,2.742142549972459,2.7331464467960704,2.2671642516452617,2.7434338288553617,0.8249032277593302,0.9378726830767392,-1.200363491396526,0.047047960597081086,0.18634469571193527,-0.923403238967866,2.4164862369713993,2.721021885282105,2.9238599505285423,2.2501792954620186,2.3369103684032475,3.007551136243571
1360,1360,1360,1360,68.0,-0.0527,-8.55,-0.275,-0.95,0.5329999999999999,-0.322,1.6,0.987,-1.87,60.0,68000000000.0,-0.2331876577835426,-9.38675279884132,0.06717830389468354,-0.8228479851712226,0.6429834461015829,-0.19548360935805964,1.5454525910878825,0.4143537059895247,-1.7854068062636488,0.6897209015976753,0.033442699788025214,1.651935423970669,1.577857195738366,3.1446148208681106,2.4874301676340846,2.888548536859699,2.7836085866929765,2.908414720404281,1.453901385635659,1.244089406091625,-1.2286055201382715,0.0782775884075537,-0.011914095582873166,-0.23741067358090134,1.8893813444900023,3.029328492344632,3.295974143749687,2.6985917958715495,2.7333903072107018,2.953850596459407
1361,1361,1361,1361,68.1,-3.39,-11.8,0.939,-0.531,0.735,-0.302,-1.86,-2.19,-0.222,60.0,68100000000.0,-1.697945337183285,-10.345034057113823,0.5014201165813984,-0.6105666676210489,0.7038339999058899,-0.2686495255874308,-0.1646328339136165,-0.6168004412911522,-1.0041830492303796,0.5056578430942669,0.02501990270086988,1.4607327649310808,1.669696587375176,2.558651634113049,2.4549279672110624,2.789169768391829,2.388096296320678,2.977370471361217,1.316639878097852,-0.5770042866026096,-0.7837441764038504,0.33744855868536444,-0.391778785676904,-0.6087657254300765,1.4973766943799585,2.8628615815559932,3.1996290418710793,2.425389767497605,2.5919428468869445,2.8389927557813466
1362,1362,1362,1362,68.1,-0.5429999999999999,-9.45,-1.1,-0.496,0.13699999999999998,-0.0909,0.908,0.207,-1.99,60.0,68100000000.0,-1.1620518986568982,-9.989623108320695,-0.2962241487418425,-0.5272343589658152,0.3289866890740804,-0.14655367941781766,0.3740015196234021,-0.29062922142678205,-1.4967890861246165,0.4985151174475392,0.028410767658399668,1.7992407600070328,1.8072187397969293,2.458520744565542,2.399512195894104,2.910096064590676,2.3611154470244897,2.742492754423308,0.8341692755840534,0.14187703801119605,-0.9530651564224698,0.4793071415630729,-0.2726892966536385,-0.0200517872232743,1.8638287730929315,3.187810835464933,3.037828286552089,2.4422727642703648,2.995747166904901,2.903905573955252
1363,1363,1363,1363,68.2,-1.58,-10.1,-0.627,-0.498,1.07,0.00985,-0.142,-0.399,-1.2,60.0,68200000000.0,-1.3559794012083466,-10.033453041610272,-0.4609788147191558,-0.5059701741846152,0.8190188041406499,-0.03912026071866441,0.11488568740196448,-0.3335369738371713,-1.3484856201601143,0.5908969241541706,0.02749353579748437,1.843411067440568,1.8795719767045915,1.8163209181880848,2.221089070416851,2.9145597330643414,2.3642697112808624,2.9242931904720866,1.0213645740491324,-0.19544337608684514,-1.1458180702534468,0.5773524368872693,0.1283886926660879,-0.5451318918296102,1.8487196020674441,3.465209744016988,2.9235899672555563,2.1930863811192665,3.1636338452790533,3.0495519345664763
1364,1364,1364,1364,68.2,-0.5670000000000001,-9.77,-0.515,-0.438,1.07,0.0899,0.914,-0.0768,-0.723,60.0,68200000000.0,-0.989893769776288,-9.928838125463788,-0.4878859805197859,-0.4565307361021081,0.9849926961517744,0.04950353599529857,0.5161697027783518,-0.231885886603637,-1.0359347006482371,0.5387996093779475,0.02151165871200434,1.7123537315910131,1.7939816910032833,1.6072018124099117,2.076533911076921,3.2609940974439584,2.4663890612815567,2.9321336669396363,0.9658729222080329,0.047479311904021784,-1.2633166092459531,0.3543045034938993,0.44742776681794094,-0.6955448385696316,1.774575188102909,3.8894679383041977,2.7712784685274197,2.2744733492537814,3.383905887940214,3.0850018337189793
1365,1365,1365,1365,68.3,-1.02,-9.42,-0.735,-0.25,0.7340000000000001,-0.0958,0.462,0.275,-0.6759999999999999,60.0,68300000000.0,-1.0038630203157508,-9.726782601586146,-0.61096991518147,-0.3063065724140341,0.8190112516581237,-0.050305211484063216,0.4889677978538834,-0.03119214917861171,-0.8560777758477895,0.6108429023129653,0.016327223918229074,1.775190668235501,1.6073762026800065,1.2940804454462282,1.974977835427232,3.304867021212208,2.3710850892512783,2.706219403654185,0.9679563073317994,0.1032001053457866,-1.1202583065244416,0.4302810739354994,0.5489004920585232,-0.3988779526571936,1.6364660908340234,3.867333629320677,2.4727989046641716,2.3715104558034357,3.3945373761704345,3.2867031315290065
1366,1366,1366,1366,68.3,-1.83,-9.85,-1.03,-0.272,0.6679999999999999,-0.242,-0.455,-0.139,-0.7829999999999999,60.0,68300000000.0,-1.387189736222783,-9.775711397508612,-0.8196827400646935,-0.28135302783968896,0.7191475040955984,-0.18198003146744798,0.01494399477740954,-0.07387702270815691,-0.8195613039740216,0.7242190336324557,0.011562440042009294,1.836164358858445,1.5539229517482591,1.262196748380116,1.8217967195407705,2.9546147730039065,2.1888055358577208,2.606527755870607,1.1038010045957678,-0.260813011003918,-1.042605833124458,0.648026632417764,0.44209596723857375,-0.17657126340057308,1.4610748428990992,3.3663153251139235,2.3030508514153074,2.187542623887391,3.502131289238477,3.400989551320635
1367,1367,1367,1367,68.4,-1.81,-9.52,-0.682,-0.466,0.386,-0.258,-0.5589999999999999,0.195,-0.206,60.0,68400000000.0,-1.5833732306041128,-9.674170626381725,-0.7511049445768225,-0.4156596017521113,0.4988370744765036,-0.23419800790902184,-0.2732682930035125,0.032580730311110286,-0.5129688893629687,0.6786431715377067,0.011080559104272315,1.9233321126903238,1.7744712464858372,1.3591003508872568,1.873917839009664,3.074724097247032,2.1568845761310644,2.5924518245681822,1.2029948620949706,-0.3808816856296922,-0.7717618826288732,0.7423345123291937,0.2169458607831327,0.1417438476496969,1.3852654667244202,3.053202537238872,2.177972383732853,2.1979651093958497,3.4919885401251083,3.1926482507428715
