,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Biking,RPM,COUNT,Time(m),Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
3623,3623,181.2212929,-5.958726406,-4.348656178,6.932007313,181.2686722,0.4220600128,-0.07104110718,0.6193356514,186.7698302,0.9045884609,-0.2141783237,0.5502970219,0,0,0,1,32,,,-5.72615173647296,-3.980749871901824,7.337154627053713,0.8589001900205869,-0.19206283944075386,0.489415326521818,0.2977568742396342,-0.06233256110261898,0.4266463124910762,0.07781203878541305,0.6271322469760369,0.018084861871513997,3.4816106810429206,2.3391815059391807,2.5440485768337795,2.122386307652896,2.8410229226424795,2.1856321301936457
3624,3624,181.2712929,-5.525326729,-4.812863827,7.250551701,181.3186722,-0.1690764427,-0.5769820213,0.8207364081999999,186.8213655,0.9807916284,-0.3564293683,0.4910448492,0,0,0,1,32,,,-5.613991501556924,-4.540810316412035,7.293218038281218,0.948396141169636,-0.30668619661562674,0.4905641110930827,0.05465515404001084,-0.3135059354809804,0.6335246428446285,0.06602527379086835,0.5799215624035312,0.016109385403755724,2.218516979430267,1.7880994614460892,2.4652493375489932,2.1372272489760613,3.1745015490364157,2.3501116233667934
3625,3625,181.3212929,-5.757430553,-5.820840359,7.296015262999999,181.3686722,0.02900075912,-0.5743403435,0.2412729263,186.8729008,1.068371892,-0.3807105422,0.5924454927,0,0,0,1,32,,,-5.694101832152741,-5.402343992552182,7.2946371646293136,1.0364855433409257,-0.3583081360996768,0.5623886790919201,0.04129572293681436,-0.4408055121302068,0.427611373093863,0.05465964182088299,0.4988904849836903,0.014124853319767965,1.72986668226281,1.7358582315641098,1.7538338369305462,2.1320205887930803,3.347310557086622,2.367821524147099
3626,3626,181.3712929,-5.388935566000002,-6.177670002,6.567998886,181.4186722,-0.1697378159,-0.3438425064,1.217193604,186.9244361,1.087002754,-0.5154787302,0.6054260135,0,0,0,1,32,,,-5.523667280668978,-5.924182890880535,6.9259890307367895,1.0735766294567162,-0.4679133049551236,0.5927292368994606,-0.06859921051579151,-0.3934829611144211,0.8421040367541857,0.04614719301423169,0.388227331840677,0.010426107712748565,1.555808479596529,1.6806480282231466,1.586437799684141,1.9660488016302446,3.3888121075848465,2.292484672948215
3627,3627,181.4212929,-5.745466232,-6.587141514,7.243373394,181.4686722,-0.7721371651000001,-0.9872984886,1.067204475,186.9759714,1.11975944,-0.6957550049,0.4724139869,0,0,0,1,32,,,-5.647541407750465,-6.370392089625239,7.087008834821982,1.1074852833405566,-0.6268019834357349,0.5079091185099771,-0.4349639937583004,-0.6832931354701077,0.9602709316154672,0.03703913918432185,0.2764136015577233,0.0075095372580814895,1.525504036735327,1.641062117617022,1.5145641578571576,1.9790417267262488,3.5447419536315423,2.3546779246915537
3628,3628,181.4712929,-5.992226124,-7.281359196,6.685546398,181.5186722,0.2596035004,0.3792133331000001,0.7062616348,187.0275067,1.058140159,-0.7094991206999999,0.4534777403,0,0,0,1,32,,,-5.840046908819063,-6.983525230097111,6.8833333851834215,1.0712547742203518,-0.6844720186407486,0.4695359617759147,-0.07327054454899523,-0.16473952638197198,0.826928277786696,0.03240829345317828,0.17904524900791058,0.006714902913455232,1.5116866257041999,1.6387061738270938,1.4672286305186544,1.8158988523712045,3.2821027769965223,2.2676917229686957
3629,3629,181.5212929,-5.259723186,-6.029314995,6.517749786,181.5686722,-0.9767665863,-0.6637706757,0.7913680076999999,187.079042,0.8660287261,-0.5185329914,0.3473430276,0,0,0,1,32,,,-5.515937646808292,-6.341286982060067,6.69786048144919,0.9205723257472064,-0.5687520571344458,0.3833921093071277,-0.5437627608614332,-0.4082904233906931,0.8082608476984352,0.028274405052630815,0.14139834490300146,0.00542078915375365,1.4972297636177234,1.5564326835297273,1.4614651828479583,1.8639527493665482,2.904705037955337,2.333183964318058
3630,3630,181.5712929,-6.032904147999999,-7.128218651,6.489036082999999,181.6186722,-0.004528522491,-0.1751723289,0.1879472733,187.1305772,0.5883986354,-0.2944283783,0.2964899838,0,0,0,1,32,,,-5.804662068665315,-6.870937155134218,6.591916813198474,0.6766815261122349,-0.37744850377764855,0.32212765134856314,-0.2629585290802858,-0.2945177238458283,0.4826260805144955,0.02855955051688422,0.16360080657566162,0.005645259044050027,1.4825914611403532,1.5671365800544188,1.4812588714391572,1.9205317449356045,2.822282799390885,2.3198444599992403
3631,3631,181.6212929,-5.250152111,-6.623034,6.233004093,181.6686722,-0.6436924934,-0.1338562965,0.6823549270999999,187.1821125,0.3534514904,-0.1006370857,0.2028012872,0,0,0,1,32,,,-5.494969725883236,-6.7040841054665075,6.409828271512989,0.4393573967088204,-0.18441008976049314,0.2380046799206513,-0.4612243304096648,-0.2161073184194752,0.5874741108095386,0.030521939681239837,0.22220067713874145,0.007112475570582091,1.4764880541952476,1.7079035536920202,1.4848855946512143,2.0762312832526755,2.8874925055369314,2.1319615777122958
3632,3632,181.6712929,-5.827121257999999,-6.4360947610000006,6.434000969,181.7186722,-0.2214932442,0.2232031822,0.7102313042,187.2336478,0.06161921844,0.1526354551,0.1960056126,0,0,0,1,32,,,-5.680475476790569,-6.523711897345179,6.422091897113905,0.16201193249962248,0.05063345684518738,0.20839608199117776,-0.3363852554489229,-0.0017029337409312506,0.6519157282858153,0.03607615659009835,0.30477832063429827,0.009363379283449524,1.5067446364347332,1.799051948611542,1.4952598722295092,2.1548497082984075,2.9949683695737392,1.9848788678947134
3633,3633,181.7212929,-5.680860042999999,-5.67487812,6.634998322,181.7686722,-0.01620435715,0.5838575363,0.21590662,187.2851831,-0.1065928489,0.3629196286,0.05268557742,0,0,0,1,32,,,-5.68069025576104,-5.952398053071968,6.53010651508265,-0.03520487551921361,0.2684106993641834,0.09862293657187199,-0.16965223892091694,0.2840783805953673,0.4230319341730859,0.046412697837152385,0.3950036401621802,0.012688522730097277,1.573535475645806,1.8656838878855302,1.5658942535277731,2.2084483462541367,2.9632490788492793,1.831791372306648
3634,3634,181.7712929,-5.623432159,-5.672485352000001,6.7836523060000005,181.8186722,-0.1321339607,0.03679132462,-0.1425704956,187.3367184,-0.3481829464,0.4397336841,-0.07971556485,0,0,0,1,32,,,-5.6487117605969805,-5.764000741480519,6.658738855677066,-0.2650017384293119,0.3878852408584822,-0.027102545497094663,-0.1501147345541361,0.16339055501618255,0.12611788436419308,0.06148277026510135,0.4753745965420975,0.015927174455958138,1.6569997415766586,1.9820077505689253,1.7019713055177246,2.3309408412954524,2.847780639155895,1.8153265960486138
3635,3635,181.8212929,-5.618646622000001,-5.636592865,6.069993019,181.8686722,-0.4089355469,-0.5658779144,0.7483444214,187.3882537,-0.6245149374,0.5557946563,-0.2419718653,0,0,0,1,32,,,-5.631920460148735,-5.678247928989682,6.360048213571835,-0.5289659358391571,0.5049792808376443,-0.1785816069373659,-0.28489471364527663,-0.19252708690002945,0.4527568648195171,0.07603723914190091,0.544878011731921,0.017965491453468586,1.7535461124678962,2.1447894735433546,1.9098587425804177,2.317870673356476,2.7740827861570625,1.9078873917253183
3636,3636,181.8712929,-5.927619934,-6.06760025,7.4060850139999985,181.9186722,-0.0505771637,-0.2774443626,0.09715366364,187.439789,-0.8482377529,0.6403970122,-0.426982224,0,0,0,1,32,,,-5.7970678332206775,-5.940304385129987,6.890738002406282,-0.7633838353514819,0.5994147787785209,-0.35369963852559905,-0.16287471765028685,-0.2339707497015493,0.2660823015048505,0.08337935106823315,0.5846573543169525,0.01878729221848855,1.891928527984697,2.4183390584047006,2.1142788945335784,2.280065767570174,2.839347336999593,2.0100978737030784
3637,3637,181.9212929,-5.728716372999999,-5.270191669,7.044469833,181.9686722,-0.1272101402,0.1409258842,-0.3122620583,187.4913243,-0.9962918758,0.6190173626,-0.6626165509,0,0,0,1,32,,,-5.758893723954718,-5.489280071428289,6.968731351065945,-0.9343911423252704,0.6130849218573842,-0.5714805855524167,-0.14430252109418285,-0.05100339061800424,-0.03752064820059458,0.08181838290924781,0.600502935130648,0.02052876267024599,2.230998322203482,2.915573986194663,2.304732378079291,2.1946620542055006,2.8876010682411883,2.1000251385708184
3638,3638,181.9712929,-5.666502952999999,-4.3079781530000005,7.008577347,182.0186722,-0.5652070045,-1.339390755,0.2716884613,187.5428596,-0.99789536,0.5717530251,-0.8195279241,0,0,0,1,32,,,-5.707293722823907,-4.694196088577709,6.988946570116882,-0.9810176358636228,0.5842615305987913,-0.7463495620312924,-0.3634869714112064,-0.6797976025049537,0.12479925020696665,0.0739739278459119,0.5793950552820385,0.02004648825459015,3.0008611037439534,2.8573531558667704,2.3865765768016596,2.0322004315663134,2.7602424291711523,2.304578030087384
3639,3639,182.0212929,-6.107081413,-5.717948914,7.470691203999999,182.0686722,0.5043048859,-0.9967975616,-0.5923604965,187.5943948,-0.9567395449,0.4530195892,-0.9245173335,0,0,0,1,32,,,-5.93057408915424,-5.383240490362277,7.233351889200036,-0.963192012708444,0.4927380797161315,-0.8719546825172659,0.08841242311681502,-0.8345086350972755,-0.2516750956410308,0.06169821629115615,0.5225083517981383,0.01871940054300045,3.09193229657436,1.9609810207169425,2.5650893650322475,2.096077452396601,2.904109644609758,2.319943247417174
3640,3640,182.0712929,-4.79521656,-4.358227253,7.279265403999998,182.1186722,1.626164198,-0.2369520664,-0.6174716949,187.6459301,-0.9581139088,0.3177169263,-0.8476269245,0,0,0,1,32,,,-5.296479916164623,-4.693347758696914,7.256645365416078,-0.9594635331006941,0.3706845672313605,-0.8548040443870447,0.8891909625127612,-0.5428726550081995,-0.44370070230005504,0.05020624607473833,0.44650411011554153,0.014808475490410625,2.0509986541591543,1.739865131348412,2.021911120090339,2.2397488844807047,3.08880052056354,2.6443671094874754
3641,3641,182.1212929,-3.768097401,-3.244966507,7.31515789,182.1686722,0.9616084099,-0.4493784904,-0.8665561676000001,187.6974655,-0.9817079306,0.3134410083,-0.8055548072,0,0,0,1,32,,,-4.442882328971278,-3.7185040573729933,7.286330744995878,-0.9757959641221344,0.33076495010970314,-0.8200842052084515,0.9269020799251608,-0.497243063194745,-0.6656794670234323,0.044184402681070024,0.35247749619916213,0.012269314193437077,1.7390345447029558,1.7862088105640435,1.7029262397045977,2.3124017051987824,3.1941992570079014,2.8451309426677103
3642,3642,182.1712929,-4.548456669,-2.825923443,7.446763038999999,182.2186722,1.25153923,0.720033884,-0.7193140984,187.7490007,-0.9080244303,0.25296711920000003,-0.7236249446999999,0,0,0,1,32,,,-4.501845318196376,-3.117746080869155,7.3677234646123555,-0.9260362930158158,0.2765115165058647,-0.7520821364874312,1.0959556732342512,0.09684588864428084,-0.6938350667188476,0.03800806551618848,0.2554865882828576,0.009248785014303016,1.6364966191036925,1.8490957998868238,1.5791698545225268,2.199506257455306,3.228687760717217,2.629565960760545
3643,3643,182.2212929,-3.677170277,-0.5300102234,8.227122307,182.2686722,0.7419795990000001,-0.5974218845,-0.5949058533,187.800536,-0.8658760190000001,0.1876064688,-0.5199837089,0,0,0,1,32,,,-4.0412664915277565,-1.376051345228065,7.803725515172507,-0.8818650122625493,0.2145123058905852,-0.5884568594500237,0.9116239440491865,-0.2419897515104341,-0.6419019917132022,0.032643753381652964,0.1672267599973799,0.005801048328403575,1.5890226525092352,1.9161232411496307,1.526507182399124,2.0267780462531593,3.03570758918116,2.75099462715971
3644,3644,182.2712929,-4.16081953,-2.071885347,7.693223952999999,182.3186722,1.257312775,0.3774169683,-0.3744163513,187.85207130000003,-0.77493608,0.2011214644,-0.3755947053,0,0,0,1,32,,,-4.108036547166579,-1.8443875608046707,7.747664341683352,-0.8033549328805378,0.20517401042773875,-0.4383928142416548,1.0916401218199423,0.06031013989449535,-0.5014849061882113,0.02799346224478353,0.11251350319595353,0.004336825941791403,1.5451838909244187,1.8732658627777663,1.5492472647956832,1.90718893663935,2.9805141750645174,2.574940710500974
3645,3645,182.3212929,-3.748954773,-0.5036891699,8.40688324,182.3686722,0.9161748886,0.3212190866,-1.85875988,187.9036067,-0.52800107,0.1407239437,-0.3281776905,0,0,0,1,32,,,-3.9074903272453816,-0.9420206044558048,8.082108347430182,-0.6011827689073278,0.16022883168316832,-0.3606931058067796,1.0002672517208149,0.1876460949971354,-1.213988933718768,0.02633706716587838,0.13224628539964942,0.004546009759480305,1.5095639630683277,1.7830746893653924,1.6059999342961597,2.0498733815001864,2.6650250545476153,2.222049695937556
3646,3646,182.3712929,-3.787240028,-0.4199403822,6.958328247000001,182.4186722,1.465505123,0.8099467158,-1.652584553,187.9551419,-0.1459161341,0.09399411827,-0.07925742865,0,0,0,1,32,,,-3.840330853796365,-0.5906306540544938,7.51197675768447,-0.2669138402472212,0.11403910396176055,-0.16228594245774847,1.2425381495662964,0.4913583474945536,-1.4442305214898976,0.02682138011229133,0.18049165932001812,0.005951004778378379,1.4698738513631269,1.8538074166718685,1.6525708978222309,2.1124072774060205,2.8188750964183886,1.9981355812259536
3647,3647,182.4212929,-3.109772205,0.06610172242000001,6.92243576,182.4686722,0.6829519272,0.2931891084,-1.103006363,188.0066772,0.0193943996,0.02405211143,-0.04230117425,0,0,0,1,32,,,-3.4323157834257554,-0.14861207649261074,7.212882703751202,-0.05669867997261144,0.05128538360221693,-0.07769880786017579,0.951135697514902,0.3946423488684079,-1.2651042633959222,0.03012030932017558,0.2671683972826621,0.009202033676821913,1.4383478654995694,2.0171716666976245,1.671140981496168,2.123303350434897,2.88683115881776,1.812968163738808
3648,3648,182.4712929,-4.261318207,-0.575473845,7.599903584,182.5186722,1.319731712,0.09540939331,-0.4023752213,188.0582125,0.174473241,0.08735115825999999,0.034665580839999995,0,0,0,1,32,,,-3.895311441373004,-0.4359145432089777,7.4092314639583625,0.11303392164059972,0.07643636902665761,0.0015160942735933658,1.1430807065962914,0.24860245767876105,-0.8122130445748528,0.03985645539431672,0.355758459465498,0.012123528323941146,1.4300217423477113,2.1249891932633287,1.673859022713336,2.1502382535593885,2.989298462059625,1.7344136470821938
3649,3649,182.5212929,-3.981058598,-0.9610173702,8.145766258,182.5686722,1.307312489,0.4454299212,-0.2605266571,188.1097479,0.3121429384,0.02771719359,0.00946813263,0,0,0,1,32,,,-3.943201001016394,-0.7893388801012196,7.782900434455532,0.2592250822150681,0.042461353020050815,0.007122140347967284,1.2286037985769185,0.3446636060737146,-0.5226042471154866,0.05463182391788206,0.4475888365616804,0.014758940856818954,1.4751270054486523,2.207813125715091,1.74204164683842,2.1766502545493265,2.8157530847437435,1.8043390801612342
3650,3650,182.5712929,-4.213461399,-0.9418748021,8.349455833,182.6186722,0.7936968803,0.5605893135,-0.2060494423,188.1612831,0.4556920528,-0.04138490185,0.09009996802,0,0,0,1,32,,,-4.094140717586133,-0.8920043092621435,8.070333118301576,0.4034763819371049,-0.016010035827135418,0.06562003789458241,1.002127632225124,0.45004560438946734,-0.3564282122571785,0.07154626186114885,0.5390387214706742,0.01665780417178183,1.5353637424040927,2.3118102924146697,1.9440645413347166,2.1924880793925916,2.8866264089207947,1.859225490364447
3651,3651,182.6212929,-4.914857864,-1.401296735,7.841877937,182.6686722,1.020669937,0.6413655281,0.1277480125,188.2128184,0.6002337932999999,-0.04489727318,0.165615961,0,0,0,1,32,,,-4.552509070512802,-1.234787338648309,7.9544300911179375,0.5479409309787417,-0.036154965266588124,0.136115391011026,1.011783468807513,0.5434188118625058,-0.10225900053224883,0.08336351281035495,0.6142903458066601,0.019131957330819162,1.6065046922738433,2.467607068121153,2.218834498205111,2.205293372941907,2.8709803736702963,1.970734183747091
3652,3652,182.6712929,-4.876572609,-1.963909149,7.858627796,182.7186722,0.6540331841,0.2017903328,-0.1671104431,188.2643537,0.7223268747,-0.1308740228,0.1696628332,0,0,0,1,32,,,-4.733497698490557,-1.7255281595692755,7.905826352093996,0.6759797507337069,-0.10220865908021276,0.15976574306382832,0.8254863334771164,0.3766878920765859,-0.1363028862008482,0.08862290564514654,0.6553101835229287,0.020825336958690467,1.736645364594721,2.7023861055230514,2.5094729283549855,2.2273896802528115,2.683631506858591,1.9837557257703509
3653,3653,182.7212929,-5.228616714,-3.117847919,7.39412117,182.7686722,0.4130191803,-0.3609218597,-0.5956802368,188.3158891,0.8952730298,-0.08086090535,0.2967190444,0,0,0,1,32,,,-5.010020357663972,-2.6626392596561943,7.646221035333277,0.8369907360683833,-0.08732149672179466,0.25631539274877,0.6106955916399995,0.01669930828216426,-0.3774538826970033,0.08595943029870924,0.6627604683644436,0.020601142597720588,2.298561164889305,2.8542877053376925,2.6204623832163905,2.125359950585097,2.673857020608218,2.0415625437468066
3654,3654,182.7712929,-5.470291615,-4.2071805,6.723831654,182.8186722,0.355910778,-0.3844504356,0.6663584709,188.3674243,0.995757401,-0.2294494957,0.35902547840000004,0,0,0,1,32,,,-5.267080635659262,-3.7022041517080897,7.1782617571732334,0.9535614639338448,-0.1864364960201952,0.3287241823509048,0.4780173439324144,-0.1790808150792478,0.17049735802406696,0.07304190428685811,0.6286400981388048,0.01948807445999364,3.4836618987021497,2.41799788263953,2.6650296360970933,2.0952978909545403,2.857960183051368,2.0433590075540855
3655,3655,182.8212929,-5.843871117000001,-5.121836662,7.355835915,182.8686722,-0.03528833389,-1.082309723,0.5768818855,188.4189596,1.066691995,-0.3924693763,0.4797441661,0,0,0,1,32,,,-5.589216591734918,-4.6576983004181365,7.268351123096153,1.0366249226134467,-0.3301164812277781,0.4351905937670632,0.21071531399024132,-0.6198994113185149,0.3838296732481639,0.059164931432544074,0.5569644028308482,0.016419629337239817,2.6876845743676983,1.9294837159289262,2.4453754757238912,2.053029571028147,3.008349707569829,2.070659078831567
3656,3656,182.8712929,-5.664110184,-6.098706722,7.085147857999999,182.9186722,0.3744912148,-0.05413913727000001,0.9677395821,188.4704949,1.125027895,-0.5412870049,0.5463265181,0,0,0,1,32,,,-5.631044464510769,-5.627579664113134,7.1754059206202925,1.1015327471786942,-0.477379275784524,0.5135394502707877,0.2960010075262157,-0.34378153283244745,0.6903542683020905,0.04558570649202966,0.4503839690356828,0.013467082052034849,2.0565405493996343,1.8268051580164595,1.6598185628737807,2.1131396342423847,3.239220520106912,2.1459868729834564
3657,3657,182.9212929,-5.250152111,-5.54805851,7.32951498,182.9686722,-0.8637533188,-1.429834366,0.2946081161,188.5220303,1.13312161,-0.6214607357999999,0.5812975168,0,0,0,1,32,,,-5.4183170938464125,-5.574057363762238,7.253590650150996,1.1247261341340595,-0.5778565491824363,0.5613076860333297,-0.30793676103901874,-0.8738268858371969,0.482606588049378,0.039927960987332346,0.3330720874873659,0.010835648379742675,1.8421463682160635,1.7596174821331716,1.4466050802941808,2.165534663971813,3.3815763580732274,2.070205893956009
3658,3658,182.9712929,-6.308078766,-7.429714203,6.414858341,183.0186722,0.3279862404,0.0274310112,1.25426054,188.5735655,1.098303318,-0.6757497787000001,0.6122216582,0,0,0,1,32,,,-5.91524663125844,-6.823020907899263,6.828073429735296,1.1053257964890524,-0.6461237973759754,0.5972011338728189,0.023217785873976715,-0.4339702364526524,0.8876877685120157,0.03482430468086379,0.21357000569709889,0.00783857671938379,1.7139627269272115,1.730075859093507,1.35732606471174,2.0318897170497228,3.298796967908281,1.876126178331814
3659,3659,183.0212929,-5.262115955,-6.11784935,7.039684296,183.0686722,-0.2719311714,-0.7105202675,1.204812527,188.6251008,1.038593054,-0.7662315369,0.6031352878,0,0,0,1,32,,,-5.550474878492817,-6.348399981420581,6.935430767131848,1.0563288336220942,-0.7298826527953239,0.6013846071689033,-0.13047994011556066,-0.5689397833910665,1.0541630014525474,0.0283951592514691,0.11968977544994323,0.00475195116439815,1.621433757198621,1.7237391400493294,1.3277741506870735,1.9519959874827293,3.156970469517117,2.3841811983039287
3660,3660,183.0712929,-5.877370834,-7.228717327000001,6.577570438,183.1186722,0.174331665,-0.01652383804,0.4287872314,188.6766361,0.8036459088,-0.5442649126,0.5550310612,0,0,0,1,32,,,-5.733045404099942,-6.940904074240709,6.753876139077817,0.8708022781797427,-0.6004394584603413,0.5687061789571632,0.028249573948967155,-0.2993345709584178,0.7258708252716537,0.02610592713868686,0.09547976460668331,0.004103348822775035,1.5639724780830058,1.6192348024623382,1.3614976679960311,1.737293756738981,2.7571653496249886,2.4996539410764105
3661,3661,183.1212929,-5.542076111,-6.529414654,5.888138294,183.1686722,-0.01098966599,-0.1039662361,0.8341035843000001,188.7281715,0.6332958937,-0.2538833916,0.4928010404,0,0,0,1,32,,,-5.626389559570353,-6.663948079941674,6.31465809843644,0.6964187441498079,-0.3587636129176769,0.5151944018630266,0.00781588513374783,-0.2039855466194493,0.7826878138665854,0.0236546797590348,0.1414839133527552,0.004667096087985597,1.531278066064147,1.649549067421361,1.4099648151420328,2.0089390045577473,2.804317474895535,2.411632180247512
3662,3662,183.1712929,-5.441577911,-6.606284142000001,6.44596529,183.2186722,0.3418793678,-0.8084802628,1.269206047,188.7797068,0.3212293088,0.08506047726,0.5536566973,0,0,0,1,32,,,-5.523172743502832,-6.6251369402114415,6.381274670385769,0.4209446351307892,-0.049256515717914506,0.5423096383007955,0.18177820604971967,-0.4990076721228645,1.0380864672622547,0.027235074792823964,0.2224478979130962,0.006532830057570156,1.5028119591038849,1.8069240589362074,1.437757429960008,2.1317038968954316,2.916673134830402,2.1762648961104314
3663,3663,183.2212929,-5.182853699,-7.13061142,6.57517767,183.2686722,0.1973977089,-0.029839515689999995,0.3366656303,188.831242,-0.02702999115,0.1553079188,0.3904077411,0,0,0,1,32,,,-5.33310545828613,-6.965350272782617,6.479648209052625,0.09202969397022803,0.09339942774166926,0.4352214935389254,0.18991200428537908,-0.2700313336445548,0.6698742914547755,0.03451415026210459,0.3127100984150691,0.009607391061981784,1.5142904083088486,1.890225435414344,1.4529208166484726,2.1574817913108633,2.9553676766390446,2.020851728798157
3664,3664,183.2712929,-5.4822559360000005,-6.440880299,6.087041855,183.3186722,-0.4963154793,-0.4760284424,0.8733692169,188.8827773,-0.2541124523,0.2737359405,0.1624090075,0,0,0,1,32,,,-5.416405604899698,-6.612351882174152,6.280465749077276,-0.16211711922895922,0.2191596823225377,0.2428935271009812,-0.16743841532405102,-0.3705677043442048,0.7766993318966657,0.04650944284235327,0.4021647272098135,0.01295118675347706,1.5586205335847338,1.9219177518416528,1.5061750709894597,2.1980134537543163,3.0020143732137274,1.9374607211012602
3665,3665,183.3212929,-5.968297958,-6.563213348,6.66640377,183.3686722,0.5851197243,-0.1519908905,0.0931096077,188.9343126,-0.4321744442,0.347266674,-0.014889402319999996,0,0,0,1,32,,,-5.724636022703337,-6.579278829001477,6.476265138652022,-0.3604004235532409,0.3084969310564263,0.061161131616419034,0.22445344766147296,-0.26389184021537176,0.4178476319499885,0.062122788241525916,0.4817231495598703,0.016769564283501782,1.6263859244902255,1.9717144575236059,1.6445104390821608,2.2096183748182927,2.8468183672024994,1.8746930619551518
3666,3666,183.3712929,-5.041677475,-5.78973341,6.264110565,183.4186722,-0.7029318809999999,-0.3176178932,0.5380387306000001,188.985848,-0.6126034260000001,0.4461475611,-0.2074590027,0,0,0,1,32,,,-5.3432054825201325,-6.047869451937183,6.368631960058157,-0.5455746071723163,0.4044895728877788,-0.12821130123373092,-0.25847902627286523,-0.2901127052269498,0.480942173236635,0.07556458096017535,0.5408960921491255,0.0193160622855063,1.699484424615784,2.0462186743508823,1.8654279106312999,2.182404064409142,2.7967362090086927,1.8126907407656907
3667,3667,183.4212929,-6.312864304,-5.978766441,6.87457943,183.4686722,0.05663061142000001,-0.4895906448,0.0272192955,189.0373832,-0.8195279241,0.5524349809,-0.3995704651,0,0,0,1,32,,,-5.884757366077631,-6.001359160163367,6.625316194865684,-0.7467184528700945,0.5076614258405885,-0.31951470132940485,-0.09438684991818112,-0.3874674118333543,0.24275950281924225,0.08302769189299075,0.5758270247303656,0.021572273048951478,1.8043790339611974,2.3042191478203247,2.1053753939237843,2.20712590068969,2.8663449377064003,1.8733594563217952
3668,3668,183.4712929,-5.680860042999999,-5.784947872,6.6206412320000005,183.5186722,-0.5783643722999999,-0.5228066444,0.5510864258,189.0889185,-0.9525399208,0.5898494124,-0.5829773545,0,0,0,1,32,,,-5.770881250894053,-5.85570194404684,6.622944428117182,-0.8978380744836447,0.5649763975165653,-0.5052512013944009,-0.3464163515490547,-0.4535193838384859,0.4046162957570072,0.08336604559129766,0.5933855714297378,0.023257420964739213,2.149272599791525,3.1756730008386134,2.306582703828465,2.0853987992018816,2.7642323738977965,1.8366674550664797
3669,3669,183.5212929,-6.176473617999999,-5.629414558,7.537690639,183.5686722,0.1748051643,-0.3523344994,-0.2783026695,189.1404538,-1.014617324,0.5851153135,-0.7493568659000001,0,0,0,1,32,,,-5.997403513517302,-5.703397547458126,7.0870260678794255,-0.9835805199015364,0.5790205595484372,-0.6773413675638261,-0.07499217826461996,-0.40413635551577615,0.046116711954633786,0.07340337103085474,0.5636710410870938,0.022074695852904613,3.229030010991791,3.176414986865664,2.592672923013989,2.0662743512035284,2.746297221072185,1.8802081670666178
3670,3670,183.5712929,-5.365007401000001,-4.76261425,7.034898758,183.6186722,-0.04998207092,-0.5964193344,-0.7214374542,189.1919892,-1.087231755,0.549151659,-0.8113578558,0,0,0,1,32,,,-5.644211959219248,-5.07019639923957,7.060580123447317,-1.0596840266137355,0.5581910532050645,-0.7718206160392207,-0.0619682575282465,-0.4979795796460157,-0.3568122783202202,0.06167108930603103,0.5092087495628547,0.02037922109739008,3.5155363253938754,2.33196253358311,2.729355800904062,2.027685762105322,2.8586541627146094,2.1072657508836747
3671,3671,183.6212929,-5.343472004,-4.473083019,7.195217609,183.6686722,0.4070892334,-0.1761181355,0.08004474639999999,189.2435245,-1.14503324,0.3088596463,-0.8303704858,0,0,0,1,32,,,-5.476249490662815,-4.6683048276980355,7.128886266156317,-1.1223496999729825,0.3843162192471101,-0.8130972362866634,0.1822916930249845,-0.3408959115033597,-0.12748336888182007,0.049379070265923676,0.42794891551263675,0.018513644118928543,2.255108543821315,2.0222281316932986,1.8343498432567544,1.9077750429488372,2.8476839165045837,2.2479942518145535
3672,3672,183.6712929,-4.895715237,-3.546462297,8.095517159,183.7186722,0.3242378235,-0.5452990532,-0.933306694,189.2950598,-1.101892114,0.1953184158,-0.7338566184,0,0,0,1,32,,,-5.15202264727032,-3.913240425154324,7.619290756480956,-1.1073291934637972,0.25251588927600344,-0.7572340053890757,0.25620961455569435,-0.4406543505944014,-0.55050182549297,0.04014108301523161,0.32680186964178903,0.014353336647602941,1.8499179744733294,1.8800364347381764,1.5560005118151918,1.9448103928042142,2.87731814228816,2.6031844425323194
