,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
1429,1429,71.5,-2.14,-16.7,5.5,-0.691,0.7120000000000001,-0.539,-0.532,-7.17,3.62,60.0,71500000000.0,-1.288472818574946,-12.27961459986446,3.7798615040798746,-0.7428261551367455,0.5518756664558594,-0.5062413350717259,0.46152893923071997,-2.916378378139997,1.5278153484626062,0.5576730539579465,0.02377654508629245,1.8366296932793706,1.653981032320308,1.6063279121803096,1.859175726340587,3.216388613332073,2.5207865381824557,2.641010484622019
1430,1430,71.5,-2.19,-9.32,2.62,0.122,0.75,0.16699999999999998,-0.643,0.203,0.8809999999999999,60.0,71500000000.0,-1.706780516011492,-11.104375167417107,3.2021511673426817,-0.11377796333297185,0.6828952823102951,-0.04379302164302945,-0.09312240106267876,-1.6813080927694948,1.2046061048312675,0.5589738206664597,0.01963663034138583,1.801812991026037,1.5822523233513264,1.263981438991843,1.7827817637072916,3.4010738199377957,2.4697224328708143,2.5229335696784068
1431,1431,71.6,0.503,-5.75,-1.59,-0.78,1.26,-0.256,2.16,3.8,-3.13,60.0,71600000000.0,-0.6814446541043593,-8.978195568122274,0.8152497994062551,-0.5983675497538585,1.0645346085727674,-0.18955763883954999,1.0383077998679342,0.4889322190715144,-0.961367171292128,0.5983987011029539,0.016191660697130853,1.8093487753760662,1.335635928304056,1.0912082132991316,1.6324659337500524,3.164948868074332,2.4078370892969683,2.3480238763318857
1432,1432,71.6,-2.68,-11.1,0.821,-0.574,0.398,-0.327,-1.13,-1.47,-0.271,60.0,71600000000.0,-1.6087722788605558,-9.820747306983924,0.8181138813780835,-0.5806433373256115,0.6237552930954277,-0.2839665551789464,-0.0505317721304519,-0.28667712401142953,-0.6163953854512445,0.6803647202092543,0.013930146465704311,1.9539748777334616,1.2983075969208973,1.0164194798828268,1.5876575768907615,3.097850417547064,2.3920741951038167,2.4076675205176983
1433,1433,71.7,-1.57,-9.91,0.249,-0.358,0.211,-0.152,-0.113,-0.253,-0.588,60.0,71700000000.0,-1.5907820062895548,-9.85618877768968,0.5346464677026364,-0.4186993659748873,0.3508002271054534,-0.19331895179869965,-0.08190087780308848,-0.27334317695717725,-0.6022064040365124,0.6274601876136244,0.01603284087761603,1.937588633568529,1.5972456002615245,1.1160279681765042,1.5614606383243403,3.074080069462432,2.3792812613797976,2.456502413803972
1434,1434,71.7,-0.28300000000000003,-9.51,-0.857,-0.598,0.173,-0.136,1.1,0.18,-1.45,60.0,71700000000.0,-0.9839725173014238,-9.718720070890079,-0.158512554702389,-0.5491171759301354,0.2332209375806539,-0.15394666736371534,0.5116036397750992,-0.09384885823604984,-1.0258431274008444,0.55274582205888,0.020154271156528663,1.8059749742508246,1.9271979274708546,1.0951524866994777,1.6870589546264112,2.9745255439815232,2.4448631014551214,2.6140151021559253
1435,1435,71.8,-1.34,-10.8,0.213,-0.551,0.971,-0.0372,0.00145,-1.09,-0.0178,60.0,71800000000.0,-1.1491689130288043,-10.148087767409946,0.026532488065263177,-0.5504866840882936,0.7211142199258441,-0.07375358222616463,0.25542438696716924,-0.4882597213365794,-0.5221308256086102,0.5788170714268871,0.02212804285360261,1.5693565000320968,2.2900085621784356,1.163764584585065,1.7732864014799485,2.8852055600084543,2.295258733330036,2.810986451260431
1436,1436,71.8,-0.354,-9.34,-0.6679999999999999,-0.3720000000000001,0.8909999999999999,0.0905,0.989,0.379,-0.603,60.0,71800000000.0,-0.7802113686240923,-9.827202631916856,-0.3194041143975036,-0.4206609156459416,0.8334596632401647,0.03907191923853425,0.6237974485457287,-0.14488146012745934,-0.5625405951968638,0.6082632493741326,0.024936856493250968,1.4447087346144432,2.673236944928285,1.3257086221382506,2.1188733640272,2.780384062513404,2.305632952648032,2.854119305246358
1437,1437,71.9,-0.965,-9.72,-1.13,-0.201,0.813,-0.103,0.348,-0.0063100000000000005,-0.8590000000000001,60.0,71900000000.0,-0.8659530884737185,-9.784633429331251,-0.7231502266894927,-0.2608862631244254,0.8199297040018956,-0.05851703807700698,0.4853027258801342,-0.0900162042099668,-0.7106793590538034,0.5953301217514311,0.024819460252894762,1.4728476604178817,2.6661153197830187,1.42235716727336,2.277739203419001,2.6135298827861213,2.380529617387414,2.9498431985629128
1438,1438,71.9,-1.59,-9.98,-1.24,-0.244,0.8109999999999999,-0.16399999999999998,-0.377,-0.263,-0.794,60.0,71900000000.0,-1.2019101149238307,-9.862211751855236,-0.9805856459872108,-0.2486037119086937,0.8140244840748745,-0.13097310650508615,0.05228794010316956,-0.1585065040922748,-0.752314131982234,0.6560361742504875,0.02175531661501605,1.4646911467358,2.6612115307958035,1.6148755788127986,2.4705573334997157,2.632453126967703,2.3352955039375645,2.8645184433706263
1439,1439,72.0,-1.2,-9.56,-0.898,-0.402,0.5489999999999999,-0.224,-0.0915,0.158,-0.235,60.0,72000000000.0,-1.2010238457187403,-9.742206046391894,-0.9394509282853852,-0.3601795045997161,0.6387638170701686,-0.19487312456816536,-0.0199167527018375,-0.033190578719637265,-0.493815774843428,0.6021991702399799,0.02204093445047746,1.4265134714594054,2.735800113444491,2.291891981003826,2.387435525080746,2.5010290735630556,2.4387296958705407,2.555891147058084
1440,1440,72.0,-1.93,-9.8,-0.309,-0.34700000000000003,0.29100000000000004,-0.271,-0.949,-0.0868,0.5710000000000001,60.0,72000000000.0,-1.5392679958351334,-9.765155639354392,-0.6254324103328089,-0.3505931366629755,0.4087876209059352,-0.24716454303610855,-0.4864661091463866,-0.05441641196769867,0.038265422907092006,0.5800200495216664,0.021063979060149278,1.5233538224293002,2.6876472266740503,2.871000819773601,2.495470293225336,2.486085996662968,2.561237470642406,2.519317527173581
1441,1441,72.1,-1.63,-9.71,-0.74,-0.382,0.253,-0.107,-0.72,0.00199,0.304,60.0,72100000000.0,-1.5813675488207817,-9.743253790789932,-0.6824968784196889,-0.373437531451211,0.3057652660208273,-0.15088575977111862,-0.6037377315105171,-0.03208315353146275,0.17105118065213934,0.5780805399387348,0.02400852437731172,1.4949595618755203,2.348314292755252,3.2307765150609846,2.7347979475762645,2.5495608916170904,2.56521499247094,2.4190057149449213
1442,1442,72.1,-0.316,-9.68,-0.551,-0.406,0.389,-0.267,0.535,0.0142,0.679,60.0,72100000000.0,-0.9942383341009532,-9.718136337026982,-0.6170001801501497,-0.397122470277688,0.3608083921688965,-0.2306444248484009,-0.031908060670199134,-0.013758044829779204,0.4248697644101178,0.5277546985117498,0.02273409673766183,1.5014457668341838,1.9478739966154037,3.2708682551745896,2.993034936289986,2.5173280921971997,2.3518486089203274,2.2876076129949596
1443,1443,72.2,-1.42,-9.88,-0.848,-0.244,0.5489999999999999,-0.337,-0.745,-0.189,0.521,60.0,72200000000.0,-1.1917912826227774,-9.782411149800014,-0.7320578523722321,-0.2857458535979386,0.4852595132032924,-0.3036998952083753,-0.3899950116843188,-0.08314242219657296,0.4729054037936306,0.6039896450198831,0.022156921853307827,1.78396189834192,1.6298433807565327,3.023285937510823,2.5917763152833793,2.837430044374929,2.2725089106948717,2.828847437428574
1444,1444,72.2,-1.25,-9.76,-0.927,-0.22,0.626,-0.335,-0.754,-0.0736,0.542,60.0,72200000000.0,-1.2188000667094163,-9.77351195215925,-0.8291557164305309,-0.2379243223421401,0.578331184403827,-0.3251998891455028,-0.5727841181963444,-0.07936424632889655,0.5074315019076394,0.5690546735545426,0.025804869915047428,1.858906589010978,1.4195192857015677,2.432850041286266,2.3001508224386753,3.037291506023859,2.409948495093922,2.8380676162139875
1445,1445,72.3,-1.84,-9.03,-1.18,-0.199,0.373,-0.275,-1.49,0.644,0.365,60.0,72300000000.0,-1.507036202641879,-9.478269190336366,-1.003906165677758,-0.2096119571316798,0.4425456756108361,-0.29071767563324585,-1.0333741510386791,0.2070407907829755,0.43625945292609786,0.5703258139006203,0.024113750440989727,1.9417600123858523,1.4386063754776184,1.9417132033330537,1.9330657499059798,3.2512013861955547,2.3976727557964304,2.7255047630411213
1446,1446,72.3,-1.9,-10.8,-1.24,-0.253,0.326,-0.25,-1.66,-1.18,0.4,60.0,72300000000.0,-1.6893709832554238,-10.003118010401113,-1.1215011027455954,-0.24117109090406266,0.3654740271217943,-0.26274877419709936,-1.3480411860344643,-0.34213683246521803,0.4181408536435632,0.5274698945333136,0.02115089682137476,1.9289694747301138,1.5030078787112409,1.5634438935037656,1.8792076429812488,3.192521799704863,2.490777174971956,2.807162021127224
1447,1447,72.4,-2.09,-12.3,-1.14,-0.168,0.102,-0.208,-1.78,-1.2,0.516,60.0,72400000000.0,-1.8752623888981872,-10.915191572882774,-1.1307151294253692,-0.1879486675257496,0.1912386595952313,-0.22514193821187586,-1.5649540339383377,-0.6817946871960567,0.4670403905886602,0.5133840927540634,0.019198313513146305,1.7481009885188896,1.5354837375888974,1.2051275312443372,1.7783788688444382,3.1397816647898495,2.5658670517907503,2.379941501656277
1448,1448,72.4,-1.93,-12.2,-0.79,0.103,-0.374,0.0111,-1.86,-2.58,1.01,60.0,72400000000.0,-1.9006605589595444,-11.425378658357381,-0.9610098502675876,0.02367852704113796,-0.18255365762444736,-0.0628677568949301,-1.7131146132197743,-1.4333600964992343,0.7383536134863319,0.5946388010515127,0.016856206281352485,1.9216317567697268,1.4556678564149341,0.9805585298001461,1.7089852663949217,3.1556134494824506,2.545527588590528,2.3437114596633664
1449,1449,72.5,-0.182,-11.2,1.41,0.7759999999999999,-0.403,0.466,0.0272,-1.55,3.04,60.0,72500000000.0,-1.1032038523608954,-11.335882518085306,0.21995592862336388,0.5708942571119788,-0.3283348153603056,0.3004105902907025,-0.839196517608081,-1.4795418682550532,1.8884706551414643,0.6879856921756053,0.016637419460366582,1.9520576572784956,1.679013184047252,0.9619598883921304,1.7158119141962218,3.2716390450675723,2.5071879771694987,2.340138296557632
1450,1450,72.5,-0.124,-8.76,1.1,1.78,-0.0965,0.698,0.386,0.979,2.15,60.0,72500000000.0,-0.6488542863231381,-10.313020241490065,0.6582931944436146,1.4503609077709485,-0.17502246010974162,0.5735140822271917,-0.22395062728344306,-0.5061197276041071,2.0191551394506457,0.5541693102455723,0.019371459373594396,1.914768804714184,2.0087978066430487,1.0899947600974564,1.9306712657395537,3.1047266621285026,2.610961079172697,2.5380526211594354
1451,1451,72.6,0.797,-9.61,-0.589,2.31,-0.218,0.674,1.65,0.159,-0.607,60.0,72600000000.0,0.02202058869389989,-10.033856384162826,0.037034457924912,2.075636145467013,-0.20344350248670226,0.6425377035342352,0.7170742482480131,-0.24277571901809564,0.7068832631140063,0.6083704857207527,0.020598693830036662,1.7840664778695767,2.2245185843605886,1.132539141209835,1.9940333246095383,3.1351603511503634,2.574689865702635,2.948207858814901
1452,1452,72.6,-1.09,-12.4,-1.39,1.79,-0.721,0.471,-0.00299,-2.67,-2.44,60.0,72600000000.0,-0.4939558188742027,-10.973432957828354,-0.6737508080023847,1.8678730898932905,-0.5457036092379384,0.5247087400301236,0.35548607815927835,-1.2037981798456914,-0.8655929504386479,0.591885144341527,0.021792595061773678,1.4832493017798059,2.6945494076680774,1.2582205844696515,2.1508694853253716,3.04834754624866,2.5024954229931815,3.040980945963426
1453,1453,72.7,-2.31,-11.4,0.139,1.07,-0.5760000000000001,0.431,-1.04,-1.85,-1.68,60.0,72700000000.0,-1.336598396213696,-11.142819170666566,-0.26893135829348386,1.2875245565901905,-0.5657385951466012,0.4603403635723241,-0.34527256227486336,-1.4596519431976338,-1.2725465933748126,0.5592210464100048,0.023741830681552636,1.4836636228777345,2.906053916881105,1.3319574742728115,2.3535388515963884,2.956966747209243,2.4969536707275872,3.0681161895905626
1454,1454,72.7,-1.48,-8.86,0.996,0.499,-1.02,0.649,-0.0355,0.5770000000000001,-1.26,60.0,72700000000.0,-1.4031365994933531,-10.236329780634227,0.3611126957533048,0.71397583274005,-0.8661416359933112,0.5899303361682673,-0.1897168687423545,-0.6532706634805192,-1.2662771411482792,0.5626108374043135,0.021848840308379584,1.506457706380338,2.948118060891198,1.736097202291586,2.534223292948058,2.7589649122299758,2.43006866352552,3.0645530491110295
1455,1455,72.8,-0.397,-8.74,0.711,0.181,-1.48,0.526,1.18,0.62,-1.76,60.0,72800000000.0,-0.9362902747060576,-9.642149089037227,0.535386526121382,0.3263054495805474,-1.2720861663872558,0.5460167138137367,0.4981014729981938,-0.14913856410035398,-1.5129870943322847,0.6038558276664608,0.021877395399595104,1.4528406545643742,2.8219077999341375,2.001761508384627,2.72952249771753,2.807493304945938,2.5548449542003593,2.8555598114522374
1456,1456,72.8,-0.316,-8.81,1.22,-0.0241,-1.05,0.487,1.32,0.506,-1.38,60.0,72800000000.0,-0.6484762416428504,-9.311709501002953,0.8763826335381145,0.07143120367277744,-1.1252205596562084,0.5054782266297432,0.9108268708873652,0.11025355027596506,-1.4465343444975929,0.5822879676053397,0.022243905362483257,1.4827652925065313,2.845349859446771,2.5452316876189705,2.8031250404620662,2.77700917217973,2.648752410439394,2.7229527717699002
1457,1457,72.9,0.606,-9.21,2.02,0.107,-0.6679999999999999,0.392,2.33,0.066,-0.644,60.0,72900000000.0,-0.06640057245738329,-9.271321485927807,1.446001933210116,0.09730286277251304,-0.8228606058615331,0.427530220680659,1.6234802049366444,0.09273203191991768,-1.0455133823047509,0.5709451905844003,0.02094832094929584,1.5291230255244932,2.870502051639098,2.9676555528794295,2.811809184329278,2.6626185539520075,2.496235038071536,2.6192647587150324
1458,1458,72.9,-0.35700000000000004,-8.95,2.04,0.187,-0.348,0.251,1.43,0.285,-0.7390000000000001,60.0,72900000000.0,-0.20123840032142126,-9.143727215378972,1.7418637805796031,0.1625458316717768,-0.5088352947682001,0.30627190654507225,1.5263219688589982,0.16885759972409695,-0.8923507389827052,0.5984722807258235,0.024429953248753754,1.6101917917140005,2.537783445721788,3.258265008766211,2.982735232237497,2.687736354088832,2.7493557232599772,2.5477622590095774
1459,1459,73.0,-1.97,-8.78,3.13,0.115,-0.271,0.0783,-0.162,0.4270000000000001,0.265,60.0,73000000000.0,-1.0219419490630428,-8.999293938177118,2.4332744592904767,0.12796244412783594,-0.351554820023531,0.1496783950897666,0.6785125505459064,0.2710651400877055,-0.3140304455248564,0.5497335620114105,0.021353960819879877,1.8310834033120582,2.2031672600669956,3.2393350772538603,3.0274404035598863,2.535964767725407,2.4458963014798827,2.769622244039793
1460,1460,73.0,-2.28,-8.08,2.7,0.0101,-0.334,0.016,-0.515,1.11,-0.224,60.0,73000000000.0,-1.6056795578697751,-8.634249629885755,2.5661266263305413,0.04223289368610604,-0.3399458123903786,0.05785493569514541,0.07917712313466096,0.6032286069208116,-0.2690428470663221,0.6553801070816903,0.023100914637285763,1.9330427514410362,2.106371230803495,3.042561035710467,2.851255666508115,3.0255117945311616,2.516603112669622,2.859941236050049
1461,1461,73.1,-1.91,-7.83,2.98,-0.344,-0.489,0.0722,-0.184,1.37,0.0772,60.0,73100000000.0,-1.7468839097860849,-8.314888497250923,2.7722709915463,-0.238701151739122,-0.4385153373164716,0.0677085359166678,-0.052980159678571816,0.906820046023996,-0.09602764746423703,0.5114065915922487,0.026907370983035517,2.1728211421274395,1.9173191844080248,2.666946585063665,2.659184178788936,3.13455466187821,2.708305296749952,3.0119815322608026
1462,1462,73.1,-2.46,-8.98,3.99,-0.542,-0.306,0.0795,-0.762,0.28800000000000003,1.26,60.0,73100000000.0,-2.077769048772775,-8.578998779197379,3.378804245000362,-0.4593114882089837,-0.3508829449235545,0.07580807041250998,-0.40902227127263024,0.6618076830047781,0.5815701496267407,0.511177904615009,0.02135284901870066,2.1094942728990325,1.7006987632126116,2.398915844664719,2.323285820401516,3.2040319798555768,2.5145602743200817,2.813717321160063
1463,1463,73.2,-1.85,-9.86,5.27,-0.14300000000000002,-0.279,0.248,-0.0984,-0.569,2.67,60.0,73200000000.0,-1.9720844590210915,-9.087673992871345,4.320781553320317,-0.2292361557181451,-0.3033467648951773,0.1940864082221202,-0.2530398848233478,0.1744881526613576,1.6251443940657286,0.5178239861058206,0.020431974117564658,2.074321031117591,1.3808892568394369,1.7567570355272533,2.0435302456307616,3.3656239045699516,2.608214850526911,3.0174435851887322
1464,1464,73.2,0.5579999999999999,-8.91,1.09,-0.471,-0.202,-0.0451,2.35,0.38,-1.48,60.0,73200000000.0,-0.798127898671761,-9.017121009267132,2.7115758946399486,-0.4050877983818397,-0.2363261569485465,0.02978967552421588,1.0541051324345942,0.2558574319717207,0.07352482884194766,0.627545287923776,0.019035512773419576,1.937407319521571,1.2605628538526727,1.4244007499143378,1.8416516934470786,3.486014460518374,2.6975343908909637,2.9268455348636353
1465,1465,73.3,0.0982,-18.2,2.88,-0.983,0.3,-0.555,1.7,-8.81,0.708,60.0,73300000000.0,-0.3822326891726856,-12.663569191278642,2.7954655683581007,-0.8254435085041771,0.1183463225038794,-0.3719013527894802,1.3784483574440745,-3.3336306991646154,0.3905677630483809,0.6685491561021637,0.019098041131783046,1.9398537630654995,1.6728071745743505,1.3981188731495122,1.7308670061234614,3.298910139719061,2.6878035269638576,2.7472988509456835
1466,1466,73.3,-1.74,-7.66,2.38,0.22,0.38,0.215,-0.236,1.82,0.401,60.0,73300000000.0,-1.0122353081611126,-10.676691781693247,2.5885282204430373,-0.06501975980151775,0.2913778884627077,0.03124018055315036,0.5677353839154321,-1.2931292134782697,0.3957806775159258,0.5712029101253391,0.019012042857927153,1.9721654534837405,1.9652373470692839,1.3072939702185236,1.7821895002277595,3.1393624918720797,2.5619473483516515,2.6312879907558218
1467,1467,73.4,3.47,-4.05,-1.97,-1.27,1.79,-0.505,5.12,5.48,-3.6,60.0,73400000000.0,1.0675172081472568,-8.045285495997549,0.3179910738262137,-0.9414856524601228,1.2824166208293826,-0.3371022748884979,2.8537049970835286,1.3885879928683305,-1.6008837299004477,0.565936172128337,0.020628396364991034,2.0021815095075985,1.9727292054407715,1.2256952201768467,1.8940486600610662,3.132853588693943,2.7278830472900775,2.8581485286516504
1468,1468,73.4,-5.74,-14.0,0.879,-0.55,0.6859999999999999,-0.371,-4.29,-4.32,-0.193,60.0,73400000000.0,-2.0911635624250238,-10.409855049337699,0.5974215292876323,-0.6567309275420139,0.8880063203535595,-0.3603865584603403,-0.7335849013112083,-0.8716404154708268,-0.8973737978353855,0.6706734844696792,0.022327293099629063,1.7648169026406508,2.167164868644163,1.2607587087803551,1.9014423628749777,3.28971986562636,2.628834609800266,2.787169388366093
1469,1469,73.5,0.5670000000000001,-9.01,-0.816,-0.535,0.262,-0.0628,1.97,0.66,-1.6,60.0,73500000000.0,-0.8577784579328647,-9.853983884511656,-0.1065833328290794,-0.5681875795139214,0.4740283557772821,-0.15597486110271647,0.6240499624336662,-0.26521074531268884,-1.248471348950188,0.6556580273001313,0.022382089299538995,1.6320033770413156,2.6398019876526964,1.3290412947101127,1.9458957688144425,3.2248283027558364,2.615564260513045,2.819460373153005
1470,1470,73.5,-0.35,-9.62,-0.8640000000000001,-0.589,0.767,-0.145,0.993,0.0791,-1.31,60.0,73500000000.0,-0.6221697808637018,-9.761070707982343,-0.4838416572721152,-0.5833258902329176,0.6677705082788415,-0.1484362450010155,0.8093222610571741,-0.12888615845746526,-1.2792167692283434,0.6044770058465737,0.021621876978350697,1.6925529348088375,2.8494273902780614,1.4094169994661834,2.3956736602292708,2.9839184235151976,2.4800309294677714,2.962832922625203
1471,1471,73.6,-1.87,-10.1,-0.524,-0.485,1.07,0.00435,-0.591,-0.409,-0.606,60.0,73600000000.0,-1.2011617018815617,-9.895656973388203,-0.5038439428842774,-0.5118066444348064,0.9337648938253408,-0.043487635767241364,0.10613504881692204,-0.2397929650079333,-0.9428149269394384,0.6450079063126455,0.024184253435398876,1.6071894382621335,2.7609055120763863,1.5968849355459995,2.5973280156638983,2.7942410663777633,2.683571979581796,2.9264115085106455
1472,1472,73.6,-0.919,-9.19,-1.03,-0.385,0.6509999999999999,-0.0384,0.362,0.5329999999999999,-0.8109999999999999,60.0,73600000000.0,-1.07023898053442,-9.615446060595113,-0.7659146688661145,-0.4195713486019331,0.7467724931212576,-0.039992948752537005,0.2346204382549092,0.06618261874225702,-0.8769478983273482,0.6059420194427878,0.02333173621971713,1.5749116331523325,2.811325375873294,2.1453374844388917,2.7206739925670806,2.7183027887425126,2.6574704314765967,2.8802626515179623
1473,1473,73.7,-1.27,-10.1,-0.795,-0.363,0.632,-0.205,-0.0642,-0.35600000000000004,-0.341,60.0,73700000000.0,-1.1629278761435904,-9.807858709985675,-0.7804016609492567,-0.37842307755496896,0.6708734660838923,-0.1533360075304056,0.08456447400808638,-0.10097415188068964,-0.609138370405254,0.5942925482301726,0.024359145634128207,1.5159133066224517,3.0172064392784828,2.5143743591763976,2.916679730920205,2.7093163833698606,2.7560907145917346,2.6830900308828656
1474,1474,73.7,-1.87,-9.54,-0.711,-0.42,0.36,-0.231,-0.777,0.184,-0.0382,60.0,73700000000.0,-1.4910086055633367,-9.701494141204998,-0.7458337076031155,-0.4086648544014333,0.4652928617088958,-0.2066832747826179,-0.3480795934768468,0.01185701687195703,-0.3238443451958922,0.5821777473797718,0.021679957867864894,1.5209310931722646,2.8847099944065584,2.9278883597169143,3.0390125916715083,2.6510315538026616,2.4022303608384004,2.488101896910376
1475,1475,73.8,-1.41,-9.79,-0.354,-0.4270000000000001,0.338,-0.35100000000000003,-0.446,-0.0783,0.5529999999999999,60.0,73800000000.0,-1.4534206816763304,-9.7366390954521,-0.5506669926173753,-0.4220012705121112,0.3811140957479209,-0.3058141929197713,-0.3972514058980927,-0.023839278454941937,0.1143088030029743,0.6875269338974622,0.024025519583678052,1.7071848191441266,2.578864194536598,3.147420850406193,2.943848607710829,2.8491828664295458,2.7315025513066717,2.755018142092873
1476,1476,73.8,-1.47,-9.67,-0.39,-0.37,0.29100000000000004,-0.25,-0.647,0.0414,0.695,60.0,73800000000.0,-1.4611134813429725,-9.710177273368117,-0.4706410747064752,-0.3841771344803081,0.3215216525976625,-0.2674755196965742,-0.5226654126266932,0.001991218907522678,0.4044762450398669,0.600722702809702,0.023094324570489693,1.7448028686185846,2.117165013786072,3.276631267983951,3.032644622516574,2.805157228097368,2.6074101458298062,2.8326230944245054
1477,1477,73.9,-0.227,-9.62,-0.941,-0.421,0.34600000000000003,-0.306,0.489,0.0843,0.313,60.0,73900000000.0,-0.8884861136669236,-9.674368553156649,-0.7049200610652562,-0.41096096750562106,0.3377091737013134,-0.2939379150982945,-0.014646519122760491,0.034580123904275034,0.35876618371559765,0.5987021222767046,0.02654552752143845,1.8792014202809613,2.024596600292298,3.209421583002028,2.8799925599513423,3.0155778154333372,2.7583409312002845,2.946905002351725
1478,1478,73.9,-1.02,-9.72,-1.02,-0.336,0.594,-0.423,-0.503,-0.0325,0.413,60.0,73900000000.0,-0.94950841076023,-9.692488542152985,-0.8618568229130333,-0.3564366407839953,0.5071942774941688,-0.3825904448823407,-0.2598785932539347,0.008020772516655459,0.3858664470241053,0.6146591365349655,0.024017084899357204,1.7649422509701986,1.9153421370823138,2.8112130944533265,2.512428924729042,3.2399451812324966,2.643139272282741,2.641049551092346
1479,1479,74.0,-1.78,-9.98,-0.8809999999999999,-0.309,0.574,-0.349,-1.48,-0.301,0.684,60.0,74000000000.0,-1.3348556277665342,-9.806656863168287,-0.8713917544186611,-0.32193266326844394,0.5513729004223413,-0.35951723075312986,-0.8725759667900653,-0.114331288364772,0.5348417653911016,0.47043076201385864,0.024984882742959316,1.850926976486512,1.4842658246821196,2.26531274238783,2.111952298666746,3.1760110847732372,2.837226981629489,2.850865050246633
1480,1480,74.0,-1.76,-10.3,-0.622,-0.171,0.332,-0.31,-1.62,-0.619,1.05,60.0,74000000000.0,-1.5321221681596884,-10.002559556894974,-0.7471733095241105,-0.2121488462561124,0.4063015995697733,-0.32550393166119074,-1.2479031557864206,-0.3141471738060349,0.7922628111357093,0.6032707528777614,0.020876883861777367,1.9061506725747175,1.3786182404616791,1.5869456132856756,2.065422100361426,3.3857447743523506,2.645347384564997,3.077035568817004
1481,1481,74.1,-2.37,-11.8,-1.3,-0.0742,0.254,-0.198,-2.36,-2.18,0.417,60.0,74100000000.0,-1.9208965541952328,-10.716308871636675,-1.0225282836563399,-0.11180905703599604,0.3055845616844361,-0.23792169932844354,-1.8063547466477867,-1.0529031661604875,0.604746532004196,0.7166694931885462,0.021690474370316296,1.7794521396167449,1.9143903660445738,1.5339457513426784,2.01368856005902,3.4396591954940288,2.770302686427769,2.8028556657497647
1482,1482,74.1,-2.81,-12.6,-0.443,0.191,-0.212,0.157,-2.85,-2.96,1.28,60.0,74100000000.0,-2.333439598175265,-11.464307720119296,-0.7338736019017655,0.10844502308403377,-0.0366940918408713,0.03334934103508863,-2.330432624201217,-1.8079890829028649,0.9421660876299762,0.6105204343231517,0.0191584006750644,1.932896695999795,2.232478373217853,1.4655272109547257,2.0554690746168602,3.2673014289712534,2.77275268442988,2.6013348878417477
1483,1483,74.2,-0.934,-11.2,1.48,1.14,-0.359,0.848,-0.746,-1.51,2.94,60.0,74200000000.0,-1.684101092873005,-11.359353160451887,0.3688249050962693,0.8587666676061532,-0.2498349775443593,0.5929314721626515,-1.5347923774055812,-1.6900048470996691,1.9404701478754045,0.5188503213333896,0.01779391241159568,1.9912921804148187,2.2717862413060232,1.403035252410694,2.1834241439591198,3.2624492250803967,2.7041068412669005,2.7102249735198782
1484,1484,74.2,0.955,-9.39,0.467,2.06,-0.25,0.979,1.63,0.373,1.17,60.0,74200000000.0,-0.4595609490395922,-10.577338891247507,0.4177245071159938,1.7325071459628092,-0.24994410688934496,0.8581212616392653,0.05444286874997095,-0.8731895473434595,1.5554714285262996,0.624301741882116,0.019326440391599132,1.8848138434785366,2.1863003424308776,1.4230890073259281,1.9729094602435446,3.4184341549235002,2.817939271309288,2.9136330131321353
1485,1485,74.3,1.29,-10.7,-1.42,2.14,-0.315,0.713,2.38,-0.996,-1.83,60.0,74300000000.0,0.3522334868778879,-10.626046561772146,-0.4976195322854644,2.028905106484679,-0.29296556548343106,0.7584377160220299,1.2222469793004316,-0.921814469585724,-0.13622566303833938,0.6533972682972717,0.019400154559162393,1.7219567152636732,2.447735601499835,1.4213039116637618,1.909983624616734,3.253923812320201,2.5733569446717945,2.990229169487969
1486,1486,74.3,-0.84,-12.7,-1.1,1.59,-0.735,0.5720000000000001,0.513,-3.13,-2.46,60.0,74300000000.0,-0.20096159403988145,-11.449596826151176,-0.7976565634830111,1.7096589313622703,-0.5852829332849034,0.6303739875440568,0.8660908253322677,-1.796111893316519,-1.297399929306698,0.6291840189900715,0.02231654557078454,1.648575988189796,2.7893525054221784,1.5634839957951283,2.1510493387557,3.234965408959648,2.607938067199436,2.9365901805502332
