,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
3093,3093,155.0,0.7020000000000001,3.96,8.74,0.00145,-0.00321,0.0221,-0.0769,0.00129,0.0833,155000000000.0,0.7254252173359772,3.971873829292416,8.76912482477082,-0.0077276399655868315,-0.015298038390564732,0.011375688044560996,-0.03721006450833275,0.0018093185548370386,-0.03252304220312932,0.5770914782038699,1.7064227323589356,0.01835550792545962,2.8389136003004833,3.0782615749297393,2.901357426301168,3.149742878991652,3.449729013745733,3.3482707568859373
3094,3094,155.0,0.927,3.95,9.06,0.0222,-0.0619,-0.00481,-0.136,0.00801,0.218,155000000000.0,0.8543372663238643,3.9577672209264825,8.949080815646662,0.012206419524325373,-0.04604880066688912,0.00047414618645795324,-0.09566761676750224,0.005796743893626654,0.11856858858209812,0.5745441438384239,1.742738554512868,0.016911960563885574,2.8405277524280645,3.1095113860436934,2.7876261406281597,3.2808721868443302,3.616306371541782,3.3563004414899438
3095,3095,155.0,0.7709999999999999,4.02,9.12,0.0155,-0.0185,0.0404,-0.171,-0.0639,-0.103,155000000000.0,0.8010410415252659,3.997901715663432,9.054823308762883,0.014400191741899484,-0.02787045440873084,0.02736539434099901,-0.14024449194447025,-0.03902261521860801,-0.015060477248222681,0.5777840871618292,1.668619103203343,0.017281491774564263,2.946227416247247,2.9787206051131805,2.926194436344159,3.330792304517933,3.438214450201242,3.328402983886379
3096,3096,155.0,1.13,3.96,8.75,0.0338,0.0389,0.0312,0.0204,-0.0337,0.126,155000000000.0,1.0114184265528243,3.973458565836795,8.866238286359945,0.02732192254427658,0.01618868446606883,0.029948114653913775,-0.04518538418509992,-0.035599841602677505,0.07001376626955913,0.5685555221098786,1.7740569288146943,0.0187126186063085,3.0498721168179763,2.996125678100819,3.0397288060959946,3.233236751286724,3.736413914977531,3.454776180266318
3097,3097,155.0,0.855,4.01,8.84,0.00512,-0.0649,0.0386,-0.0756,-0.0117,-0.0571,155000000000.0,0.9113849872288052,3.9970246294849416,8.850005541346789,0.012533771702367255,-0.037318481807720974,0.03577541758432105,-0.06318280212487637,-0.020230750922156537,-0.006649149582017483,0.5609753885191688,1.844976390240049,0.018744442147733777,3.2242908200708853,2.9893986463137754,3.0460063640630577,3.296142293854209,3.480850383484626,3.562303605517632
3098,3098,155.0,0.946,4.01,8.91,0.0124,0.0524,0.0117,0.0073799999999999985,-0.0143,-0.151,155000000000.0,0.9335221310097832,4.0053927160956455,8.887122215919002,0.012444669921613926,0.02188313894679712,0.019559908061119624,-0.021428261494189443,-0.016416907708384283,-0.09370782735895296,0.5654926828500698,1.805396587338025,0.01774882413413087,3.2733122570689166,3.089215351223685,3.01211019557336,3.481738692624898,3.38646825195589,3.6187714432712696
3099,3099,155.0,0.95,4.02,8.74,-0.00344,-0.0533,0.052000000000000005,-0.153,-0.00525,0.027000000000000003,155000000000.0,0.944060128051776,4.014813079156442,8.796101979765332,0.0018642847625220968,-0.027727193427477148,0.04140927488470902,-0.0992839762345219,-0.009235888735415277,-0.020908364237775118,0.5558685998568643,1.76234188710208,0.020119089362591526,3.434332141404473,3.0879063332061505,2.887802083833865,3.1938971476904,3.654273648623625,3.4424031685500998
3100,3100,155.0,0.977,4.15,8.89,-0.00344,-0.00748,0.0172,0.187,-0.0294,-0.146,155000000000.0,0.9651259894435066,4.101996462805522,8.85419407602576,-0.001668767875045963,-0.014366884284904841,0.025103609098407947,0.07012052375473374,-0.022202671566570714,-0.09635172126475136,0.5624209224561887,1.725623948574813,0.01794647605783696,3.424472238116554,3.005118818620739,3.138137598807438,3.2768208954305287,3.4716441848900423,3.154291810482793
3101,3101,155.0,0.86,3.98,8.77,0.00328,0.0249,0.0147,-0.108,-0.0529,-0.115,155000000000.0,0.8978953289039292,4.023319803938271,8.802106014090539,0.001627483887480474,0.011543754935971014,0.01809646927335817,-0.03527978001866239,-0.04194297142044172,-0.10759858779990822,0.5794799072526714,1.6829494260816835,0.017043959515194856,3.236183005078501,2.9117188025841414,3.121020855436485,3.0035052019387907,3.446200322217373,3.270993498002048
3102,3102,155.0,1.05,4.12,9.22,0.0186,-0.0539,0.0373,-0.179,-0.0124,-0.17600000000000002,155000000000.0,0.9951699966506424,4.0856697017569825,9.06064463232241,0.012932456575750142,-0.03163994866810516,0.031030619215026013,-0.12032419167392874,-0.022944996338524433,-0.14885180306796408,0.6222787206741651,1.5835456154100636,0.016460715468500618,3.2277437561407463,2.8677521132634483,3.0444948896009905,3.2148877597572505,3.471718353893995,3.2582179112776624
3103,3103,155.0,0.7829999999999999,4.03,8.71,-0.00954,0.0206,0.0208,0.165,-0.00527,-0.0438,155000000000.0,0.8594820326088941,4.049767920579032,8.843711357382197,-0.0020358901977531093,0.002831094275063728,0.02413999313872911,0.048512369439135984,-0.011578870103865536,-0.08549456287203154,0.6523175288355658,1.4257302065586683,0.015032561085134654,3.118521141610621,2.9502568768706863,2.773549857668963,3.2638010901799404,3.3386572538010375,3.7214023459854024
3104,3104,155.0,1.03,3.95,8.71,0.032,-0.0533,0.0551,-0.147,-0.0162,0.0655,155000000000.0,0.968532470837827,3.9854266770019886,8.760988181664963,0.020634574345297314,-0.03420755949317053,0.044992478888440726,-0.06717931144796467,-0.014550545444479259,0.005570972712774749,0.6408123813012983,1.4173986582786904,0.013713949632535628,3.4077728648767254,2.8586436105488016,2.6645652577480443,3.1487868307028877,3.5708049689423524,3.8432357810266318
3105,3105,155.0,1.03,3.95,8.71,0.0699,-0.0747,0.0343,0.11,-0.00783,0.177,155000000000.0,1.0078424573410087,3.962579709136168,8.7294433492614,0.053449053341413665,-0.060926892269294534,0.037790776203348087,0.03766404123697134,-0.01022881479863687,0.10896063209650016,0.5916990720857189,1.4214356700316375,0.01589466531280231,3.15885980490891,2.9744302506899603,2.8905279502414443,3.1829230486967854,3.5398828478677813,3.825048447827438
3106,3106,155.0,1.14,4.05,9.05,0.00878,0.0402,0.0434,-0.145,-0.0393,-0.0275,155000000000.0,1.0923604645681706,4.018958003440046,8.927762235622259,0.02369610304759604,0.0058026789883396926,0.04156875567290914,-0.0704248206551991,-0.028923401103917293,0.026660578299883067,0.5184044419653331,1.273596980074973,0.02110251539918732,3.287845842011468,3.1101607288605524,3.017489413409365,3.0525366468860917,3.5108927595393653,3.6161307148277992
3107,3107,156.0,0.9,4.03,8.83,0.0631,0.0121,0.106,-0.219,-0.0108,0.2,156000000000.0,0.9693411757530412,4.026079226624954,8.867279630608541,0.04994206473635973,0.009958028000871156,0.08496511290109615,-0.15834208094886498,-0.017268922734079126,0.1312024067574637,0.4166334795489135,1.120437358784885,0.02171434087312431,3.0458367136964735,3.1455841759251624,3.1136501337099816,3.1139012033861655,3.741940982437383,3.3684051323193893
3108,3108,156.0,1.07,4.05,8.95,0.0283,-0.0295,0.119,0.0742,0.00804,0.0935,156000000000.0,1.0337150163831992,4.041506082322362,8.918456119730848,0.03552682163728503,-0.016078739036476934,0.10788862278932676,-0.020738593478583058,-0.000993705264663386,0.10846390851644648,0.3550598737219939,1.0146384011248806,0.02080058816773603,2.9710104794041254,3.0504955037831314,3.387096794604577,3.151902109905493,3.5004278994554707,3.257270526728287
3109,3109,156.0,0.967,3.98,8.23,-0.0212,0.0695,0.133,-0.0945,-0.0916,-0.626,156000000000.0,0.9910491186303616,4.00184024118417,8.492528720618306,-0.002257508948641386,0.04039123110174178,0.124801882580958,-0.0643858618309622,-0.059259210863479725,-0.3344947474734881,0.30307475071810547,0.8755305305068083,0.01618591129195016,2.750391030900066,2.9171039189217547,3.4124954514235517,3.1354197818927,3.7110384481953322,3.484153816515715
3110,3110,156.0,1.25,4.16,8.91,0.108,0.118,0.0838,0.19,0.00998,0.474,156000000000.0,1.1566546103165798,4.103838865120341,8.750805563417853,0.07118228899961976,0.09160213919072296,0.09718589798529456,0.08614337463462926,-0.014734075166285138,0.15311227024858548,0.2764489221938242,0.7220881381238629,0.011536500693249048,2.6363823990388906,2.8950305596415653,3.2706155202291614,3.2804635760907863,3.4859848920689647,3.7428764374239996
3111,3111,156.0,1.25,4.09,9.33,-0.00405,0.0805,0.211,-0.406,0.0914,-0.403,156000000000.0,1.2163512951604452,4.094914148696073,9.10913571164012,0.021071924423671867,0.08427628320563475,0.17384307540887114,-0.20507550371772926,0.05351676063997951,-0.1822816735561532,0.25828303077146336,0.576910703137089,0.008913257520839244,2.7033329800851855,2.6619891139827807,3.1479432584540463,3.2981928264925005,3.469193325651607,3.6983936142570055
3112,3112,156.0,0.934,4.11,8.1,-0.105,0.189,0.203,0.119,-0.142,-0.426,156000000000.0,1.0357806699938872,4.104643242798484,8.484814003368733,-0.06290145996447599,0.15337925232010308,0.19348112678500495,-0.013308403727796876,-0.07221272766961814,-0.3292693506085441,0.242684377376868,0.5135753753190919,0.014519051458919236,2.7530473635627506,2.7419095882153433,2.9084594574458515,3.315018745902289,3.4800168394354296,3.5566727063178503
3113,3113,156.0,1.45,4.16,8.58,-0.0609,0.0524,0.0819,0.416,0.115,-0.295,156000000000.0,1.3006842043841211,4.140343239978744,8.543702672322922,-0.061568336379181236,0.08674710217695122,0.11832792188116575,0.2407287807837531,0.0481767472811753,-0.3086013349500352,0.2628123001419694,0.4832647872034822,0.01948820498003626,2.814823956952337,2.8655990822511566,2.8659577651172756,3.281905555707818,3.5958684037065494,3.3455252862164744
3114,3114,156.0,1.07,4.12,9.26,0.0631,0.225,0.114,-0.0687,-0.139,0.494,156000000000.0,1.1531559851216016,4.1272236185625095,8.98685444867186,0.021470156759675563,0.17797462934261593,0.11541293790042273,0.057628673293294484,-0.07218958777176315,0.17545132624772292,0.3023708356638445,0.4599398531971791,0.02272237353489659,2.739533613403939,2.818731019054055,2.7885401660009363,3.0892131159637626,3.448583644546203,3.3213646782539104
3115,3115,156.0,0.953,3.9,9.37,-0.292,0.393,0.243,-0.3670000000000001,-0.0749,-0.632,156000000000.0,1.025151289195054,3.980685022238333,9.223895018476734,-0.18732454842337912,0.3198612343002939,0.20134661683206775,-0.19363934984649486,-0.07393255290282012,-0.31152641256105285,0.3508146310554085,0.4741387004207631,0.02234578138065471,2.63973029340711,2.8532770504507408,2.516629590321301,3.151314953536845,3.4304224318648986,3.4174311407571683
3116,3116,156.0,0.373,3.87,8.71,-0.118,0.0145,0.29100000000000004,-0.343,-0.00105,0.0901,156000000000.0,0.6080844114886124,3.909303132129174,8.90596363464797,-0.1411491840810361,0.11836562751600535,0.2617308408426533,-0.2820214001890305,-0.027064520515293383,-0.06930362120613362,0.39116832852249006,0.5597173061125368,0.021878004964043407,2.681089416290953,2.8934859094011007,2.903068681797595,3.1201249313832284,3.3931644352105446,3.543936292541988
3117,3117,156.0,2.44,3.71,8.54,-0.00954,0.0823,0.217,1.57,-0.125,-0.448,156000000000.0,1.7796397645134456,3.780770684323832,8.679552906043284,-0.053487565986274174,0.09456736927037657,0.2316032851532228,0.8138861152296529,-0.09004314899637278,-0.29769721018922257,0.44509556141633755,0.6612248491898843,0.01963132530323762,2.8716592204174876,2.9548171480224883,3.082273825514326,3.10566035282418,3.274155603622496,3.5530853321653524
3118,3118,156.0,0.51,4.01,8.5,0.0919,0.192,0.175,0.545,0.17,0.253,156000000000.0,0.9676737347634764,3.9286029827726217,8.568468917925351,0.04335149005229014,0.15885924772016674,0.19347928823987567,0.6547765672480388,0.07718083426767527,0.034430881637668616,0.5108855031244839,0.7393679620671944,0.019145444551886163,2.8268577540464612,2.9818645371201185,3.0231763171917043,3.1487309173856635,3.4150442861640755,3.4650298115740363
3119,3119,156.0,1.41,4.0,9.24,-0.0987,-0.0399,0.263,-0.239,0.192,-0.499,156000000000.0,1.2505522973893384,3.9746475935555066,8.983924879963158,-0.051265490658835365,0.02770600723172212,0.24030356160368205,0.12589692189858648,0.1510167283105455,-0.2872838187019228,0.5951818663447419,0.8277517469160804,0.020827575098139733,2.79238520788048,2.952655431096682,3.128966388778875,3.011483801997253,3.498016518957729,3.3448344378638417
3120,3120,156.0,0.493,3.98,8.51,-0.528,0.0444,0.364,-0.28600000000000003,0.175,-0.483,156000000000.0,0.766078871752855,3.9780994233278193,8.690721937890906,-0.3688065386577409,0.038721701547515607,0.32361678437478936,-0.11783726718151112,0.1664394676257277,-0.4053211812992072,0.6893366916246843,0.8904617218708708,0.018802884938355444,2.8131605833935027,2.906228662627229,3.0654684788293918,3.1557624845017864,3.4208088203608265,3.445584528991558
3121,3121,156.0,1.32,3.25,9.56,-0.0688,0.273,0.251,0.463,-0.292,0.455,156000000000.0,1.1203251635589209,3.508541228037886,9.228518416171939,-0.16897961475132942,0.19331253666469803,0.2747072131204521,0.2258649749869801,-0.12836573263775952,0.1135426080004247,0.7953905241060507,0.9378334321085996,0.015458484078783682,2.9005144382184405,3.0078795304729944,2.826650318098022,3.226886720463855,3.5136176979307403,3.486777059794861
3122,3122,156.0,1.34,3.71,10.1,0.0748,0.078,0.19,0.442,0.0135,-0.0819,156000000000.0,1.2608126746852668,3.638463917535044,9.767678123533043,-0.006604051061294636,0.11722242901789635,0.21765438582139032,0.35375982185723703,-0.037137208112707536,-0.004329755406687591,0.8726921846028662,0.9667550095659598,0.012744011590080121,3.0000252933997555,2.9961289959027315,2.7855178737844484,3.2285345332517035,3.5050637349962046,3.4409244975346125
3123,3123,156.0,1.26,3.57,9.02,0.133,-0.171,0.225,-0.0757,0.064,-0.211,156000000000.0,1.2602929430301368,3.5943108473956777,9.305112416463134,0.08638275080163084,-0.07296397118503029,0.22260187128150985,0.09963304292919016,0.027900333749567397,-0.12897355657213636,0.9260768099513854,1.0027664354419148,0.011353875342279225,3.1170178391144097,3.0804955025901104,2.8571007368329524,3.213992614237127,3.494637225652101,3.5836465294828668
3124,3124,156.0,0.986,3.45,8.02,-0.00466,-0.154,0.232,0.0652,-0.0264,-1.16,156000000000.0,1.084875824465384,3.5012434495890914,8.510052260121403,0.02574142918779896,-0.1264363893340626,0.2289317858070593,0.07925777709540385,-0.00701817131720444,-0.7507904703721532,0.9687690530663242,1.0330632049257813,0.013041744158939033,3.1388860476412277,3.0577289415049522,2.874148630833731,3.062282145985272,3.448956861974201,3.448838134995389
3125,3125,156.0,1.03,3.5,8.94,-0.0664,-0.0319,0.161,-0.0073599999999999985,-0.0976,-0.127,156000000000.0,1.0497813595142669,3.5004415372042152,8.776047748959643,-0.035631694136348264,-0.06405562517284608,0.18317770796264285,0.028002931784987327,-0.06526794195339891,-0.3745794840737091,1.0025752673693413,1.060427383753622,0.015236274371242305,3.091840689601987,2.992728134632596,2.8757616992546113,3.077537750328136,3.455546281242927,3.3819502964637476
3126,3126,157.0,0.9,3.59,10.1,0.0974,-0.211,0.114,-0.000732,-0.126,0.597,157000000000.0,0.9539924612300176,3.558198580423149,9.59513746318016,0.05297742412895784,-0.161018309660152,0.13658446559923534,0.010999442091160366,-0.104322448740547,0.2113847086847409,1.0412791654611069,1.0753508172893735,0.017324784316186753,3.0236366278892124,3.027434028027009,2.9167715136519767,3.0684329945947892,3.4770230193995024,3.4386218195392786
3127,3127,157.0,1.14,3.47,9.65,0.00695,0.0793,-0.0457,-0.0189,-0.185,0.11,157000000000.0,1.0729488725131668,3.501318501288938,9.6290790303056,0.02231969671837902,-0.0024419143107092807,0.01381046103438778,-0.0066931298628110465,-0.15620315330664364,0.15023911006862115,1.0859864092965885,1.0790427909705558,0.018511732581405645,3.077560296716967,3.012319109670612,2.932579999618142,3.1634431410650348,3.4723636781932483,3.4683490639919436
3128,3128,157.0,1.16,3.53,9.3,0.0161,0.127,-0.027999999999999997,-0.102,0.065,0.13699999999999998,157000000000.0,1.1286201996983358,3.5198154522647465,9.425487839774119,0.018176911163805,0.08297160554281224,-0.01435012773939111,-0.06308962193105913,-0.013955715155640841,0.14225453674062308,1.123670907437263,1.0852298120654889,0.01833146782214867,3.152063368266952,2.998497830748141,2.920590046455632,3.176362595197472,3.4360746999245246,3.4601597275516736
3129,3129,157.0,1.06,3.64,9.12,0.0338,-0.0649,-0.0305,-0.0503,0.00284,0.0798,157000000000.0,1.0847358486331224,3.597323669943294,9.236491621199887,0.028583062693172925,-0.014602926445009769,-0.02522754694212133,-0.05552154297771263,-0.003155021590268231,0.10458791104167993,1.1608165675540387,1.0792216307493503,0.017630884495832257,3.1191327226705674,2.9558497125966197,2.960192268710882,3.1786889964512506,3.461850462736168,3.574807181579355
3130,3130,157.0,1.08,3.68,8.79,-0.0535,-0.024,-0.007859999999999999,0.0671,0.102,-0.231,157000000000.0,1.081707183774849,3.650642459159714,8.960260646861402,-0.026090432762438096,-0.0208036777674432,-0.013529988045861537,0.017038023756239834,0.06446622203232864,-0.097806752153351,1.1936025173887628,1.0751120550576623,0.017384714420736497,2.9805321522145314,2.9418893996777506,3.011028173962686,3.177834764067201,3.4630511686253183,3.4262112887170493
3131,3131,157.0,1.19,3.74,8.81,-0.0297,0.053,-0.0164,0.0336,-0.00807,-0.141,157000000000.0,1.1509631540894432,3.7082699874151177,8.867299158987603,-0.02849467599794003,0.027896402720225054,-0.015463026453287025,0.026838338378342614,0.01782090175612694,-0.12385680619852232,1.2282264415954938,1.064958908725325,0.018226382651616267,2.9090988900149846,2.9241373440061875,2.979860728655116,3.2084438870634324,3.4373872830654206,3.334750512818337
3132,3132,157.0,1.15,3.67,9.07,0.00145,-0.163,-0.0128,0.0664,0.0226,0.08,157000000000.0,1.15034717798598,3.68358936025869,8.992703890164414,-0.008549268935373819,-0.09806846324927013,-0.013669398769087827,0.0502483918068318,0.02089416080349148,-0.0009098014078872256,1.249956294489815,1.046541568832075,0.017729762380602244,2.870206245724798,2.9485725634990976,2.910137234447957,3.22287300672451,3.430657915263426,3.4399560190797036
3133,3133,157.0,1.13,3.59,8.88,-0.103,0.0231,-0.0268,-0.0542,-0.0124,-0.16399999999999998,157000000000.0,1.1373346514919929,3.6232326424864714,8.922977450424712,-0.07146056181789845,-0.018114264010800185,-0.022513248410097417,-0.011557468246237566,-0.0005160637371348606,-0.0992702757739467,1.2708665090585722,1.0404763190619861,0.017738609073138824,2.8394363190602734,3.002513886704154,2.9099621817302492,3.269010011767509,3.4328628078330707,3.435373003057709
3134,3134,157.0,1.19,3.6,9.2,-0.0358,-0.0606,-0.013999999999999999,0.0643,0.00502,-0.0363,157000000000.0,1.1710154807071176,3.6082496304021294,9.094362860418652,-0.04770794395159885,-0.046148894653326375,-0.01677932286730515,0.033330116703024035,0.0030439709483095923,-0.061292603928150724,1.2887221381268505,1.0217364235789983,0.0184186751582584,2.8741224918120074,2.9734023551387465,2.856044385540853,3.203774762231268,3.4861665199579503,3.4896683324581916
3135,3135,157.0,1.24,3.57,9.02,0.0131,-0.0258,0.00924,0.0175,-0.0206,0.0591,157000000000.0,1.215132792666619,3.5835820394206217,9.048357076190602,-0.007205278384462804,-0.032721477441032334,0.0007454641420761508,0.02396286895413463,-0.012160578975463928,0.011316745015586126,1.313702280346754,1.0040757585633748,0.017858239832213556,2.826048906871588,2.928251799995359,2.921402606861047,3.2275099072863394,3.4833404970531596,3.485594740431685
3136,3136,157.0,1.23,3.45,9.22,0.0436,-0.0454,0.00252,-0.0721,-0.0056,0.0941,157000000000.0,1.2246407515741042,3.4974337512149667,9.154547561166652,0.02663485960187717,-0.04108752567861576,0.0019406668498439558,-0.032880975023917104,-0.007941716917854492,0.06124371747543926,1.3331335667868398,0.9887862652610737,0.016675110802351557,2.8403442041924576,2.946580721151676,2.9694171923323065,3.179575004800409,3.401953060865928,3.418750100611157
3137,3137,157.0,1.23,3.45,9.22,-0.0169,-0.00809,-0.0384,0.157,-0.13,-0.239,157000000000.0,1.2280681356579848,3.4668433077776517,9.195041183689954,-0.0023626316860412768,-0.019313784385031483,-0.02522997250195829,0.07947841099466674,-0.08643281129355265,-0.11983468689217297,1.3540775442476416,0.9711568759616052,0.018105462245214404,2.8299957349221865,2.949973304201191,2.883546045253813,3.2294690269911044,3.467932901566631,3.3445548400680676
3138,3138,157.0,1.19,3.49,9.02,-0.0266,-0.0582,-0.0415,-0.00611,-0.0858,-0.245,157000000000.0,1.2037226581919438,3.481777283466258,9.086748745837331,-0.018506542137722515,-0.044973236423928975,-0.03618831853364527,0.02883267864503577,-0.0860258738195671,-0.1953224832453791,1.3650239879844952,0.9562147863814108,0.01765405349052067,2.826611523008475,2.997268489016388,2.8985210753668373,3.1670920153997693,3.4638320153419544,3.4672115228861915
3139,3139,157.0,1.24,3.49,8.8,-0.0462,-0.0087,-0.0329,-0.062,-0.0564,0.104,157000000000.0,1.2269229214030717,3.4870801971759997,8.909346030449598,-0.03695246839914442,-0.021037985554872362,-0.03397353951479043,-0.02491627438155445,-0.06697458776409829,-0.014799673855869666,1.4003398238764906,0.9471094057395439,0.01837141785803735,2.832864993199698,2.957063653200623,2.864022246430062,3.209243265814072,3.4222065589303314,3.4319881229375877
3140,3140,157.0,1.15,3.56,9.12,-0.0364,-0.0325,-0.0305,-0.0268,0.14800000000000002,-0.0809,157000000000.0,1.1777287958536222,3.5341068298714413,9.039671241294906,-0.03658448387736075,-0.02860130745958705,-0.031634007642332325,-0.026030941902205985,0.07126749658598378,-0.054665092917067434,1.4293780518376817,0.9335106957158205,0.01860228594267814,2.8430931781194917,2.9567590315218752,2.9376732713739817,3.2025926582569024,3.4635371651222147,3.3819535128348823
3141,3141,157.0,1.2,3.76,9.22,0.00451,-0.003820000000000001,-0.0244,-0.052000000000000005,0.21600000000000005,0.16399999999999998,157000000000.0,1.1919718120977936,3.679787462786975,9.151235391346114,-0.009212465987563902,-0.01224911857937653,-0.02676168816985092,-0.04139776558176568,0.1643395371014972,0.07721286357852761,1.4613454047137913,0.9199490099012815,0.017177568646370038,2.7942899878745773,2.9437812048891026,2.966609095617108,3.234722605711238,3.435085808171681,3.5548357792622083
3142,3142,157.0,1.08,3.62,9.4,0.057,-0.0209,-0.0286,-0.0622,0.116,0.236,157000000000.0,1.1203630969918352,3.6412298895154915,9.305138344328844,0.034890017814124555,-0.017957487488287894,-0.02799984572113981,-0.05370719294889623,0.13325419423806845,0.17297813888853714,1.4806861606111499,0.9038095635650407,0.016511922304653252,2.8239297088490307,2.912326743276881,2.919621597732809,3.1666817875475326,3.456049442588159,3.3680212511018404
3143,3143,157.0,1.17,3.68,9.29,0.0198,0.0212,-0.0268,-0.0971,-0.0444,-0.16699999999999998,157000000000.0,1.1521070963864457,3.6662331430182653,9.295772681939269,0.024838930594812226,0.007880964414076728,-0.02719171341228796,-0.07938427142981339,0.01901145505830901,-0.032064285198828424,1.4918692919000571,0.8884567585228315,0.016113197200346093,2.853876741694505,2.9744250780792645,2.9205891377402313,3.1175595430682352,3.468356287029699,3.33588841040661
3144,3144,157.0,1.14,3.49,8.98,0.0393,0.0029,-0.0134,-0.0266,-0.162,0.0315,157000000000.0,1.1443642997279808,3.5525787306446746,9.100413328132609,0.034471089739813165,0.004594226150311884,-0.01790258423662086,-0.048149924655676336,-0.09739021335592048,0.006271636732975483,1.5074220077690694,0.8726672227698846,0.017233212751261974,2.8210531023746257,2.9973024912846062,2.9475068409209797,3.166383033575595,3.464322196318855,3.3000958225570756
3145,3145,157.0,1.14,3.49,8.98,0.0198,-0.0087,-0.0225,-0.0153,-0.145,-0.202,157000000000.0,1.1415732129878968,3.5122211223215016,9.025916936754163,0.02469904013566147,-0.0041780994920809725,-0.020999080999224227,-0.028711446140733555,-0.12800627627948893,-0.11933797859457368,1.526100072023707,0.8564167318799246,0.016766856801841538,2.828192928749314,2.9357034068609202,3.027594173901876,3.2473436134720743,3.3692559131691144,3.469336313384869
3146,3146,158.0,1.21,3.39,8.86,0.00695,-0.00748,-0.0115,-0.0405,0.0375,0.0226,158000000000.0,1.1853338596598038,3.43339963376342,8.923268900725269,0.012876843962888794,-0.0063568910350368995,-0.014601167630868538,-0.03568715632082175,-0.02157540532463774,-0.033734510641903866,1.5376755237536426,0.8411217318433619,0.01643195647052985,2.8250238358169932,2.918739116052093,2.99848502819543,3.299496675825427,3.4343094020069262,3.447638281386789
3147,3147,158.0,1.17,3.65,9.06,0.0766,0.00718,0.027000000000000003,0.0776,-0.0326,0.0428,158000000000.0,1.1755274498032522,3.5730873173285174,9.007860583224804,0.055321260211460485,0.0025755594569936216,0.013418455704649078,0.031348918419934,-0.02866490840768157,0.012423816498889009,1.5420479160695557,0.824199034216599,0.01698329850570523,2.83112366637429,2.940926119106837,2.9431711114539794,3.2266406474182756,3.469010061332707,3.4571924759482737
3148,3148,158.0,1.3,3.7,8.68,-0.0132,0.0499,0.0373,-0.055999999999999994,0.118,-0.217,158000000000.0,1.2551306929783943,3.6549345358753085,8.805023280093879,0.00968094582413407,0.033803055248333415,0.029503386824144856,-0.020338570360447318,0.0656497860367065,-0.12594277005541346,1.548387638997441,0.8120665655860505,0.0161316753871284,2.8491005666806686,2.929620425591162,2.986008807057509,3.228997080409117,3.4085790594435954,3.4679560101454086
3149,3149,158.0,0.96,3.77,9.04,-0.0181,0.00107,0.0514,-0.238,0.133,0.00934,158000000000.0,1.0663873034313904,3.7291413282272785,8.950396292983084,-0.008823254780103928,0.012203827580869148,0.044251405506345716,-0.1491366478493113,0.10896017986146786,-0.044353090143276805,1.544491542412379,0.7970417090132802,0.016205385551839285,2.8122868089926936,2.9006706152726256,2.943856825865712,3.175084736761575,3.4804690649459054,3.478359825116736
3150,3150,158.0,1.09,3.68,9.05,-0.0254,0.0939,0.105,-0.0963,0.0419,0.245,158000000000.0,1.081488228102042,3.6974496645466566,9.01201823182094,-0.019864614028309014,0.06611185019023336,0.0851673872515335,-0.11787130744501867,0.0658362978603049,0.13015713260440984,1.5744607429837387,0.7926445256728809,0.01607801635204099,2.7713206194151003,2.847291240060356,2.9728031796691585,3.2229130521654845,3.5197265590536855,3.3882297343059236
3151,3151,158.0,1.09,3.67,9.28,0.0564,0.115,0.182,-0.146,0.0901,0.0254,158000000000.0,1.0869317380468866,3.679747165810311,9.177810334803803,0.030933357311539574,0.09837117688553287,0.1503870274947507,-0.13451606238259373,0.0814393719789167,0.06697760931520894,1.5900545754565234,0.7815509202846406,0.01641138406858515,2.6611861963579098,2.793504439898048,2.9559338903864365,3.2837954884586664,3.4367953026943785,3.4096315878414813
3152,3152,158.0,1.07,3.75,9.03,0.0796,0.0878,0.221,-0.0797,0.0598,-0.0193,158000000000.0,1.076103506441061,3.7250538821449304,9.086364356570957,0.06334900199381721,0.0913956844660762,0.1979469637885296,-0.10207943266379252,0.06752390397223741,0.01494317383134971,1.6006678878704348,0.7690167742679581,0.01646037450417717,2.6363103583870733,2.892065528039247,3.0627626160730217,3.1387760514844647,3.4899764436925613,3.4276297280582635
