,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Bikking,Unnamed: 16,Unnamed: 17,Unnamed: 18,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
1686,1686,84.30098528,-6.250650883,-7.025028229,8.471489906,84.44349971,-0.4180135727000001,-0.301990509,-0.6204881668,84.44130576,1.609200716,-0.544875741,0.7318713665000001,0,0,0,1,,,,-6.012984489188093,-6.95799188074895,7.297395910001542,1.5405547275136904,-0.4916933713236054,0.6557301344913271,-0.42063898201944894,-0.3090606335656107,-0.6098377431833055,0.08353620227394927,0.35460836409366026,0.015478842144528458,1.257228634820908,1.8297898221848752,1.421040395785343,3.099563737308016,2.2762607446844325,3.0411186689445238
1687,1687,84.35098528,-4.733003139,-5.832804202999999,6.280860424,84.49349971,-2.192465782,-2.844828606,0.1209402084,84.49130576,1.727552414,-0.938719511,0.8271635175,0,0,0,1,,,,-5.3301654243603585,-6.1640720462035965,6.816371802940157,1.689731190894874,-0.8130809655345982,0.7847378333352903,-1.6747577435483585,-2.121861251404789,-0.08651034205189978,0.07269547454153324,0.30619114726831576,0.014411946524028805,1.1995537067243915,1.9766959114570493,1.453002041580151,2.9792870445441246,2.2402045511232753,2.8977402953041005
1688,1688,84.40098528,-6.901797771,-5.933302879,8.528917313,84.54349971,-2.192465782,-2.844828606,0.1209402084,84.54130576,1.837046742,-0.9886562824,0.9194014668,0,0,0,1,,,,-6.168568679027644,-6.001243904367152,7.626747521225027,1.8072514308527683,-0.9393101134206956,0.8860754210027121,-2.0411972647084378,-2.638704937768717,0.062049911044399615,0.07278124992781947,0.2933596807580382,0.016122546985771834,1.5107011275748372,2.3957172643403046,1.7777923077524702,3.184180085421143,2.012019031826989,2.6721327793354264
1689,1689,84.45098528,-6.9738817210000015,-6.984350204,6.934400082000001,84.59349971,0.4975347519,-2.029056072,-1.755013943,84.59130576,1.576138616,-0.4266004562,0.9359707236,0,0,0,1,,,,-6.5981711093165165,-6.694912708758137,7.299129043065543,1.6228823454429426,-0.5706996259932574,0.9236228231650347,-0.244254441487596,-2.202871749452585,-1.2391925555265662,0.07453566778938937,0.3043923060088554,0.01640874469782453,2.155786644818641,2.7395807615200187,2.2978523760592746,2.9336066998574357,2.003820271461668,2.417027255500127
1690,1690,84.50098528,-4.931607246,-4.76261425,7.14496851,84.64349971,-0.1355867386,-0.6505235434000001,-1.222528458,84.64130576,0.8995489478,-0.1001789495,0.6268056631000001,0,0,0,1,,,,-5.709125672344567,-5.33150453880836,7.22618035220039,1.0458467672702485,-0.2324207317610515,0.7002608493779918,-0.16733822994289466,-1.093110202620347,-1.2272590003077408,0.0857806830937104,0.38231511311423916,0.015859612827826063,2.5879602515356406,2.85002796598158,2.6433602732787653,2.8410387119499556,2.271303846198184,2.4265900979529795
1691,1691,84.55098528,-4.685146809,-4.45633316,7.470691203999999,84.69349971,1.742118835,0.7521214485,-3.282503128,84.69130576,0.3178696334,0.1321720779,0.3697916567,0,0,0,1,,,,-5.162873736488645,-4.7139934073718806,7.341882770672138,0.4651066719093418,0.02970176075837949,0.4515749205350773,1.1841967676340428,0.22603141998081624,-2.6990680028658183,0.0969763215542774,0.46134692384849424,0.01688496377681058,2.2716194023553937,2.8565602292364107,2.503936328090599,2.7165521081017556,2.3678030491396274,2.360548721389209
1692,1692,84.60098528,-4.900500774,-1.391725421,7.66451025,84.74349971,1.742118835,0.7521214485,-3.282503128,84.74130576,-0.4353050292,0.3243598938,-0.02718270384,0,0,0,1,,,,-5.022908212253653,-2.369838292334415,7.49454994003776,-0.25319223177394856,0.2415450067804688,0.09129841925307547,1.5791002269678387,0.6021290516519481,-3.1168797158713386,0.10136090611920226,0.5158955719918091,0.0143082664866422,2.302972391206436,2.707978699504693,2.5275634952952766,2.628693668723686,2.4261850669611302,2.3302763596444693
1693,1693,84.65098528,-2.10897398,-0.204287231,7.027719975,84.79349971,2.456410885,1.7409312730000002,-2.357721806,84.79130576,-1.019962192,0.6379535794,-0.4023956358,0,0,0,1,,,,-3.4684403694608363,-0.8418496959521221,7.2736462230350005,-0.8648791088512708,0.5265413105093224,-0.2802181014641493,2.200070490911008,1.416249819911235,-2.5732287540912115,0.10844500159310808,0.5412470150269664,0.012838163241332986,2.164583152860454,2.4948373005239075,2.386492875857448,2.430386460705993,2.258327456801578,2.415261935917746
1694,1694,84.70098528,-4.110570431,-0.9777671695,5.754140377000001,84.84349971,2.211594105,1.3684816359999998,-2.0033826830000003,84.84130576,-1.343482137,0.9194778204,-0.7987591624,0,0,0,1,,,,-3.810991179327324,-0.9377515443536564,6.554616781527673,-1.2466822660251209,0.8090413890788405,-0.6704325851689714,2.208227033263809,1.3821007202401645,-2.1651484844645816,0.11257687609940584,0.5131684176627513,0.01260331013577111,1.906269774157049,2.245107890542411,2.1224844852192377,2.619913994338668,2.209119221818376,2.690060207368622
1695,1695,84.75098528,-2.125723839,0.5976074338,6.055635929,84.89349971,2.211594105,1.3684816359999998,-2.0033826830000003,84.89130576,-1.270409584,0.8684720993,-1.225054145,0,0,0,1,,,,-2.911968182065628,0.14558056996091906,6.318499280180006,-1.2656106145807813,0.8517688523856479,-1.0877985024691148,2.2106102840098862,1.3723645438585368,-2.049304162137352,0.11201400295864057,0.46482530040903874,0.015297521407649669,1.6329747262698866,2.0945691552481662,1.8650337806374706,2.665544925550343,2.2087627085841564,3.0552873988141607
1696,1696,84.80098528,-2.980559587,-0.575473845,5.778068542000001,84.94349971,2.211594105,1.3684816359999998,-2.0033826830000003,84.94130576,-1.321720719,0.6317687631000001,-1.383340001,0,0,0,1,,,,-2.9485589646661654,-0.3631873566397763,6.062767712889961,-1.3103721683063607,0.6936006981050861,-1.3102005106922003,2.2113066433093294,1.3695886835445836,-2.01641870303948,0.11180927352213371,0.43296676934071565,0.014277963077268621,1.35500385313288,1.7574512533548643,1.6294354429394895,2.779449711386861,2.274779348745288,3.0402493061658555
1697,1697,84.85098528,-3.085843801,-0.4175475538,7.91366291,84.99349971,-0.09930038452,-0.3529963493,0.8819961548,84.99130576,-1.429687977,0.4197284281000001,-1.40533042,0,0,0,1,,,,-3.0217949566775824,-0.40154330344965705,6.938610437490363,-1.4055557541688737,0.4967013623586864,-1.381788030101431,0.5758332302848357,0.13812616557808965,0.05920483156074319,0.09266820308642729,0.3978820713858156,0.016648884747817415,1.133508158044259,1.6269228398411937,1.435262835464289,2.919361498557288,2.1614010236992933,2.887576339188344
1698,1698,84.90098528,-4.934000492,-2.4308087830000003,6.675975322999999,85.04349971,-0.7171516418,-0.3692479134,0.1534895897,85.04130576,-1.364632726,-0.0542890504,-1.117086887,0,0,0,1,,,,-4.041880441334625,-1.8333703180404959,6.814331626461482,-1.3729096141435368,0.10056908404182617,-1.182594123336403,-0.33935587644855225,-0.22459158064334994,0.12672438018618282,0.07964520267683947,0.367827577721034,0.012865134777607083,1.0661983416688394,1.9379586747339255,1.3444271991789027,3.162459696784669,2.3303561714252856,2.931486915704648
1699,1699,84.95098528,-5.721538067000001,-4.956732273,8.246265411,85.09349971,-0.7171516418,-0.3692479134,0.1534895897,85.09130576,-1.1968787909999998,-0.0282516852,-0.5874823332,0,0,0,1,,,,-4.937910879098824,-4.03717956310984,7.491922010440698,-1.232481910646312,0.007953924805904816,-0.7347583444098486,-0.6067639308767157,-0.32800525737199265,0.14589158070168673,0.07553277473205128,0.32664895206220923,0.01408802975685575,1.2815760439475432,2.2477424201706078,1.4776160810458547,2.8109638802082197,2.3359876941551776,2.5753000269900443
1700,1700,85.00098528,-5.812764645,-5.430809975,6.247360706,85.14349971,-1.739579201,-1.22723341,1.081537724,85.14130576,-0.9134457111,-0.1126249656,-0.3149681091,0,0,0,1,,,,-5.404610515136284,-5.020509586781942,6.902996194999963,-0.9779723878657304,-0.07873576973425002,-0.4188562061686309,-1.4085832075524358,-0.9708564047924876,0.8159299462907028,0.0771383318863288,0.31082488439242384,0.015507317213331628,1.807990704542846,2.547113302765471,1.9137266109288105,2.8328033883497215,2.144119994500297,2.514651500610251
1701,1701,85.05098528,-6.435197353,-6.780960082999999,7.13061142,85.19349971,-1.647099972,-0.6534705162,1.4733862880000002,85.19130576,-0.302369386,-0.1188097894,-0.07841751724,0,0,0,1,,,,-5.9543875421773125,-6.262663757476939,7.010703610743373,-0.4390134927040362,-0.1075468204376836,-0.16266799421654446,-1.5774080322595168,-0.7439597244736755,1.286750005570658,0.09108571480462417,0.36084678460337305,0.0161005070483492,2.311503134792826,2.63587769767004,2.3162678643918153,2.782612068360724,2.2689370268720097,2.441070319056047
1702,1702,85.10098528,-6.533303261,-7.870292664,6.891329288,85.24349971,-1.745375633,-1.565628052,2.369496346,85.24130576,0.1578276604,0.05123481527,0.1135412306,0,0,0,1,,,,-6.2632160182338295,-7.3969887242508765,6.954215738392023,0.03711353393415029,0.006608579821821281,0.045186018039516856,-1.6962973727418595,-1.331363961673698,2.0621303066804453,0.09860244747797206,0.4474202106886011,0.01622175013049679,2.2290167381734944,2.617861951808044,2.315201401986037,2.5074543367329785,2.321832309392051,2.2381174983811283
1703,1703,85.15098528,-6.44237566,-7.367500782,7.260122776,85.29349971,-1.745375633,-1.565628052,2.369496346,85.29130576,0.1929513812,-0.04527905211,0.3732276857,0,0,0,1,,,,-6.358790550656421,-7.376182362177877,7.098970802683147,0.16143239242513865,-0.030695818543505064,0.2920451765764184,-1.7310355126483832,-1.4988375207362117,2.282242407689716,0.09747027090943301,0.5075272660076213,0.01722663036761457,2.1815070010963997,2.6456752357825923,2.2891279727816203,2.2594196016524606,2.319089375079434,2.062253051118188
1704,1704,85.20098528,-5.678467274,-8.387441635,8.440382957,85.34349971,-0.33319711690000003,-0.09388589859,-0.5177307129,85.34130576,0.5128826499,-0.2512872815,0.4658474028,0,0,0,1,,,,-5.995865181583414,-8.089715589182395,7.73372639445953,0.4418000668392641,-0.1892891384633384,0.4228354863179373,-0.7416299129535207,-0.4944486347273516,0.27711533292497226,0.10235659898735379,0.5232415354836694,0.013539967430336614,1.9440425100347203,2.383464386989452,2.2246212783820973,2.263956319594666,2.278306352044104,2.234577316050719
1705,1705,85.25098528,-5.659324646,-7.274180889,6.374180317,85.39349971,-0.9210929871,-0.9073138237,1.185488224,85.39130576,0.935130775,-0.2940466106,0.6589514613,0,0,0,1,,,,-5.816334211197313,-7.514283430658892,7.09038983908354,0.8353521568317223,-0.2646040897670523,0.6005183743559579,-0.8686558774669363,-0.7896027173929094,0.9276226769235392,0.1049088201714384,0.5052378769398791,0.012670888613543077,1.6653409502583085,2.0286935237020334,1.925299726892291,2.2888540696687856,2.2131220869642423,2.5398103370842438
1706,1706,85.30098528,-5.659324646,-7.274180889,6.374180317,85.44349971,-0.9210929871,-0.9073138237,1.185488224,85.44130576,1.28132844,-0.4792096615,0.5459447503,0,0,0,1,,,,-5.7325758622920855,-7.344869764103417,6.751479834835272,1.191127492362992,-0.41889387792862265,0.5594504240341696,-0.9057714482079776,-0.8737534632769579,1.1122863032815309,0.11038560055190612,0.46723866032739997,0.014217010513180374,1.3719162617337,1.9303113655109594,1.62820684633838,2.4505234209280276,2.2425439471553514,2.823426872852865
1707,1707,85.35098528,-6.593123913,-7.125825882000001,8.016553879,85.49349971,-1.155926704,-1.743420601,0.3655390739,85.49130576,1.618668914,-0.499291271,0.8555679320999999,0,0,0,1,,,,-6.191643969211088,-7.190314851962772,7.3501122689824125,1.5321965099739512,-0.4766952511272241,0.782285893076511,-1.0828341272847766,-1.4954716731983149,0.5775229241103367,0.1175004184512106,0.45928559444938893,0.01484867295728166,1.1275823769857138,1.7372487393213802,1.4302853292950117,2.769585203492174,2.347522180882865,3.0385313865793115
1708,1708,85.40098528,-4.811966419,-6.75224638,6.333502293,85.54349971,-1.919596195,-2.946408987,-0.2801074982,85.54130576,1.771991491,-0.9399412274,0.9353598356,0,0,0,1,,,,-5.455640952702085,-6.881218640028052,6.869052913104218,1.7234917497010966,-0.8097440297756163,0.8974776762485215,-1.675103647222031,-2.5327353692232015,-0.03664653602279522,0.11231377226217484,0.4418582750473587,0.0153998567577461,0.9447464045839826,1.5648884481038956,1.3495946408731736,2.988733174463222,2.4520743640429004,2.8355201459678607
1709,1709,85.45098528,-5.314758301,-5.751448154,7.022934437000001,85.59349971,-1.163975716,-2.167771816,-0.642780304,85.59130576,1.672652483,-1.123348117,1.035157084,0,0,0,1,,,,-5.380485669651934,-6.0840652275361276,6.941869576713559,1.6829349805008804,-1.035208391106322,1.0010847061225592,-1.3133215991747027,-2.271825790115441,-0.4707132847629702,0.09391105060659967,0.3970290256549344,0.013754320279537763,0.9257889324630003,1.7534693850419436,1.3409776658917818,3.0788066487291843,2.3050795740593104,2.88961112411729
1710,1710,85.50098528,-6.4375901220000005,-6.409773827,7.317550659,85.64349971,-1.163975716,-2.167771816,-0.642780304,85.64130576,1.5010044569999998,-0.7321004272,0.8862630129000001,0,0,0,1,,,,-5.944408787674937,-6.313881570355581,7.119641685733933,1.5378008212239516,-0.8172901740968992,0.9146786505224692,-1.2076129178938668,-2.197438421010032,-0.5939345529673772,0.0786026371534822,0.34437901948970145,0.01282882170845967,1.1485530512368132,2.0747097625654005,1.429246247095076,2.7867993650030223,2.1147171284203017,2.813865953528217
1711,1711,85.55098528,-6.099903107,-5.330012321,7.185646534,85.69349971,-1.163975716,-2.167771816,-0.642780304,85.69130576,0.9339091182,0.07841751724,0.7677586675,0,0,0,1,,,,-6.027358813096048,-5.619674437840857,7.150875148432587,1.0560492538787565,-0.17332483411854185,0.8041178682639173,-1.1767260196675862,-2.1762299981481834,-0.6289141522616575,0.06652919714107744,0.29048687033904275,0.013520864035918746,1.5952100124824737,2.434495874310523,1.6783988681593331,2.720828755623869,2.1784059512597667,2.36231152941766
1712,1712,85.60098528,-4.313960075,-3.2497522830000003,6.75972414,85.74349971,1.887824535,0.3144075871,-2.352982044,85.74130576,0.2604500055,0.2834331393,0.4649311304,0,0,0,1,,,,-5.113328835982184,-3.947483884883263,6.965782677903287,0.421363956936875,0.15505942170410847,0.5488717792734366,0.9923970269018914,-0.3956927396273915,-1.8635600077838972,0.06931307164380868,0.3084441996365449,0.01531611712357031,2.074268112514349,2.6917830147469584,2.1170664252729217,2.831514415789035,2.093739066343021,2.1689513292839364
1713,1713,85.65098528,-3.344268799,-2.318346024,6.702296257,85.79349971,1.887824535,0.3144075871,-2.352982044,85.79130576,-0.3410054743,0.5063923597,0.1054475084,0,0,0,1,,,,-4.169605772764044,-2.7979824399867894,6.841101029225794,-0.18681242063944448,0.40764878436196605,0.21518446702439176,1.6261905996518906,0.1119524097322434,-2.21404672104244,0.0768642808763931,0.3636862660190965,0.01612559353072462,2.099602061280834,2.5074945371503756,2.377430471126871,2.497651703633877,2.13016016658235,2.0249070155763342
1714,1714,85.70098528,-2.18793726,-0.3669991791,6.302395821,85.84349971,1.887824535,0.3144075871,-2.352982044,85.84130576,-1.002782106,0.6341357827,-0.25709033010000004,0,0,0,1,,,,-3.1124645564236606,-1.0827078538265582,6.586185981478718,-0.8377481315239436,0.5704806750639104,-0.14021355255419832,1.8113780160571051,0.2566860267543649,-2.3135415969385043,0.0828424867384834,0.41897681438736006,0.014914957131997078,1.9933542251375467,2.579098214478315,2.291801739716065,2.0952438417259547,2.078778057689301,1.8987707134458418
1715,1715,85.75098528,-2.805584431,-0.9562317729,4.815555573,85.89349971,1.887824535,0.3144075871,-2.352982044,85.89130576,-1.4015890359999998,0.8298360109,-0.5974849463,0,0,0,1,,,,-2.9487562332399437,-0.993467746391928,5.74832451655814,-1.2875493758325292,0.7569431210745167,-0.4843211541265225,1.8654877146550832,0.2979507171049585,-2.341785835464804,0.0906329212101905,0.45400476880041296,0.011089268093192751,1.9043278637339964,2.089286756868516,2.2003170843903592,1.746176800670757,2.0169963007220004,1.9061270920729698
1716,1716,85.80098528,-2.810370207,1.306182027,7.389335632000001,85.94349971,1.902894974,1.348400712,-1.162516594,85.94130576,-1.481915474,0.944293499,-1.017518878,0,0,0,1,,,,-2.8749328004538226,0.6291394005346481,6.52485019376446,-1.4426039525528245,0.8916379003842447,-0.8855651253201313,1.8919649896633202,1.0489091725870745,-1.4972831981886314,0.09690196615812763,0.4620497990599729,0.011171272982708647,1.4958795473033106,1.7074094167049338,1.6344692254405542,1.749398221679048,2.082648687211915,2.2672463056836216
1717,1717,85.85098528,-2.810370207,1.306182027,7.389335632000001,85.99349971,1.902894974,1.348400712,-1.162516594,85.99130576,-1.4808465240000002,0.7374453545,-1.296752334,0,0,0,1,,,,-2.8404912284655266,1.1068531015646583,6.933924290925122,-1.4731117716798725,0.7807818072447272,-1.1949932811220136,1.8997013542511632,1.2630133231583485,-1.2575489032462994,0.10642007646786478,0.4485928888781681,0.013241496212282653,1.0876588289854545,1.4842352742468936,1.165691028668018,1.7553346351115564,1.9049848808321006,2.552175386298415
1718,1718,85.90098528,-3.24616313,-1.248156071,6.838686943,86.04349971,1.902894974,1.348400712,-1.162516594,86.04130576,-1.49176538,0.4755446017,-1.292400122,0,0,0,1,,,,-3.056901028785779,-0.5548150178379214,6.8888580233415055,-1.4879925937777296,0.5613327807862886,-1.2682942458143738,1.9019618337384752,1.3240560971722817,-1.1894940155115887,0.11460700716339818,0.45128239955718685,0.01472306995643308,0.7904862084339617,1.2876274646329322,0.9024472685176395,2.2096097940798156,1.9311328121911804,2.8800781514991685
1719,1719,85.95098528,-4.591527462,-2.208276272,6.82433033,86.09349971,-0.5134453773,-0.5314412117,1.175578594,86.09130576,-1.418845415,0.05619794875,-1.102044821,0,0,0,1,,,,-3.8755631024504,-1.7214787764154238,6.858323549582807,-1.43283077994598,0.1981681825707404,-1.1431875986502642,0.19230968268830015,-0.002424363560108889,0.5041905019133033,0.11544597926268514,0.4461470889088779,0.01600048325982731,0.6004870986630672,1.1929819260211196,0.8239848773607182,2.457201708174372,1.9390578218682177,2.653489930965952
1720,1720,86.00098528,-4.888536453,-3.795614958,6.754938126,86.14349971,-1.87176609,-1.253565311,0.8449559212000001,86.14130576,-1.226123214,0.08376242965,-0.6850652099,0,0,0,1,,,,-4.415944035541892,-3.1849660564220885,6.809401616274638,-1.2679308591726666,0.11591663970214525,-0.7984396030303128,-1.2686661598857103,-0.8968552059213875,0.7482206903744513,0.09892694440209013,0.41074793944270616,0.014326977973032546,0.602921463135957,1.418505273617632,0.8652997075448785,2.8024002313447443,2.12952097721884,2.7011976811789356
1721,1721,86.05098528,-6.2865433689999985,-5.86869669,7.284051418,86.19349971,-1.87176609,-1.253565311,0.8449559212000001,86.19130576,-0.9119185805,0.1353790164,-0.4643202722,0,0,0,1,,,,-5.413834268900814,-5.078576360249259,7.034005676183747,-0.9839238553283348,0.12990903493082762,-0.5470068583773074,-1.6955470140773834,-1.1518644602290269,0.817495080522088,0.08768621774742998,0.3376550400830836,0.011930895608903643,0.8400827689204649,1.7455238852997321,1.0293416097368848,2.6239533054938073,2.1164960593077073,2.707089966839494
1722,1722,86.10098528,-6.841977119,-7.247859955,7.11625433,86.24349971,-1.87176609,-1.253565311,0.8449559212000001,86.24130576,-0.3452814221,0.1901262105,-0.07490514219,0,0,0,1,,,,-6.175691592746986,-6.609198590303679,7.072925699785633,-0.4744500678770637,0.17320192420855474,-0.1917390863377505,-1.8202768407898884,-1.22456960041724,0.8371604389787161,0.07927553100433843,0.2754389728162554,0.01184330719301455,1.2673090550404986,2.2557199120872307,1.3617061450682106,2.4911252604578236,2.0064106391153107,2.371966498779811
1723,1723,86.15098528,-6.181259155,-8.344370842,6.836294174,86.29349971,-0.8552770615,-1.069485664,2.019989491,86.29130576,0.09605573118,0.1553079188,0.06261184067,0,0,0,1,,,,-6.1786616655832765,-7.83351671450807,6.960951774750782,-0.019331937446434355,0.1603371030216299,-0.000333963132556514,-1.1372392391314867,-1.1137013119214738,1.6842123405163147,0.07410340808289265,0.28055559806914604,0.01661340195567085,1.6963863465065432,2.5815494033468047,1.7646441414270315,2.484722980596471,1.9453833884985432,1.970773465881471
1724,1724,86.20098528,-6.181259155,-8.344370842,6.836294174,86.34349971,-0.8552770615,-1.069485664,2.019989491,86.34130576,0.3578037918,0.08979454637,0.2176143378,0,0,0,1,,,,-6.180047322867707,-8.193969670394296,6.90196385763005,0.2815261927954566,0.10962082368299073,0.16367731799095112,-0.9376632664533489,-1.0820918925715877,1.9246703111979029,0.0806587937347252,0.35669855317627147,0.018397481720102096,1.7406168956442822,2.3816386214537872,2.004303468595376,2.3130883781662384,2.1670339627633184,1.7084686200249672
1725,1725,86.25098528,-5.228616714,-7.269395351,7.377371311,86.39349971,-0.8552770615,-1.069485664,2.019989491,86.39130576,0.7488987445999999,-0.06963659078,0.2409028858,0,0,0,1,,,,-5.672496991430721,-7.54160037690603,7.126926437880753,0.6543702941819141,-0.01925555302270757,0.22179139484617888,-0.8793493921165376,-1.0730797989856466,1.9929306333332413,0.083609433471688,0.4171225500074503,0.018639701591104386,1.5294112684857732,2.6578404914921943,1.9621545124193878,2.01974132107274,2.0093945309386485,1.6281030453489744
1726,1726,86.30098528,-6.229115486,-8.720044136,7.789236068999998,86.44349971,-0.4978795052,-1.082790375,0.3620834351,86.44130576,1.023016453,-0.05398362502,0.4109475017,0,0,0,1,,,,-5.969430786691115,-8.37309710656987,7.4403310392700375,0.9484559121965229,-0.04422315675062076,0.3641358649693728,-0.6093407534876176,-1.0800218133771815,0.8250423246815679,0.0922958814029194,0.43607339338178175,0.01451069499074057,1.6528038359908015,2.1262259348055705,2.120073953507791,1.803979085716257,2.0493497188174654,1.7188715394190512
1727,1727,86.35098528,-5.024927616,-6.690032959,6.350252151,86.49349971,-0.2437353134,-1.0693368909999998,1.198857307,86.49130576,1.410446286,-0.2072299272,0.4794387519,0,0,0,1,,,,-5.465575967391063,-7.18554587752224,6.9245062295476965,1.3170064083397446,-0.16141620014461544,0.4509040302982366,-0.35056114722269394,-1.0723832463694196,1.0927400884066802,0.09848805466592839,0.42757795104529717,0.01034744665050806,1.2505031954742851,1.786847212654078,1.6286778677969458,1.620458377716073,1.9741470647329347,2.0909398228877483
1728,1728,86.40098528,-5.024927616,-6.690032959,6.350252151,86.54349971,-0.2437353134,-1.0693368909999998,1.198857307,86.54130576,1.683876872,-0.536323905,0.6012263894,0,0,0,1,,,,-5.230507624242506,-6.835917506991741,6.652769473733798,1.6096754746955142,-0.43095454389865934,0.5640251814767868,-0.2749486311559477,-1.0702054309538802,1.1687331425566008,0.10622805970969791,0.4271900793087383,0.012705847924473634,0.8096606708137287,1.5750558818857616,1.088010847187607,1.772664202003214,1.727362953853543,2.402189381723962
1729,1729,86.45098528,-5.432006359,-6.596713066,7.942376614,86.59349971,-0.2437353134,-1.0693368909999998,1.198857307,86.59130576,1.745114207,-0.776386857,0.8305231929000001,0,0,0,1,,,,-5.337999173031619,-6.667137530197107,7.263010957174556,1.71772104208211,-0.6793016766934115,0.7645712746562981,-0.2528554968921489,-1.0695845186833794,1.190305770578114,0.11845139380264047,0.445289202456248,0.01630875426786076,0.48432235531248496,1.359669849713579,0.7691827667936344,2.2800424775573487,1.991923773849691,2.6961254663618788
1730,1730,86.50098528,-5.70000267,-5.708377361,6.88893652,86.64349971,-0.8238706589,-2.459787607,-0.9297242165,86.64130576,1.7549642319999998,-1.031033874,1.033248186,0,0,0,1,,,,-5.53111361920731,-5.990647083548414,7.085999111761283,1.7474316097874991,-0.932178084839444,0.9667570419558191,-0.6570263942397394,-2.063429793769316,-0.32789792040752097,0.11739192021798957,0.4598160194055916,0.016607162282493242,0.35264562143576494,1.1480362052388517,0.719937801748218,2.4753025208300596,2.10182491812251,2.690030494366502
1731,1731,86.55098528,-7.251449107999999,-6.285346985,8.126624107,86.69349971,-0.6812024117000001,-2.408479691,-1.704684258,86.69130576,1.63477993,-0.8869501948,0.791810751,0,0,0,1,,,,-6.448844076775576,-6.1985840362241325,7.578422363293332,1.6575642991878303,-0.8996616803870484,0.8351057962668659,-0.6741384488789279,-2.3101032563881905,-1.3138472284183094,0.10830305657524629,0.4336164170088185,0.014199279958250963,0.46825647381162117,1.3066505286911394,0.8161937623535596,2.387605512183504,2.020768427328378,2.646435099791286
1732,1732,86.60098528,-5.870192051,-5.365904808,6.853044033,86.74349971,-0.6812024117000001,-2.408479691,-1.704684258,86.74130576,1.114032745,-0.04069769755,0.7370635867,0,0,0,1,,,,-6.140156270315792,-5.6110548905015385,7.235173683433159,1.223964737154303,-0.2821130776635281,0.7613267012964245,-0.6791384004787309,-2.380431796931199,-1.593734882727137,0.08992124981307269,0.3518278107238905,0.014827470557611185,0.7192077851115012,1.5565193112986302,0.9394878638424037,2.3244506209958717,2.061719605946934,2.6601757904063645
1733,1733,86.65098528,-5.146961688999999,-4.729115009,6.359823704,86.79349971,-0.6812024117000001,-2.408479691,-1.704684258,86.79130576,0.4140017331000001,0.1004843712,0.5538094043999999,0,0,0,1,,,,-5.610326522896232,-4.988767979239014,6.8209584906028775,0.5778208263469876,-0.007046224264370404,0.6051649988296517,-0.6805993305965625,-2.4004830159087005,-1.673188358071166,0.07337701160299318,0.26818266946823766,0.016057638794541803,1.1111461711101838,2.0570757385991416,1.201799453382413,2.460586815059193,1.9419665146841247,2.434107927481705
1734,1734,86.70098528,-3.985844374,-1.4060823919999998,6.958328247000001,86.84349971,1.452880144,-0.3791079521,-2.271679878,86.84130576,-0.3476484418,0.2672456801,0.1818034202,0,0,0,1,,,,-4.743730003964005,-2.460865118952533,6.885961793836898,-0.16046762538187664,0.19015480588276426,0.2865753397495389,0.8295012257091472,-0.9554178503013452,-2.101782312161914,0.060507558224722216,0.24979738526157144,0.016726143664300645,1.5773435405041387,2.380061889142749,1.6142314688064534,2.577216027098806,1.8196556329054479,2.069596217777783
1735,1735,86.75098528,-3.985844374,-1.4060823919999998,6.958328247000001,86.89349971,1.452880144,-0.3791079521,-2.271679878,86.89130576,-0.9581139088,0.5451048017,-0.09819369763,0,0,0,1,,,,-4.339428208921739,-1.7166222296498592,6.920205564987628,-0.7967859342250164,0.4453446372442362,-0.0029725139704505077,1.2707357736092413,-0.5434184280378739,-2.2234499835997363,0.06688403114872468,0.3029889740087063,0.018176791719712173,1.7655390640679578,2.2399336079265266,1.9724276066152613,2.4223388955247063,1.9701222801999814,1.6176493449068483
1736,1736,86.80098528,-3.684348583,-1.523629785,6.9487571720000005,86.94349971,1.452880144,-0.3791079521,-2.271679878,86.94130576,-1.340351582,0.954754293,-0.4450785816,0,0,0,1,,,,-3.989969322262232,-1.580448919996983,6.9337161716318825,-1.230412694194136,0.8115826022694679,-0.335667846894987,1.3996595896078805,-0.4259541586157458,-2.2579885535721154,0.07327451739916314,0.35979818893376686,0.015932999298766855,1.486641695552174,2.5695137414469085,1.9499420124850753,1.986202833208842,2.000696702631076,1.4873737939980212
